,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,target
403,75.0,78.0,76.0,74.0,82.0,75.0,82.0,89.0
404,78.0,76.0,74.0,82.0,75.0,82.0,89.0,92.0
405,76.0,74.0,82.0,75.0,82.0,89.0,92.0,100.0
406,74.0,82.0,75.0,82.0,89.0,92.0,100.0,101.0
407,70.0,61.0,55.0,52.0,46.0,45.0,34.0,36.0
408,61.0,55.0,52.0,46.0,45.0,34.0,36.0,36.0
409,55.0,52.0,46.0,45.0,34.0,36.0,36.0,35.0
410,52.0,46.0,45.0,34.0,36.0,36.0,35.0,35.0
411,46.0,45.0,34.0,36.0,36.0,35.0,35.0,35.0
412,45.0,34.0,36.0,36.0,35.0,35.0,35.0,35.0
413,34.0,36.0,36.0,35.0,35.0,35.0,35.0,33.0
414,36.0,36.0,35.0,35.0,35.0,35.0,33.0,28.0
415,36.0,35.0,35.0,35.0,35.0,33.0,28.0,31.0
416,35.0,35.0,35.0,35.0,33.0,28.0,31.0,32.0
417,35.0,35.0,35.0,33.0,28.0,31.0,32.0,35.0
418,35.0,35.0,33.0,28.0,31.0,32.0,35.0,37.0
419,35.0,33.0,28.0,31.0,32.0,35.0,37.0,41.0
420,33.0,28.0,31.0,32.0,35.0,37.0,41.0,47.0
421,28.0,31.0,32.0,35.0,37.0,41.0,47.0,49.0
422,31.0,32.0,35.0,37.0,41.0,47.0,49.0,101.0
423,89.0,79.0,67.0,57.0,47.0,43.0,36.0,35.0
424,79.0,67.0,57.0,47.0,43.0,36.0,35.0,36.0
425,67.0,57.0,47.0,43.0,36.0,35.0,36.0,36.0
426,57.0,47.0,43.0,36.0,35.0,36.0,36.0,32.0
427,47.0,43.0,36.0,35.0,36.0,36.0,32.0,28.0
428,43.0,36.0,35.0,36.0,36.0,32.0,28.0,28.0
429,36.0,35.0,36.0,36.0,32.0,28.0,28.0,25.0
430,35.0,36.0,36.0,32.0,28.0,28.0,25.0,21.0
431,36.0,36.0,32.0,28.0,28.0,25.0,21.0,18.0
432,36.0,32.0,28.0,28.0,25.0,21.0,18.0,18.0
433,32.0,28.0,28.0,25.0,21.0,18.0,18.0,14.0
434,28.0,28.0,25.0,21.0,18.0,18.0,14.0,13.0
435,28.0,25.0,21.0,18.0,18.0,14.0,13.0,11.0
436,25.0,21.0,18.0,18.0,14.0,13.0,11.0,11.0
437,21.0,18.0,18.0,14.0,13.0,11.0,11.0,12.0
438,18.0,18.0,14.0,13.0,11.0,11.0,12.0,12.0
439,18.0,14.0,13.0,11.0,11.0,12.0,12.0,12.0
440,14.0,13.0,11.0,11.0,12.0,12.0,12.0,13.0
441,13.0,11.0,11.0,12.0,12.0,12.0,13.0,15.0
442,11.0,11.0,12.0,12.0,12.0,13.0,15.0,15.0
443,11.0,12.0,12.0,12.0,13.0,15.0,15.0,15.0
444,12.0,12.0,12.0,13.0,15.0,15.0,15.0,15.0
445,12.0,12.0,13.0,15.0,15.0,15.0,15.0,16.0
446,12.0,13.0,15.0,15.0,15.0,15.0,16.0,19.0
447,13.0,15.0,15.0,15.0,15.0,16.0,19.0,21.0
448,15.0,15.0,15.0,15.0,16.0,19.0,21.0,26.0
449,15.0,15.0,15.0,16.0,19.0,21.0,26.0,22.0
450,15.0,15.0,16.0,19.0,21.0,26.0,22.0,26.0
451,15.0,16.0,19.0,21.0,26.0,22.0,26.0,29.0
452,16.0,19.0,21.0,26.0,22.0,26.0,29.0,29.0
453,19.0,21.0,26.0,22.0,26.0,29.0,29.0,33.0
454,21.0,26.0,22.0,26.0,29.0,29.0,33.0,34.0
455,26.0,22.0,26.0,29.0,29.0,33.0,34.0,38.0
456,22.0,26.0,29.0,29.0,33.0,34.0,38.0,46.0
457,26.0,29.0,29.0,33.0,34.0,38.0,46.0,44.0
458,29.0,29.0,33.0,34.0,38.0,46.0,44.0,48.0
459,29.0,33.0,34.0,38.0,46.0,44.0,48.0,47.0
460,33.0,34.0,38.0,46.0,44.0,48.0,47.0,50.0
461,34.0,38.0,46.0,44.0,48.0,47.0,50.0,101.0
462,90.0,90.0,98.0,93.0,91.0,92.0,90.0,101.0
463,91.0,99.0,93.0,90.0,88.0,89.0,86.0,84.0
464,99.0,93.0,90.0,88.0,89.0,86.0,84.0,76.0
465,93.0,90.0,88.0,89.0,86.0,84.0,76.0,85.0
466,90.0,88.0,89.0,86.0,84.0,76.0,85.0,93.0
467,88.0,89.0,86.0,84.0,76.0,85.0,93.0,101.0
468,91.0,85.0,85.0,66.0,59.0,55.0,54.0,41.0
469,85.0,85.0,66.0,59.0,55.0,54.0,41.0,44.0
470,85.0,66.0,59.0,55.0,54.0,41.0,44.0,29.0
471,66.0,59.0,55.0,54.0,41.0,44.0,29.0,36.0
472,59.0,55.0,54.0,41.0,44.0,29.0,36.0,27.0
473,55.0,54.0,41.0,44.0,29.0,36.0,27.0,43.0
474,54.0,41.0,44.0,29.0,36.0,27.0,43.0,59.0
475,41.0,44.0,29.0,36.0,27.0,43.0,59.0,67.0
476,44.0,29.0,36.0,27.0,43.0,59.0,67.0,78.0
477,29.0,36.0,27.0,43.0,59.0,67.0,78.0,101.0
478,69.0,58.0,52.0,42.0,34.0,31.0,28.0,28.0
479,58.0,52.0,42.0,34.0,31.0,28.0,28.0,23.0
480,52.0,42.0,34.0,31.0,28.0,28.0,23.0,23.0
481,42.0,34.0,31.0,28.0,28.0,23.0,23.0,23.0
482,34.0,31.0,28.0,28.0,23.0,23.0,23.0,23.0
483,31.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0
484,28.0,28.0,23.0,23.0,23.0,23.0,28.0,26.0
485,28.0,23.0,23.0,23.0,23.0,28.0,26.0,27.0
486,23.0,23.0,23.0,23.0,28.0,26.0,27.0,25.0
487,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0
488,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0
489,23.0,28.0,26.0,27.0,25.0,33.0,38.0,41.0
490,28.0,26.0,27.0,25.0,33.0,38.0,41.0,46.0
491,26.0,27.0,25.0,33.0,38.0,41.0,46.0,101.0
492,96.0,81.0,81.0,78.0,85.0,72.0,71.0,64.0
493,81.0,81.0,78.0,85.0,72.0,71.0,64.0,60.0
494,81.0,78.0,85.0,72.0,71.0,64.0,60.0,63.0
495,78.0,85.0,72.0,71.0,64.0,60.0,63.0,69.0
496,85.0,72.0,71.0,64.0,60.0,63.0,69.0,57.0
497,72.0,71.0,64.0,60.0,63.0,69.0,57.0,54.0
498,71.0,64.0,60.0,63.0,69.0,57.0,54.0,42.0
499,64.0,60.0,63.0,69.0,57.0,54.0,42.0,57.0
500,60.0,63.0,69.0,57.0,54.0,42.0,57.0,55.0
501,63.0,69.0,57.0,54.0,42.0,57.0,55.0,68.0
502,69.0,57.0,54.0,42.0,57.0,55.0,68.0,91.0
503,57.0,54.0,42.0,57.0,55.0,68.0,91.0,101.0
504,90.0,87.0,90.0,90.0,88.0,84.0,91.0,89.0
505,87.0,90.0,90.0,88.0,84.0,91.0,89.0,90.0
506,90.0,90.0,88.0,84.0,91.0,89.0,90.0,96.0
507,90.0,88.0,84.0,91.0,89.0,90.0,96.0,101.0
508,20.0,18.0,16.0,16.0,13.0,13.0,13.0,12.0
509,18.0,16.0,16.0,13.0,13.0,13.0,12.0,17.0
510,16.0,16.0,13.0,13.0,13.0,12.0,17.0,17.0
511,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0
512,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0
513,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0
514,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0
515,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0
516,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0
517,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0
518,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0
519,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0
520,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0
521,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0
522,26.0,28.0,34.0,35.0,40.0,46.0,46.0,47.0
523,28.0,34.0,35.0,40.0,46.0,46.0,47.0,101.0
524,72.0,61.0,53.0,48.0,48.0,41.0,34.0,28.0
525,61.0,53.0,48.0,48.0,41.0,34.0,28.0,25.0
526,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0
527,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0
528,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0
529,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0
530,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0
531,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0
532,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0
533,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0
534,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0
535,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0
536,36.0,46.0,55.0,64.0,68.0,66.0,67.0,75.0
537,46.0,55.0,64.0,68.0,66.0,67.0,75.0,101.0
538,93.0,80.0,63.0,58.0,53.0,52.0,54.0,57.0
539,80.0,63.0,58.0,53.0,52.0,54.0,57.0,63.0
540,63.0,58.0,53.0,52.0,54.0,57.0,63.0,76.0
541,58.0,53.0,52.0,54.0,57.0,63.0,76.0,94.0
542,53.0,52.0,54.0,57.0,63.0,76.0,94.0,101.0
543,53.0,17.0,14.0,14.0,14.0,20.0,23.0,21.0
544,17.0,14.0,14.0,14.0,20.0,23.0,21.0,26.0
545,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0
546,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0
547,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0
548,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0
549,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0
550,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0
551,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0
552,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0
553,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0
554,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0
555,65.0,66.0,74.0,86.0,96.0,99.0,96.0,97.0
556,66.0,74.0,86.0,96.0,99.0,96.0,97.0,101.0
557,6.0,5.0,5.0,4.0,5.0,7.0,8.0,8.0
558,5.0,5.0,4.0,5.0,7.0,8.0,8.0,10.0
559,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0
560,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0
561,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0
562,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0
563,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0
564,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0
565,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0
566,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0
567,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0
568,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0
569,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0
570,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0
571,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0
572,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0
573,33.0,39.0,45.0,45.0,46.0,46.0,44.0,49.0
574,39.0,45.0,45.0,46.0,46.0,44.0,49.0,101.0
575,61.0,59.0,36.0,19.0,17.0,11.0,9.0,9.0
576,59.0,36.0,19.0,17.0,11.0,9.0,9.0,8.0
577,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0
578,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0
579,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0
580,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0
581,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0
582,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0
583,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0
584,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0
585,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0
586,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0
587,13.0,14.0,15.0,17.0,22.0,29.0,37.0,46.0
588,14.0,15.0,17.0,22.0,29.0,37.0,46.0,101.0
589,89.0,74.0,75.0,56.0,52.0,44.0,57.0,40.0
590,74.0,75.0,56.0,52.0,44.0,57.0,40.0,36.0
591,75.0,56.0,52.0,44.0,57.0,40.0,36.0,27.0
592,56.0,52.0,44.0,57.0,40.0,36.0,27.0,25.0
593,52.0,44.0,57.0,40.0,36.0,27.0,25.0,24.0
594,44.0,57.0,40.0,36.0,27.0,25.0,24.0,26.0
595,57.0,40.0,36.0,27.0,25.0,24.0,26.0,25.0
596,40.0,36.0,27.0,25.0,24.0,26.0,25.0,27.0
597,36.0,27.0,25.0,24.0,26.0,25.0,27.0,29.0
598,27.0,25.0,24.0,26.0,25.0,27.0,29.0,35.0
599,25.0,24.0,26.0,25.0,27.0,29.0,35.0,34.0
600,24.0,26.0,25.0,27.0,29.0,35.0,34.0,32.0
601,26.0,25.0,27.0,29.0,35.0,34.0,32.0,34.0
602,25.0,27.0,29.0,35.0,34.0,32.0,34.0,36.0
603,27.0,29.0,35.0,34.0,32.0,34.0,36.0,34.0
604,29.0,35.0,34.0,32.0,34.0,36.0,34.0,36.0
605,35.0,34.0,32.0,34.0,36.0,34.0,36.0,43.0
606,34.0,32.0,34.0,36.0,34.0,36.0,43.0,101.0
607,93.0,71.0,62.0,67.0,46.0,44.0,40.0,29.0
608,71.0,62.0,67.0,46.0,44.0,40.0,29.0,25.0
609,62.0,67.0,46.0,44.0,40.0,29.0,25.0,21.0
610,67.0,46.0,44.0,40.0,29.0,25.0,21.0,18.0
611,46.0,44.0,40.0,29.0,25.0,21.0,18.0,18.0
612,44.0,40.0,29.0,25.0,21.0,18.0,18.0,18.0
613,97.0,81.0,76.0,64.0,65.0,61.0,54.0,45.0
614,81.0,76.0,64.0,65.0,61.0,54.0,45.0,43.0
615,76.0,64.0,65.0,61.0,54.0,45.0,43.0,51.0
616,64.0,65.0,61.0,54.0,45.0,43.0,51.0,51.0
617,65.0,61.0,54.0,45.0,43.0,51.0,51.0,46.0
618,61.0,54.0,45.0,43.0,51.0,51.0,46.0,49.0
619,54.0,45.0,43.0,51.0,51.0,46.0,49.0,50.0
620,45.0,43.0,51.0,51.0,46.0,49.0,50.0,46.0
621,43.0,51.0,51.0,46.0,49.0,50.0,46.0,48.0
622,51.0,51.0,46.0,49.0,50.0,46.0,48.0,48.0
623,51.0,46.0,49.0,50.0,46.0,48.0,48.0,52.0
624,46.0,49.0,50.0,46.0,48.0,48.0,52.0,56.0
625,49.0,50.0,46.0,48.0,48.0,52.0,56.0,62.0
626,50.0,46.0,48.0,48.0,52.0,56.0,62.0,101.0
627,94.0,87.0,71.0,63.0,43.0,35.0,33.0,30.0
628,87.0,71.0,63.0,43.0,35.0,33.0,30.0,31.0
629,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0
630,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0
631,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0
632,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0
633,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0
634,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0
635,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0
636,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0
637,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0
638,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0
639,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0
640,33.0,35.0,37.0,37.0,24.0,27.0,32.0,41.0
641,35.0,37.0,37.0,24.0,27.0,32.0,41.0,101.0
642,82.0,76.0,76.0,66.0,62.0,62.0,83.0,82.0
643,76.0,76.0,66.0,62.0,62.0,83.0,82.0,81.0
644,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0
645,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0
646,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0
647,62.0,83.0,82.0,81.0,97.0,98.0,95.0,100.0
648,83.0,82.0,81.0,97.0,98.0,95.0,100.0,101.0
649,50.0,67.0,68.0,60.0,49.0,41.0,41.0,36.0
650,67.0,68.0,60.0,49.0,41.0,41.0,36.0,33.0
651,68.0,60.0,49.0,41.0,41.0,36.0,33.0,31.0
652,60.0,49.0,41.0,41.0,36.0,33.0,31.0,33.0
653,49.0,41.0,41.0,36.0,33.0,31.0,33.0,42.0
654,41.0,41.0,36.0,33.0,31.0,33.0,42.0,69.0
655,41.0,36.0,33.0,31.0,33.0,42.0,69.0,88.0
656,36.0,33.0,31.0,33.0,42.0,69.0,88.0,101.0
657,55.0,37.0,26.0,26.0,25.0,26.0,24.0,27.0
658,37.0,26.0,26.0,25.0,26.0,24.0,27.0,27.0
659,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0
660,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0
661,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0
662,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0
663,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0
664,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0
665,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0
666,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0
667,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0
668,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0
669,22.0,31.0,43.0,51.0,48.0,40.0,58.0,60.0
670,31.0,43.0,51.0,48.0,40.0,58.0,60.0,101.0
671,21.0,15.0,10.0,5.0,5.0,4.0,2.0,2.0
672,15.0,10.0,5.0,5.0,4.0,2.0,2.0,1.0
673,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0
674,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0
675,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0
676,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0
677,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0
678,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0
679,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0
680,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0
681,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0
682,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0
683,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0
684,5.0,5.0,11.0,16.0,22.0,35.0,38.0,49.0
685,5.0,11.0,16.0,22.0,35.0,38.0,49.0,101.0
686,64.0,26.0,33.0,34.0,32.0,24.0,20.0,21.0
687,26.0,33.0,34.0,32.0,24.0,20.0,21.0,25.0
688,33.0,34.0,32.0,24.0,20.0,21.0,25.0,26.0
689,34.0,32.0,24.0,20.0,21.0,25.0,26.0,23.0
690,32.0,24.0,20.0,21.0,25.0,26.0,23.0,24.0
691,24.0,20.0,21.0,25.0,26.0,23.0,24.0,26.0
692,20.0,21.0,25.0,26.0,23.0,24.0,26.0,32.0
693,21.0,25.0,26.0,23.0,24.0,26.0,32.0,41.0
694,25.0,26.0,23.0,24.0,26.0,32.0,41.0,49.0
695,26.0,23.0,24.0,26.0,32.0,41.0,49.0,55.0
696,23.0,24.0,26.0,32.0,41.0,49.0,55.0,65.0
697,24.0,26.0,32.0,41.0,49.0,55.0,65.0,101.0
698,11.0,17.0,14.0,14.0,12.0,13.0,17.0,12.0
699,17.0,14.0,14.0,12.0,13.0,17.0,12.0,15.0
700,14.0,14.0,12.0,13.0,17.0,12.0,15.0,16.0
701,14.0,12.0,13.0,17.0,12.0,15.0,16.0,21.0
702,12.0,13.0,17.0,12.0,15.0,16.0,21.0,18.0
703,13.0,17.0,12.0,15.0,16.0,21.0,18.0,20.0
704,17.0,12.0,15.0,16.0,21.0,18.0,20.0,14.0
705,12.0,15.0,16.0,21.0,18.0,20.0,14.0,22.0
706,15.0,16.0,21.0,18.0,20.0,14.0,22.0,23.0
707,16.0,21.0,18.0,20.0,14.0,22.0,23.0,29.0
708,21.0,18.0,20.0,14.0,22.0,23.0,29.0,37.0
709,18.0,20.0,14.0,22.0,23.0,29.0,37.0,42.0
710,20.0,14.0,22.0,23.0,29.0,37.0,42.0,47.0
711,14.0,22.0,23.0,29.0,37.0,42.0,47.0,48.0
712,22.0,23.0,29.0,37.0,42.0,47.0,48.0,50.0
713,23.0,29.0,37.0,42.0,47.0,48.0,50.0,101.0
714,97.0,91.0,86.0,86.0,85.0,90.0,96.0,101.0
715,99.0,99.0,90.0,86.0,82.0,82.0,82.0,82.0
716,99.0,90.0,86.0,82.0,82.0,82.0,82.0,81.0
717,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0
718,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0
719,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0
720,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0
721,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0
722,82.0,81.0,80.0,78.0,78.0,81.0,87.0,91.0
723,81.0,80.0,78.0,78.0,81.0,87.0,91.0,101.0
724,83.0,80.0,76.0,68.0,22.0,17.0,10.0,10.0
725,80.0,76.0,68.0,22.0,17.0,10.0,10.0,12.0
726,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0
727,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0
728,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0
729,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0
730,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0
731,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0
732,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0
733,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0
734,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0
735,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0
736,35.0,45.0,53.0,58.0,64.0,69.0,84.0,87.0
737,45.0,53.0,58.0,64.0,69.0,84.0,87.0,101.0
738,84.0,69.0,65.0,57.0,55.0,58.0,61.0,57.0
739,69.0,65.0,57.0,55.0,58.0,61.0,57.0,61.0
740,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0
741,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0
742,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0
743,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0
744,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0
745,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0
746,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0
747,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0
748,57.0,55.0,55.0,61.0,63.0,74.0,75.0,75.0
749,55.0,55.0,61.0,63.0,74.0,75.0,75.0,101.0
750,97.0,97.0,89.0,89.0,94.0,90.0,99.0,97.0
751,97.0,89.0,89.0,94.0,90.0,99.0,97.0,98.0
752,89.0,89.0,94.0,90.0,99.0,97.0,98.0,101.0
753,1.0,5.0,8.0,8.0,8.0,6.0,9.0,10.0
754,5.0,8.0,8.0,8.0,6.0,9.0,10.0,9.0
755,8.0,8.0,8.0,6.0,9.0,10.0,9.0,9.0
756,8.0,8.0,6.0,9.0,10.0,9.0,9.0,10.0
757,8.0,6.0,9.0,10.0,9.0,9.0,10.0,13.0
758,6.0,9.0,10.0,9.0,9.0,10.0,13.0,16.0
759,9.0,10.0,9.0,9.0,10.0,13.0,16.0,15.0
760,10.0,9.0,9.0,10.0,13.0,16.0,15.0,24.0
761,9.0,9.0,10.0,13.0,16.0,15.0,24.0,35.0
762,9.0,10.0,13.0,16.0,15.0,24.0,35.0,39.0
763,10.0,13.0,16.0,15.0,24.0,35.0,39.0,53.0
764,13.0,16.0,15.0,24.0,35.0,39.0,53.0,63.0
765,16.0,15.0,24.0,35.0,39.0,53.0,63.0,72.0
766,15.0,24.0,35.0,39.0,53.0,63.0,72.0,101.0
767,95.0,87.0,73.0,68.0,62.0,52.0,54.0,63.0
768,87.0,73.0,68.0,62.0,52.0,54.0,63.0,55.0
769,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0
770,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0
771,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0
772,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0
773,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0
774,63.0,55.0,63.0,63.0,59.0,66.0,74.0,84.0
775,55.0,63.0,63.0,59.0,66.0,74.0,84.0,101.0
776,71.0,67.0,62.0,56.0,53.0,53.0,46.0,40.0
777,67.0,62.0,56.0,53.0,53.0,46.0,40.0,37.0
778,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0
779,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0
780,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0
781,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0
782,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0
783,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0
784,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0
785,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0
786,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0
787,51.0,54.0,56.0,62.0,65.0,83.0,86.0,93.0
788,54.0,56.0,62.0,65.0,83.0,86.0,93.0,100.0
789,56.0,62.0,65.0,83.0,86.0,93.0,100.0,101.0
790,71.0,63.0,55.0,50.0,49.0,47.0,45.0,42.0
791,63.0,55.0,50.0,49.0,47.0,45.0,42.0,44.0
792,55.0,50.0,49.0,47.0,45.0,42.0,44.0,39.0
793,50.0,49.0,47.0,45.0,42.0,44.0,39.0,40.0
794,49.0,47.0,45.0,42.0,44.0,39.0,40.0,45.0
795,47.0,45.0,42.0,44.0,39.0,40.0,45.0,52.0
796,45.0,42.0,44.0,39.0,40.0,45.0,52.0,55.0
797,42.0,44.0,39.0,40.0,45.0,52.0,55.0,62.0
798,44.0,39.0,40.0,45.0,52.0,55.0,62.0,66.0
799,39.0,40.0,45.0,52.0,55.0,62.0,66.0,73.0
800,40.0,45.0,52.0,55.0,62.0,66.0,73.0,84.0
801,45.0,52.0,55.0,62.0,66.0,73.0,84.0,89.0
802,52.0,55.0,62.0,66.0,73.0,84.0,89.0,89.0
803,55.0,62.0,66.0,73.0,84.0,89.0,89.0,101.0
804,95.0,90.0,87.0,88.0,80.0,76.0,68.0,79.0
805,90.0,87.0,88.0,80.0,76.0,68.0,79.0,76.0
806,87.0,88.0,80.0,76.0,68.0,79.0,76.0,92.0
807,88.0,80.0,76.0,68.0,79.0,76.0,92.0,96.0
808,80.0,76.0,68.0,79.0,76.0,92.0,96.0,97.0
809,76.0,68.0,79.0,76.0,92.0,96.0,97.0,93.0
810,68.0,79.0,76.0,92.0,96.0,97.0,93.0,98.0
811,79.0,76.0,92.0,96.0,97.0,93.0,98.0,101.0
812,94.0,71.0,46.0,36.0,29.0,21.0,16.0,11.0
