,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,target
8413,29.0,28.0,32.0,34.0,40.0,43.0,39.0,43.0,47.0,48.0
8414,28.0,32.0,34.0,40.0,43.0,39.0,43.0,47.0,48.0,49.0
8415,32.0,34.0,40.0,43.0,39.0,43.0,47.0,48.0,49.0,101.0
8416,90.0,84.0,81.0,77.0,74.0,74.0,83.0,89.0,96.0,100.0
8417,84.0,81.0,77.0,74.0,74.0,83.0,89.0,96.0,100.0,95.0
8418,81.0,77.0,74.0,74.0,83.0,89.0,96.0,100.0,95.0,91.0
8419,77.0,74.0,74.0,83.0,89.0,96.0,100.0,95.0,91.0,97.0
8420,74.0,74.0,83.0,89.0,96.0,100.0,95.0,91.0,97.0,92.0
8421,74.0,83.0,89.0,96.0,100.0,95.0,91.0,97.0,92.0,81.0
8422,83.0,89.0,96.0,100.0,95.0,91.0,97.0,92.0,81.0,81.0
8423,89.0,96.0,100.0,95.0,91.0,97.0,92.0,81.0,81.0,98.0
8424,96.0,100.0,95.0,91.0,97.0,92.0,81.0,81.0,98.0,101.0
8425,55.0,42.0,25.0,24.0,15.0,12.0,9.0,7.0,5.0,4.0
8426,42.0,25.0,24.0,15.0,12.0,9.0,7.0,5.0,4.0,7.0
8427,25.0,24.0,15.0,12.0,9.0,7.0,5.0,4.0,7.0,7.0
8428,24.0,15.0,12.0,9.0,7.0,5.0,4.0,7.0,7.0,10.0
8429,15.0,12.0,9.0,7.0,5.0,4.0,7.0,7.0,10.0,11.0
8430,12.0,9.0,7.0,5.0,4.0,7.0,7.0,10.0,11.0,15.0
8431,9.0,7.0,5.0,4.0,7.0,7.0,10.0,11.0,15.0,21.0
8432,7.0,5.0,4.0,7.0,7.0,10.0,11.0,15.0,21.0,36.0
8433,5.0,4.0,7.0,7.0,10.0,11.0,15.0,21.0,36.0,22.0
8434,4.0,7.0,7.0,10.0,11.0,15.0,21.0,36.0,22.0,27.0
8435,7.0,7.0,10.0,11.0,15.0,21.0,36.0,22.0,27.0,31.0
8436,7.0,10.0,11.0,15.0,21.0,36.0,22.0,27.0,31.0,34.0
8437,10.0,11.0,15.0,21.0,36.0,22.0,27.0,31.0,34.0,46.0
8438,11.0,15.0,21.0,36.0,22.0,27.0,31.0,34.0,46.0,50.0
8439,15.0,21.0,36.0,22.0,27.0,31.0,34.0,46.0,50.0,101.0
8440,98.0,89.0,88.0,71.0,65.0,60.0,45.0,43.0,40.0,42.0
8441,89.0,88.0,71.0,65.0,60.0,45.0,43.0,40.0,42.0,31.0
8442,88.0,71.0,65.0,60.0,45.0,43.0,40.0,42.0,31.0,34.0
8443,71.0,65.0,60.0,45.0,43.0,40.0,42.0,31.0,34.0,36.0
8444,65.0,60.0,45.0,43.0,40.0,42.0,31.0,34.0,36.0,39.0
8445,60.0,45.0,43.0,40.0,42.0,31.0,34.0,36.0,39.0,40.0
8446,45.0,43.0,40.0,42.0,31.0,34.0,36.0,39.0,40.0,49.0
8447,43.0,40.0,42.0,31.0,34.0,36.0,39.0,40.0,49.0,51.0
8448,40.0,42.0,31.0,34.0,36.0,39.0,40.0,49.0,51.0,58.0
8449,42.0,31.0,34.0,36.0,39.0,40.0,49.0,51.0,58.0,61.0
8450,31.0,34.0,36.0,39.0,40.0,49.0,51.0,58.0,61.0,69.0
8451,34.0,36.0,39.0,40.0,49.0,51.0,58.0,61.0,69.0,101.0
8452,81.0,76.0,65.0,58.0,55.0,55.0,50.0,57.0,69.0,91.0
8453,76.0,65.0,58.0,55.0,55.0,50.0,57.0,69.0,91.0,101.0
8454,12.0,13.0,16.0,19.0,42.0,59.0,61.0,62.0,56.0,51.0
8455,13.0,16.0,19.0,42.0,59.0,61.0,62.0,56.0,51.0,89.0
8456,16.0,19.0,42.0,59.0,61.0,62.0,56.0,51.0,89.0,98.0
8457,19.0,42.0,59.0,61.0,62.0,56.0,51.0,89.0,98.0,98.0
8458,42.0,59.0,61.0,62.0,56.0,51.0,89.0,98.0,98.0,101.0
8459,46.0,42.0,39.0,30.0,27.0,27.0,27.0,22.0,21.0,19.0
8460,42.0,39.0,30.0,27.0,27.0,27.0,22.0,21.0,19.0,19.0
8461,39.0,30.0,27.0,27.0,27.0,22.0,21.0,19.0,19.0,20.0
8462,30.0,27.0,27.0,27.0,22.0,21.0,19.0,19.0,20.0,30.0
8463,27.0,27.0,27.0,22.0,21.0,19.0,19.0,20.0,30.0,34.0
8464,27.0,27.0,22.0,21.0,19.0,19.0,20.0,30.0,34.0,38.0
8465,27.0,22.0,21.0,19.0,19.0,20.0,30.0,34.0,38.0,41.0
8466,22.0,21.0,19.0,19.0,20.0,30.0,34.0,38.0,41.0,48.0
8467,21.0,19.0,19.0,20.0,30.0,34.0,38.0,41.0,48.0,54.0
8468,19.0,19.0,20.0,30.0,34.0,38.0,41.0,48.0,54.0,63.0
8469,19.0,20.0,30.0,34.0,38.0,41.0,48.0,54.0,63.0,69.0
8470,20.0,30.0,34.0,38.0,41.0,48.0,54.0,63.0,69.0,101.0
8471,97.0,79.0,71.0,55.0,48.0,45.0,44.0,32.0,32.0,27.0
8472,79.0,71.0,55.0,48.0,45.0,44.0,32.0,32.0,27.0,26.0
8473,71.0,55.0,48.0,45.0,44.0,32.0,32.0,27.0,26.0,16.0
8474,55.0,48.0,45.0,44.0,32.0,32.0,27.0,26.0,16.0,18.0
8475,48.0,45.0,44.0,32.0,32.0,27.0,26.0,16.0,18.0,17.0
8476,45.0,44.0,32.0,32.0,27.0,26.0,16.0,18.0,17.0,18.0
8477,44.0,32.0,32.0,27.0,26.0,16.0,18.0,17.0,18.0,18.0
8478,32.0,32.0,27.0,26.0,16.0,18.0,17.0,18.0,18.0,18.0
8479,32.0,27.0,26.0,16.0,18.0,17.0,18.0,18.0,18.0,16.0
8480,27.0,26.0,16.0,18.0,17.0,18.0,18.0,18.0,16.0,12.0
8481,26.0,16.0,18.0,17.0,18.0,18.0,18.0,16.0,12.0,11.0
8482,16.0,18.0,17.0,18.0,18.0,18.0,16.0,12.0,11.0,13.0
8483,18.0,17.0,18.0,18.0,18.0,16.0,12.0,11.0,13.0,13.0
8484,17.0,18.0,18.0,18.0,16.0,12.0,11.0,13.0,13.0,15.0
8485,18.0,18.0,18.0,16.0,12.0,11.0,13.0,13.0,15.0,19.0
8486,18.0,18.0,16.0,12.0,11.0,13.0,13.0,15.0,19.0,24.0
8487,18.0,16.0,12.0,11.0,13.0,13.0,15.0,19.0,24.0,27.0
8488,16.0,12.0,11.0,13.0,13.0,15.0,19.0,24.0,27.0,37.0
8489,12.0,11.0,13.0,13.0,15.0,19.0,24.0,27.0,37.0,37.0
8490,11.0,13.0,13.0,15.0,19.0,24.0,27.0,37.0,37.0,101.0
8491,76.0,62.0,54.0,47.0,37.0,34.0,32.0,32.0,37.0,51.0
8492,62.0,54.0,47.0,37.0,34.0,32.0,32.0,37.0,51.0,54.0
8493,54.0,47.0,37.0,34.0,32.0,32.0,37.0,51.0,54.0,56.0
8494,47.0,37.0,34.0,32.0,32.0,37.0,51.0,54.0,56.0,62.0
8495,37.0,34.0,32.0,32.0,37.0,51.0,54.0,56.0,62.0,74.0
8496,34.0,32.0,32.0,37.0,51.0,54.0,56.0,62.0,74.0,81.0
8497,32.0,32.0,37.0,51.0,54.0,56.0,62.0,74.0,81.0,87.0
8498,32.0,37.0,51.0,54.0,56.0,62.0,74.0,81.0,87.0,93.0
8499,37.0,51.0,54.0,56.0,62.0,74.0,81.0,87.0,93.0,94.0
8500,51.0,54.0,56.0,62.0,74.0,81.0,87.0,93.0,94.0,101.0
8501,96.0,80.0,71.0,69.0,64.0,49.0,39.0,34.0,34.0,28.0
8502,80.0,71.0,69.0,64.0,49.0,39.0,34.0,34.0,28.0,28.0
8503,71.0,69.0,64.0,49.0,39.0,34.0,34.0,28.0,28.0,24.0
8504,69.0,64.0,49.0,39.0,34.0,34.0,28.0,28.0,24.0,20.0
8505,64.0,49.0,39.0,34.0,34.0,28.0,28.0,24.0,20.0,19.0
8506,49.0,39.0,34.0,34.0,28.0,28.0,24.0,20.0,19.0,18.0
8507,39.0,34.0,34.0,28.0,28.0,24.0,20.0,19.0,18.0,22.0
8508,34.0,34.0,28.0,28.0,24.0,20.0,19.0,18.0,22.0,25.0
8509,34.0,28.0,28.0,24.0,20.0,19.0,18.0,22.0,25.0,26.0
8510,28.0,28.0,24.0,20.0,19.0,18.0,22.0,25.0,26.0,26.0
8511,28.0,24.0,20.0,19.0,18.0,22.0,25.0,26.0,26.0,27.0
8512,24.0,20.0,19.0,18.0,22.0,25.0,26.0,26.0,27.0,45.0
8513,20.0,19.0,18.0,22.0,25.0,26.0,26.0,27.0,45.0,101.0
8514,84.0,77.0,73.0,75.0,75.0,73.0,76.0,84.0,78.0,79.0
8515,77.0,73.0,75.0,75.0,73.0,76.0,84.0,78.0,79.0,87.0
8516,73.0,75.0,75.0,73.0,76.0,84.0,78.0,79.0,87.0,87.0
8517,75.0,75.0,73.0,76.0,84.0,78.0,79.0,87.0,87.0,88.0
8518,75.0,73.0,76.0,84.0,78.0,79.0,87.0,87.0,88.0,80.0
8519,73.0,76.0,84.0,78.0,79.0,87.0,87.0,88.0,80.0,83.0
8520,76.0,84.0,78.0,79.0,87.0,87.0,88.0,80.0,83.0,91.0
8521,84.0,78.0,79.0,87.0,87.0,88.0,80.0,83.0,91.0,97.0
8522,78.0,79.0,87.0,87.0,88.0,80.0,83.0,91.0,97.0,97.0
8523,79.0,87.0,87.0,88.0,80.0,83.0,91.0,97.0,97.0,101.0
8524,93.0,44.0,30.0,23.0,18.0,11.0,6.0,2.0,2.0,6.0
8525,44.0,30.0,23.0,18.0,11.0,6.0,2.0,2.0,6.0,10.0
8526,30.0,23.0,18.0,11.0,6.0,2.0,2.0,6.0,10.0,14.0
8527,23.0,18.0,11.0,6.0,2.0,2.0,6.0,10.0,14.0,30.0
8528,18.0,11.0,6.0,2.0,2.0,6.0,10.0,14.0,30.0,43.0
8529,11.0,6.0,2.0,2.0,6.0,10.0,14.0,30.0,43.0,58.0
8530,6.0,2.0,2.0,6.0,10.0,14.0,30.0,43.0,58.0,76.0
8531,2.0,2.0,6.0,10.0,14.0,30.0,43.0,58.0,76.0,90.0
8532,2.0,6.0,10.0,14.0,30.0,43.0,58.0,76.0,90.0,101.0
8533,79.0,82.0,88.0,91.0,82.0,84.0,79.0,69.0,64.0,61.0
8534,82.0,88.0,91.0,82.0,84.0,79.0,69.0,64.0,61.0,55.0
8535,88.0,91.0,82.0,84.0,79.0,69.0,64.0,61.0,55.0,59.0
8536,91.0,82.0,84.0,79.0,69.0,64.0,61.0,55.0,59.0,62.0
8537,82.0,84.0,79.0,69.0,64.0,61.0,55.0,59.0,62.0,79.0
8538,84.0,79.0,69.0,64.0,61.0,55.0,59.0,62.0,79.0,91.0
8539,79.0,69.0,64.0,61.0,55.0,59.0,62.0,79.0,91.0,72.0
8540,69.0,64.0,61.0,55.0,59.0,62.0,79.0,91.0,72.0,74.0
8541,64.0,61.0,55.0,59.0,62.0,79.0,91.0,72.0,74.0,88.0
8542,61.0,55.0,59.0,62.0,79.0,91.0,72.0,74.0,88.0,92.0
8543,55.0,59.0,62.0,79.0,91.0,72.0,74.0,88.0,92.0,101.0
8544,53.0,47.0,41.0,41.0,35.0,37.0,43.0,45.0,52.0,65.0
8545,47.0,41.0,41.0,35.0,37.0,43.0,45.0,52.0,65.0,77.0
8546,41.0,41.0,35.0,37.0,43.0,45.0,52.0,65.0,77.0,87.0
8547,41.0,35.0,37.0,43.0,45.0,52.0,65.0,77.0,87.0,98.0
8548,35.0,37.0,43.0,45.0,52.0,65.0,77.0,87.0,98.0,101.0
8549,99.0,89.0,82.0,89.0,88.0,71.0,65.0,65.0,75.0,75.0
8550,89.0,82.0,89.0,88.0,71.0,65.0,65.0,75.0,75.0,70.0
8551,82.0,89.0,88.0,71.0,65.0,65.0,75.0,75.0,70.0,78.0
8552,89.0,88.0,71.0,65.0,65.0,75.0,75.0,70.0,78.0,74.0
8553,88.0,71.0,65.0,65.0,75.0,75.0,70.0,78.0,74.0,83.0
8554,71.0,65.0,65.0,75.0,75.0,70.0,78.0,74.0,83.0,96.0
8555,65.0,65.0,75.0,75.0,70.0,78.0,74.0,83.0,96.0,101.0
8556,82.0,80.0,76.0,74.0,71.0,62.0,60.0,60.0,59.0,60.0
8557,80.0,76.0,74.0,71.0,62.0,60.0,60.0,59.0,60.0,61.0
8558,76.0,74.0,71.0,62.0,60.0,60.0,59.0,60.0,61.0,55.0
8559,74.0,71.0,62.0,60.0,60.0,59.0,60.0,61.0,55.0,65.0
8560,71.0,62.0,60.0,60.0,59.0,60.0,61.0,55.0,65.0,79.0
8561,62.0,60.0,60.0,59.0,60.0,61.0,55.0,65.0,79.0,98.0
8562,60.0,60.0,59.0,60.0,61.0,55.0,65.0,79.0,98.0,101.0
8563,93.0,77.0,63.0,61.0,55.0,53.0,47.0,40.0,33.0,34.0
8564,77.0,63.0,61.0,55.0,53.0,47.0,40.0,33.0,34.0,34.0
8565,63.0,61.0,55.0,53.0,47.0,40.0,33.0,34.0,34.0,37.0
8566,61.0,55.0,53.0,47.0,40.0,33.0,34.0,34.0,37.0,45.0
8567,55.0,53.0,47.0,40.0,33.0,34.0,34.0,37.0,45.0,47.0
8568,53.0,47.0,40.0,33.0,34.0,34.0,37.0,45.0,47.0,53.0
8569,47.0,40.0,33.0,34.0,34.0,37.0,45.0,47.0,53.0,53.0
8570,40.0,33.0,34.0,34.0,37.0,45.0,47.0,53.0,53.0,57.0
8571,33.0,34.0,34.0,37.0,45.0,47.0,53.0,53.0,57.0,59.0
8572,34.0,34.0,37.0,45.0,47.0,53.0,53.0,57.0,59.0,58.0
8573,34.0,37.0,45.0,47.0,53.0,53.0,57.0,59.0,58.0,62.0
8574,37.0,45.0,47.0,53.0,53.0,57.0,59.0,58.0,62.0,101.0
8575,89.0,85.0,85.0,75.0,72.0,69.0,72.0,70.0,72.0,64.0
8576,85.0,85.0,75.0,72.0,69.0,72.0,70.0,72.0,64.0,73.0
8577,85.0,75.0,72.0,69.0,72.0,70.0,72.0,64.0,73.0,63.0
8578,75.0,72.0,69.0,72.0,70.0,72.0,64.0,73.0,63.0,74.0
8579,72.0,69.0,72.0,70.0,72.0,64.0,73.0,63.0,74.0,70.0
8580,69.0,72.0,70.0,72.0,64.0,73.0,63.0,74.0,70.0,80.0
8581,72.0,70.0,72.0,64.0,73.0,63.0,74.0,70.0,80.0,81.0
8582,70.0,72.0,64.0,73.0,63.0,74.0,70.0,80.0,81.0,78.0
8583,72.0,64.0,73.0,63.0,74.0,70.0,80.0,81.0,78.0,59.0
8584,64.0,73.0,63.0,74.0,70.0,80.0,81.0,78.0,59.0,67.0
8585,73.0,63.0,74.0,70.0,80.0,81.0,78.0,59.0,67.0,78.0
8586,63.0,74.0,70.0,80.0,81.0,78.0,59.0,67.0,78.0,101.0
8587,45.0,29.0,23.0,18.0,11.0,9.0,9.0,11.0,1.0,1.0
8588,29.0,23.0,18.0,11.0,9.0,9.0,11.0,1.0,1.0,1.0
8589,23.0,18.0,11.0,9.0,9.0,11.0,1.0,1.0,1.0,1.0
8590,18.0,11.0,9.0,9.0,11.0,1.0,1.0,1.0,1.0,4.0
8591,11.0,9.0,9.0,11.0,1.0,1.0,1.0,1.0,4.0,8.0
8592,9.0,9.0,11.0,1.0,1.0,1.0,1.0,4.0,8.0,12.0
8593,9.0,11.0,1.0,1.0,1.0,1.0,4.0,8.0,12.0,22.0
8594,11.0,1.0,1.0,1.0,1.0,4.0,8.0,12.0,22.0,23.0
8595,1.0,1.0,1.0,1.0,4.0,8.0,12.0,22.0,23.0,43.0
8596,1.0,1.0,1.0,4.0,8.0,12.0,22.0,23.0,43.0,44.0
8597,1.0,1.0,4.0,8.0,12.0,22.0,23.0,43.0,44.0,101.0
8598,74.0,67.0,61.0,58.0,58.0,58.0,58.0,61.0,70.0,81.0
8599,67.0,61.0,58.0,58.0,58.0,58.0,61.0,70.0,81.0,101.0
8600,75.0,67.0,67.0,67.0,57.0,52.0,51.0,47.0,44.0,44.0
8601,67.0,67.0,67.0,57.0,52.0,51.0,47.0,44.0,44.0,44.0
8602,67.0,67.0,57.0,52.0,51.0,47.0,44.0,44.0,44.0,52.0
8603,67.0,57.0,52.0,51.0,47.0,44.0,44.0,44.0,52.0,55.0
8604,57.0,52.0,51.0,47.0,44.0,44.0,44.0,52.0,55.0,60.0
8605,52.0,51.0,47.0,44.0,44.0,44.0,52.0,55.0,60.0,71.0
8606,51.0,47.0,44.0,44.0,44.0,52.0,55.0,60.0,71.0,81.0
8607,47.0,44.0,44.0,44.0,52.0,55.0,60.0,71.0,81.0,93.0
8608,44.0,44.0,44.0,52.0,55.0,60.0,71.0,81.0,93.0,96.0
8609,44.0,44.0,52.0,55.0,60.0,71.0,81.0,93.0,96.0,98.0
8610,44.0,52.0,55.0,60.0,71.0,81.0,93.0,96.0,98.0,101.0
8611,96.0,89.0,87.0,86.0,83.0,81.0,90.0,96.0,99.0,101.0
8612,75.0,67.0,56.0,55.0,50.0,51.0,47.0,44.0,47.0,45.0
8613,67.0,56.0,55.0,50.0,51.0,47.0,44.0,47.0,45.0,38.0
8614,56.0,55.0,50.0,51.0,47.0,44.0,47.0,45.0,38.0,37.0
8615,55.0,50.0,51.0,47.0,44.0,47.0,45.0,38.0,37.0,34.0
8616,50.0,51.0,47.0,44.0,47.0,45.0,38.0,37.0,34.0,40.0
8617,51.0,47.0,44.0,47.0,45.0,38.0,37.0,34.0,40.0,32.0
8618,47.0,44.0,47.0,45.0,38.0,37.0,34.0,40.0,32.0,32.0
8619,44.0,47.0,45.0,38.0,37.0,34.0,40.0,32.0,32.0,34.0
8620,47.0,45.0,38.0,37.0,34.0,40.0,32.0,32.0,34.0,42.0
8621,45.0,38.0,37.0,34.0,40.0,32.0,32.0,34.0,42.0,44.0
8622,38.0,37.0,34.0,40.0,32.0,32.0,34.0,42.0,44.0,47.0
8623,37.0,34.0,40.0,32.0,32.0,34.0,42.0,44.0,47.0,101.0
8624,90.0,69.0,58.0,48.0,43.0,39.0,39.0,39.0,33.0,33.0
8625,69.0,58.0,48.0,43.0,39.0,39.0,39.0,33.0,33.0,33.0
8626,58.0,48.0,43.0,39.0,39.0,39.0,33.0,33.0,33.0,47.0
8627,48.0,43.0,39.0,39.0,39.0,33.0,33.0,33.0,47.0,45.0
8628,43.0,39.0,39.0,39.0,33.0,33.0,33.0,47.0,45.0,52.0
8629,39.0,39.0,39.0,33.0,33.0,33.0,47.0,45.0,52.0,59.0
8630,39.0,39.0,33.0,33.0,33.0,47.0,45.0,52.0,59.0,66.0
8631,39.0,33.0,33.0,33.0,47.0,45.0,52.0,59.0,66.0,68.0
8632,33.0,33.0,33.0,47.0,45.0,52.0,59.0,66.0,68.0,80.0
8633,33.0,33.0,47.0,45.0,52.0,59.0,66.0,68.0,80.0,92.0
8634,33.0,47.0,45.0,52.0,59.0,66.0,68.0,80.0,92.0,95.0
8635,47.0,45.0,52.0,59.0,66.0,68.0,80.0,92.0,95.0,101.0
8636,93.0,25.0,28.0,30.0,29.0,28.0,18.0,9.0,15.0,17.0
8637,25.0,28.0,30.0,29.0,28.0,18.0,9.0,15.0,17.0,20.0
8638,28.0,30.0,29.0,28.0,18.0,9.0,15.0,17.0,20.0,21.0
8639,30.0,29.0,28.0,18.0,9.0,15.0,17.0,20.0,21.0,26.0
8640,29.0,28.0,18.0,9.0,15.0,17.0,20.0,21.0,26.0,34.0
8641,28.0,18.0,9.0,15.0,17.0,20.0,21.0,26.0,34.0,43.0
8642,18.0,9.0,15.0,17.0,20.0,21.0,26.0,34.0,43.0,48.0
8643,9.0,15.0,17.0,20.0,21.0,26.0,34.0,43.0,48.0,61.0
8644,15.0,17.0,20.0,21.0,26.0,34.0,43.0,48.0,61.0,67.0
8645,17.0,20.0,21.0,26.0,34.0,43.0,48.0,61.0,67.0,72.0
8646,20.0,21.0,26.0,34.0,43.0,48.0,61.0,67.0,72.0,80.0
8647,21.0,26.0,34.0,43.0,48.0,61.0,67.0,72.0,80.0,101.0
8648,92.0,88.0,84.0,75.0,74.0,68.0,62.0,58.0,48.0,48.0
8649,88.0,84.0,75.0,74.0,68.0,62.0,58.0,48.0,48.0,40.0
8650,84.0,75.0,74.0,68.0,62.0,58.0,48.0,48.0,40.0,38.0
8651,75.0,74.0,68.0,62.0,58.0,48.0,48.0,40.0,38.0,37.0
8652,74.0,68.0,62.0,58.0,48.0,48.0,40.0,38.0,37.0,37.0
8653,68.0,62.0,58.0,48.0,48.0,40.0,38.0,37.0,37.0,36.0
8654,62.0,58.0,48.0,48.0,40.0,38.0,37.0,37.0,36.0,35.0
8655,58.0,48.0,48.0,40.0,38.0,37.0,37.0,36.0,35.0,35.0
8656,48.0,48.0,40.0,38.0,37.0,37.0,36.0,35.0,35.0,32.0
8657,48.0,40.0,38.0,37.0,37.0,36.0,35.0,35.0,32.0,31.0
8658,40.0,38.0,37.0,37.0,36.0,35.0,35.0,32.0,31.0,28.0
8659,38.0,37.0,37.0,36.0,35.0,35.0,32.0,31.0,28.0,30.0
8660,37.0,37.0,36.0,35.0,35.0,32.0,31.0,28.0,30.0,30.0
8661,37.0,36.0,35.0,35.0,32.0,31.0,28.0,30.0,30.0,27.0
8662,36.0,35.0,35.0,32.0,31.0,28.0,30.0,30.0,27.0,28.0
8663,35.0,35.0,32.0,31.0,28.0,30.0,30.0,27.0,28.0,25.0
8664,35.0,32.0,31.0,28.0,30.0,30.0,27.0,28.0,25.0,30.0
8665,32.0,31.0,28.0,30.0,30.0,27.0,28.0,25.0,30.0,28.0
8666,31.0,28.0,30.0,30.0,27.0,28.0,25.0,30.0,28.0,28.0
8667,28.0,30.0,30.0,27.0,28.0,25.0,30.0,28.0,28.0,25.0
8668,30.0,30.0,27.0,28.0,25.0,30.0,28.0,28.0,25.0,27.0
8669,30.0,27.0,28.0,25.0,30.0,28.0,28.0,25.0,27.0,25.0
8670,27.0,28.0,25.0,30.0,28.0,28.0,25.0,27.0,25.0,25.0
8671,28.0,25.0,30.0,28.0,28.0,25.0,27.0,25.0,25.0,27.0
8672,25.0,30.0,28.0,28.0,25.0,27.0,25.0,25.0,27.0,37.0
8673,30.0,28.0,28.0,25.0,27.0,25.0,25.0,27.0,37.0,36.0
8674,28.0,28.0,25.0,27.0,25.0,25.0,27.0,37.0,36.0,37.0
8675,28.0,25.0,27.0,25.0,25.0,27.0,37.0,36.0,37.0,45.0
8676,25.0,27.0,25.0,25.0,27.0,37.0,36.0,37.0,45.0,43.0
8677,27.0,25.0,25.0,27.0,37.0,36.0,37.0,45.0,43.0,42.0
8678,25.0,25.0,27.0,37.0,36.0,37.0,45.0,43.0,42.0,42.0
8679,25.0,27.0,37.0,36.0,37.0,45.0,43.0,42.0,42.0,44.0
8680,27.0,37.0,36.0,37.0,45.0,43.0,42.0,42.0,44.0,48.0
8681,37.0,36.0,37.0,45.0,43.0,42.0,42.0,44.0,48.0,42.0
8682,36.0,37.0,45.0,43.0,42.0,42.0,44.0,48.0,42.0,42.0
8683,37.0,45.0,43.0,42.0,42.0,44.0,48.0,42.0,42.0,101.0
8684,86.0,59.0,42.0,32.0,24.0,17.0,15.0,11.0,10.0,7.0
8685,59.0,42.0,32.0,24.0,17.0,15.0,11.0,10.0,7.0,7.0
8686,42.0,32.0,24.0,17.0,15.0,11.0,10.0,7.0,7.0,9.0
8687,32.0,24.0,17.0,15.0,11.0,10.0,7.0,7.0,9.0,10.0
8688,24.0,17.0,15.0,11.0,10.0,7.0,7.0,9.0,10.0,13.0
8689,17.0,15.0,11.0,10.0,7.0,7.0,9.0,10.0,13.0,17.0
8690,15.0,11.0,10.0,7.0,7.0,9.0,10.0,13.0,17.0,19.0
8691,11.0,10.0,7.0,7.0,9.0,10.0,13.0,17.0,19.0,23.0
8692,10.0,7.0,7.0,9.0,10.0,13.0,17.0,19.0,23.0,34.0
8693,7.0,7.0,9.0,10.0,13.0,17.0,19.0,23.0,34.0,35.0
8694,7.0,9.0,10.0,13.0,17.0,19.0,23.0,34.0,35.0,42.0
8695,9.0,10.0,13.0,17.0,19.0,23.0,34.0,35.0,42.0,41.0
8696,10.0,13.0,17.0,19.0,23.0,34.0,35.0,42.0,41.0,45.0
8697,13.0,17.0,19.0,23.0,34.0,35.0,42.0,41.0,45.0,48.0
8698,17.0,19.0,23.0,34.0,35.0,42.0,41.0,45.0,48.0,49.0
8699,19.0,23.0,34.0,35.0,42.0,41.0,45.0,48.0,49.0,49.0
8700,23.0,34.0,35.0,42.0,41.0,45.0,48.0,49.0,49.0,101.0
8701,84.0,68.0,68.0,72.0,71.0,69.0,90.0,89.0,86.0,84.0
8702,68.0,68.0,72.0,71.0,69.0,90.0,89.0,86.0,84.0,87.0
8703,68.0,72.0,71.0,69.0,90.0,89.0,86.0,84.0,87.0,101.0
8704,10.0,6.0,7.0,6.0,4.0,6.0,7.0,9.0,14.0,17.0
8705,6.0,7.0,6.0,4.0,6.0,7.0,9.0,14.0,17.0,20.0
8706,7.0,6.0,4.0,6.0,7.0,9.0,14.0,17.0,20.0,24.0
8707,6.0,4.0,6.0,7.0,9.0,14.0,17.0,20.0,24.0,29.0
8708,4.0,6.0,7.0,9.0,14.0,17.0,20.0,24.0,29.0,32.0
8709,6.0,7.0,9.0,14.0,17.0,20.0,24.0,29.0,32.0,39.0
8710,7.0,9.0,14.0,17.0,20.0,24.0,29.0,32.0,39.0,48.0
8711,9.0,14.0,17.0,20.0,24.0,29.0,32.0,39.0,48.0,54.0
8712,14.0,17.0,20.0,24.0,29.0,32.0,39.0,48.0,54.0,61.0
8713,17.0,20.0,24.0,29.0,32.0,39.0,48.0,54.0,61.0,67.0
8714,20.0,24.0,29.0,32.0,39.0,48.0,54.0,61.0,67.0,74.0
8715,24.0,29.0,32.0,39.0,48.0,54.0,61.0,67.0,74.0,101.0
8716,94.0,91.0,90.0,78.0,71.0,71.0,69.0,62.0,55.0,44.0
8717,91.0,90.0,78.0,71.0,71.0,69.0,62.0,55.0,44.0,43.0
8718,90.0,78.0,71.0,71.0,69.0,62.0,55.0,44.0,43.0,43.0
8719,78.0,71.0,71.0,69.0,62.0,55.0,44.0,43.0,43.0,49.0
8720,71.0,71.0,69.0,62.0,55.0,44.0,43.0,43.0,49.0,50.0
8721,71.0,69.0,62.0,55.0,44.0,43.0,43.0,49.0,50.0,58.0
8722,69.0,62.0,55.0,44.0,43.0,43.0,49.0,50.0,58.0,64.0
8723,62.0,55.0,44.0,43.0,43.0,49.0,50.0,58.0,64.0,68.0
8724,55.0,44.0,43.0,43.0,49.0,50.0,58.0,64.0,68.0,66.0
8725,44.0,43.0,43.0,49.0,50.0,58.0,64.0,68.0,66.0,64.0
8726,43.0,43.0,49.0,50.0,58.0,64.0,68.0,66.0,64.0,66.0
8727,43.0,49.0,50.0,58.0,64.0,68.0,66.0,64.0,66.0,101.0
8728,57.0,51.0,47.0,42.0,42.0,41.0,35.0,34.0,33.0,30.0
8729,51.0,47.0,42.0,42.0,41.0,35.0,34.0,33.0,30.0,33.0
8730,47.0,42.0,42.0,41.0,35.0,34.0,33.0,30.0,33.0,37.0
8731,42.0,42.0,41.0,35.0,34.0,33.0,30.0,33.0,37.0,38.0
8732,42.0,41.0,35.0,34.0,33.0,30.0,33.0,37.0,38.0,42.0
8733,41.0,35.0,34.0,33.0,30.0,33.0,37.0,38.0,42.0,50.0
8734,35.0,34.0,33.0,30.0,33.0,37.0,38.0,42.0,50.0,56.0
8735,34.0,33.0,30.0,33.0,37.0,38.0,42.0,50.0,56.0,53.0
8736,33.0,30.0,33.0,37.0,38.0,42.0,50.0,56.0,53.0,61.0
