,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,target
326,14.0,23.0,29.0,39.0,42.0,45.0,46.0,50.0,50.0,101.0
327,92.0,75.0,75.0,79.0,77.0,77.0,73.0,71.0,73.0,76.0
328,75.0,75.0,79.0,77.0,77.0,73.0,71.0,73.0,76.0,81.0
329,75.0,79.0,77.0,77.0,73.0,71.0,73.0,76.0,81.0,86.0
330,79.0,77.0,77.0,73.0,71.0,73.0,76.0,81.0,86.0,87.0
331,77.0,77.0,73.0,71.0,73.0,76.0,81.0,86.0,87.0,93.0
332,77.0,73.0,71.0,73.0,76.0,81.0,86.0,87.0,93.0,101.0
333,88.0,58.0,73.0,75.0,78.0,76.0,74.0,82.0,75.0,82.0
334,58.0,73.0,75.0,78.0,76.0,74.0,82.0,75.0,82.0,89.0
335,73.0,75.0,78.0,76.0,74.0,82.0,75.0,82.0,89.0,92.0
336,75.0,78.0,76.0,74.0,82.0,75.0,82.0,89.0,92.0,100.0
337,78.0,76.0,74.0,82.0,75.0,82.0,89.0,92.0,100.0,101.0
338,70.0,61.0,55.0,52.0,46.0,45.0,34.0,36.0,36.0,35.0
339,61.0,55.0,52.0,46.0,45.0,34.0,36.0,36.0,35.0,35.0
340,55.0,52.0,46.0,45.0,34.0,36.0,36.0,35.0,35.0,35.0
341,52.0,46.0,45.0,34.0,36.0,36.0,35.0,35.0,35.0,35.0
342,46.0,45.0,34.0,36.0,36.0,35.0,35.0,35.0,35.0,33.0
343,45.0,34.0,36.0,36.0,35.0,35.0,35.0,35.0,33.0,28.0
344,34.0,36.0,36.0,35.0,35.0,35.0,35.0,33.0,28.0,31.0
345,36.0,36.0,35.0,35.0,35.0,35.0,33.0,28.0,31.0,32.0
346,36.0,35.0,35.0,35.0,35.0,33.0,28.0,31.0,32.0,35.0
347,35.0,35.0,35.0,35.0,33.0,28.0,31.0,32.0,35.0,37.0
348,35.0,35.0,35.0,33.0,28.0,31.0,32.0,35.0,37.0,41.0
349,35.0,35.0,33.0,28.0,31.0,32.0,35.0,37.0,41.0,47.0
350,35.0,33.0,28.0,31.0,32.0,35.0,37.0,41.0,47.0,49.0
351,33.0,28.0,31.0,32.0,35.0,37.0,41.0,47.0,49.0,101.0
352,89.0,79.0,67.0,57.0,47.0,43.0,36.0,35.0,36.0,36.0
353,79.0,67.0,57.0,47.0,43.0,36.0,35.0,36.0,36.0,32.0
354,67.0,57.0,47.0,43.0,36.0,35.0,36.0,36.0,32.0,28.0
355,57.0,47.0,43.0,36.0,35.0,36.0,36.0,32.0,28.0,28.0
356,47.0,43.0,36.0,35.0,36.0,36.0,32.0,28.0,28.0,25.0
357,43.0,36.0,35.0,36.0,36.0,32.0,28.0,28.0,25.0,21.0
358,36.0,35.0,36.0,36.0,32.0,28.0,28.0,25.0,21.0,18.0
359,35.0,36.0,36.0,32.0,28.0,28.0,25.0,21.0,18.0,18.0
360,36.0,36.0,32.0,28.0,28.0,25.0,21.0,18.0,18.0,14.0
361,36.0,32.0,28.0,28.0,25.0,21.0,18.0,18.0,14.0,13.0
362,32.0,28.0,28.0,25.0,21.0,18.0,18.0,14.0,13.0,11.0
363,28.0,28.0,25.0,21.0,18.0,18.0,14.0,13.0,11.0,11.0
364,28.0,25.0,21.0,18.0,18.0,14.0,13.0,11.0,11.0,12.0
365,25.0,21.0,18.0,18.0,14.0,13.0,11.0,11.0,12.0,12.0
366,21.0,18.0,18.0,14.0,13.0,11.0,11.0,12.0,12.0,12.0
367,18.0,18.0,14.0,13.0,11.0,11.0,12.0,12.0,12.0,13.0
368,18.0,14.0,13.0,11.0,11.0,12.0,12.0,12.0,13.0,15.0
369,14.0,13.0,11.0,11.0,12.0,12.0,12.0,13.0,15.0,15.0
370,13.0,11.0,11.0,12.0,12.0,12.0,13.0,15.0,15.0,15.0
371,11.0,11.0,12.0,12.0,12.0,13.0,15.0,15.0,15.0,15.0
372,11.0,12.0,12.0,12.0,13.0,15.0,15.0,15.0,15.0,16.0
373,12.0,12.0,12.0,13.0,15.0,15.0,15.0,15.0,16.0,19.0
374,12.0,12.0,13.0,15.0,15.0,15.0,15.0,16.0,19.0,21.0
375,12.0,13.0,15.0,15.0,15.0,15.0,16.0,19.0,21.0,26.0
376,13.0,15.0,15.0,15.0,15.0,16.0,19.0,21.0,26.0,22.0
377,15.0,15.0,15.0,15.0,16.0,19.0,21.0,26.0,22.0,26.0
378,15.0,15.0,15.0,16.0,19.0,21.0,26.0,22.0,26.0,29.0
379,15.0,15.0,16.0,19.0,21.0,26.0,22.0,26.0,29.0,29.0
380,15.0,16.0,19.0,21.0,26.0,22.0,26.0,29.0,29.0,33.0
381,16.0,19.0,21.0,26.0,22.0,26.0,29.0,29.0,33.0,34.0
382,19.0,21.0,26.0,22.0,26.0,29.0,29.0,33.0,34.0,38.0
383,21.0,26.0,22.0,26.0,29.0,29.0,33.0,34.0,38.0,46.0
384,26.0,22.0,26.0,29.0,29.0,33.0,34.0,38.0,46.0,44.0
385,22.0,26.0,29.0,29.0,33.0,34.0,38.0,46.0,44.0,48.0
386,26.0,29.0,29.0,33.0,34.0,38.0,46.0,44.0,48.0,47.0
387,29.0,29.0,33.0,34.0,38.0,46.0,44.0,48.0,47.0,50.0
388,29.0,33.0,34.0,38.0,46.0,44.0,48.0,47.0,50.0,101.0
389,91.0,99.0,93.0,90.0,88.0,89.0,86.0,84.0,76.0,85.0
390,99.0,93.0,90.0,88.0,89.0,86.0,84.0,76.0,85.0,93.0
391,93.0,90.0,88.0,89.0,86.0,84.0,76.0,85.0,93.0,101.0
392,91.0,85.0,85.0,66.0,59.0,55.0,54.0,41.0,44.0,29.0
393,85.0,85.0,66.0,59.0,55.0,54.0,41.0,44.0,29.0,36.0
394,85.0,66.0,59.0,55.0,54.0,41.0,44.0,29.0,36.0,27.0
395,66.0,59.0,55.0,54.0,41.0,44.0,29.0,36.0,27.0,43.0
396,59.0,55.0,54.0,41.0,44.0,29.0,36.0,27.0,43.0,59.0
397,55.0,54.0,41.0,44.0,29.0,36.0,27.0,43.0,59.0,67.0
398,54.0,41.0,44.0,29.0,36.0,27.0,43.0,59.0,67.0,78.0
399,41.0,44.0,29.0,36.0,27.0,43.0,59.0,67.0,78.0,101.0
400,69.0,58.0,52.0,42.0,34.0,31.0,28.0,28.0,23.0,23.0
401,58.0,52.0,42.0,34.0,31.0,28.0,28.0,23.0,23.0,23.0
402,52.0,42.0,34.0,31.0,28.0,28.0,23.0,23.0,23.0,23.0
403,42.0,34.0,31.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0
404,34.0,31.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0,26.0
405,31.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0,26.0,27.0
406,28.0,28.0,23.0,23.0,23.0,23.0,28.0,26.0,27.0,25.0
407,28.0,23.0,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0
408,23.0,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0
409,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0,41.0
410,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0,41.0,46.0
411,23.0,28.0,26.0,27.0,25.0,33.0,38.0,41.0,46.0,101.0
412,96.0,81.0,81.0,78.0,85.0,72.0,71.0,64.0,60.0,63.0
413,81.0,81.0,78.0,85.0,72.0,71.0,64.0,60.0,63.0,69.0
414,81.0,78.0,85.0,72.0,71.0,64.0,60.0,63.0,69.0,57.0
415,78.0,85.0,72.0,71.0,64.0,60.0,63.0,69.0,57.0,54.0
416,85.0,72.0,71.0,64.0,60.0,63.0,69.0,57.0,54.0,42.0
417,72.0,71.0,64.0,60.0,63.0,69.0,57.0,54.0,42.0,57.0
418,71.0,64.0,60.0,63.0,69.0,57.0,54.0,42.0,57.0,55.0
419,64.0,60.0,63.0,69.0,57.0,54.0,42.0,57.0,55.0,68.0
420,60.0,63.0,69.0,57.0,54.0,42.0,57.0,55.0,68.0,91.0
421,63.0,69.0,57.0,54.0,42.0,57.0,55.0,68.0,91.0,101.0
422,90.0,87.0,90.0,90.0,88.0,84.0,91.0,89.0,90.0,96.0
423,87.0,90.0,90.0,88.0,84.0,91.0,89.0,90.0,96.0,101.0
424,20.0,18.0,16.0,16.0,13.0,13.0,13.0,12.0,17.0,17.0
425,18.0,16.0,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0
426,16.0,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0
427,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0
428,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0
429,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0
430,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0
431,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0
432,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0
433,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0
434,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0
435,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0
436,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0,47.0
437,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0,47.0,101.0
438,72.0,61.0,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0
439,61.0,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0
440,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0
441,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0
442,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0
443,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0
444,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0
445,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0
446,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0
447,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0
448,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0,75.0
449,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0,75.0,101.0
450,93.0,80.0,63.0,58.0,53.0,52.0,54.0,57.0,63.0,76.0
451,80.0,63.0,58.0,53.0,52.0,54.0,57.0,63.0,76.0,94.0
452,63.0,58.0,53.0,52.0,54.0,57.0,63.0,76.0,94.0,101.0
453,53.0,17.0,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0
454,17.0,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0
455,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0
456,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0
457,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0
458,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0
459,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0
460,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0
461,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0
462,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0
463,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0,97.0
464,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0,97.0,101.0
465,6.0,5.0,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0
466,5.0,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0
467,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0
468,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0
469,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0
470,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0
471,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0
472,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0
473,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0
474,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0
475,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0
476,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0
477,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0
478,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0
479,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0,49.0
480,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0,49.0,101.0
481,61.0,59.0,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0
482,59.0,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0
483,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0
484,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0
485,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0
486,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0
487,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0
488,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0
489,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0
490,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0
491,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0,46.0
492,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0,46.0,101.0
493,89.0,74.0,75.0,56.0,52.0,44.0,57.0,40.0,36.0,27.0
494,74.0,75.0,56.0,52.0,44.0,57.0,40.0,36.0,27.0,25.0
495,75.0,56.0,52.0,44.0,57.0,40.0,36.0,27.0,25.0,24.0
496,56.0,52.0,44.0,57.0,40.0,36.0,27.0,25.0,24.0,26.0
497,52.0,44.0,57.0,40.0,36.0,27.0,25.0,24.0,26.0,25.0
498,44.0,57.0,40.0,36.0,27.0,25.0,24.0,26.0,25.0,27.0
499,57.0,40.0,36.0,27.0,25.0,24.0,26.0,25.0,27.0,29.0
500,40.0,36.0,27.0,25.0,24.0,26.0,25.0,27.0,29.0,35.0
501,36.0,27.0,25.0,24.0,26.0,25.0,27.0,29.0,35.0,34.0
502,27.0,25.0,24.0,26.0,25.0,27.0,29.0,35.0,34.0,32.0
503,25.0,24.0,26.0,25.0,27.0,29.0,35.0,34.0,32.0,34.0
504,24.0,26.0,25.0,27.0,29.0,35.0,34.0,32.0,34.0,36.0
505,26.0,25.0,27.0,29.0,35.0,34.0,32.0,34.0,36.0,34.0
506,25.0,27.0,29.0,35.0,34.0,32.0,34.0,36.0,34.0,36.0
507,27.0,29.0,35.0,34.0,32.0,34.0,36.0,34.0,36.0,43.0
508,29.0,35.0,34.0,32.0,34.0,36.0,34.0,36.0,43.0,101.0
509,93.0,71.0,62.0,67.0,46.0,44.0,40.0,29.0,25.0,21.0
510,71.0,62.0,67.0,46.0,44.0,40.0,29.0,25.0,21.0,18.0
511,62.0,67.0,46.0,44.0,40.0,29.0,25.0,21.0,18.0,18.0
512,67.0,46.0,44.0,40.0,29.0,25.0,21.0,18.0,18.0,18.0
513,97.0,81.0,76.0,64.0,65.0,61.0,54.0,45.0,43.0,51.0
514,81.0,76.0,64.0,65.0,61.0,54.0,45.0,43.0,51.0,51.0
515,76.0,64.0,65.0,61.0,54.0,45.0,43.0,51.0,51.0,46.0
516,64.0,65.0,61.0,54.0,45.0,43.0,51.0,51.0,46.0,49.0
517,65.0,61.0,54.0,45.0,43.0,51.0,51.0,46.0,49.0,50.0
518,61.0,54.0,45.0,43.0,51.0,51.0,46.0,49.0,50.0,46.0
519,54.0,45.0,43.0,51.0,51.0,46.0,49.0,50.0,46.0,48.0
520,45.0,43.0,51.0,51.0,46.0,49.0,50.0,46.0,48.0,48.0
521,43.0,51.0,51.0,46.0,49.0,50.0,46.0,48.0,48.0,52.0
522,51.0,51.0,46.0,49.0,50.0,46.0,48.0,48.0,52.0,56.0
523,51.0,46.0,49.0,50.0,46.0,48.0,48.0,52.0,56.0,62.0
524,46.0,49.0,50.0,46.0,48.0,48.0,52.0,56.0,62.0,101.0
525,94.0,87.0,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0
526,87.0,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0
527,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0
528,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0
529,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0
530,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0
531,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0
532,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0
533,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0
534,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0
535,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0
536,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0,41.0
537,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0,41.0,101.0
538,82.0,76.0,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0
539,76.0,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0
540,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0
541,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0,100.0
542,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0,100.0,101.0
543,50.0,67.0,68.0,60.0,49.0,41.0,41.0,36.0,33.0,31.0
544,67.0,68.0,60.0,49.0,41.0,41.0,36.0,33.0,31.0,33.0
545,68.0,60.0,49.0,41.0,41.0,36.0,33.0,31.0,33.0,42.0
546,60.0,49.0,41.0,41.0,36.0,33.0,31.0,33.0,42.0,69.0
547,49.0,41.0,41.0,36.0,33.0,31.0,33.0,42.0,69.0,88.0
548,41.0,41.0,36.0,33.0,31.0,33.0,42.0,69.0,88.0,101.0
549,55.0,37.0,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0
550,37.0,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0
551,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0
552,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0
553,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0
554,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0
555,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0
556,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0
557,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0
558,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0
559,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0,60.0
560,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0,60.0,101.0
561,21.0,15.0,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0
562,15.0,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0
563,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0
564,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0
565,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0
566,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0
567,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0
568,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0
569,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0
570,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0
571,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0
572,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0,49.0
573,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0,49.0,101.0
574,64.0,26.0,33.0,34.0,32.0,24.0,20.0,21.0,25.0,26.0
575,26.0,33.0,34.0,32.0,24.0,20.0,21.0,25.0,26.0,23.0
576,33.0,34.0,32.0,24.0,20.0,21.0,25.0,26.0,23.0,24.0
577,34.0,32.0,24.0,20.0,21.0,25.0,26.0,23.0,24.0,26.0
578,32.0,24.0,20.0,21.0,25.0,26.0,23.0,24.0,26.0,32.0
579,24.0,20.0,21.0,25.0,26.0,23.0,24.0,26.0,32.0,41.0
580,20.0,21.0,25.0,26.0,23.0,24.0,26.0,32.0,41.0,49.0
581,21.0,25.0,26.0,23.0,24.0,26.0,32.0,41.0,49.0,55.0
582,25.0,26.0,23.0,24.0,26.0,32.0,41.0,49.0,55.0,65.0
583,26.0,23.0,24.0,26.0,32.0,41.0,49.0,55.0,65.0,101.0
584,11.0,17.0,14.0,14.0,12.0,13.0,17.0,12.0,15.0,16.0
585,17.0,14.0,14.0,12.0,13.0,17.0,12.0,15.0,16.0,21.0
586,14.0,14.0,12.0,13.0,17.0,12.0,15.0,16.0,21.0,18.0
587,14.0,12.0,13.0,17.0,12.0,15.0,16.0,21.0,18.0,20.0
588,12.0,13.0,17.0,12.0,15.0,16.0,21.0,18.0,20.0,14.0
589,13.0,17.0,12.0,15.0,16.0,21.0,18.0,20.0,14.0,22.0
590,17.0,12.0,15.0,16.0,21.0,18.0,20.0,14.0,22.0,23.0
591,12.0,15.0,16.0,21.0,18.0,20.0,14.0,22.0,23.0,29.0
592,15.0,16.0,21.0,18.0,20.0,14.0,22.0,23.0,29.0,37.0
593,16.0,21.0,18.0,20.0,14.0,22.0,23.0,29.0,37.0,42.0
594,21.0,18.0,20.0,14.0,22.0,23.0,29.0,37.0,42.0,47.0
595,18.0,20.0,14.0,22.0,23.0,29.0,37.0,42.0,47.0,48.0
596,20.0,14.0,22.0,23.0,29.0,37.0,42.0,47.0,48.0,50.0
597,14.0,22.0,23.0,29.0,37.0,42.0,47.0,48.0,50.0,101.0
598,99.0,99.0,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0
599,99.0,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0
600,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0
601,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0
602,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0
603,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0,91.0
604,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0,91.0,101.0
605,83.0,80.0,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0
606,80.0,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0
607,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0
608,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0
609,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0
610,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0
611,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0
612,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0
613,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0
614,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0
615,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0,87.0
616,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0,87.0,101.0
617,84.0,69.0,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0
618,69.0,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0
619,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0
620,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0
621,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0
622,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0
623,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0
624,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0
625,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0,75.0
626,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0,75.0,101.0
627,97.0,97.0,89.0,89.0,94.0,90.0,99.0,97.0,98.0,101.0
628,1.0,5.0,8.0,8.0,8.0,6.0,9.0,10.0,9.0,9.0
629,5.0,8.0,8.0,8.0,6.0,9.0,10.0,9.0,9.0,10.0
630,8.0,8.0,8.0,6.0,9.0,10.0,9.0,9.0,10.0,13.0
631,8.0,8.0,6.0,9.0,10.0,9.0,9.0,10.0,13.0,16.0
632,8.0,6.0,9.0,10.0,9.0,9.0,10.0,13.0,16.0,15.0
633,6.0,9.0,10.0,9.0,9.0,10.0,13.0,16.0,15.0,24.0
634,9.0,10.0,9.0,9.0,10.0,13.0,16.0,15.0,24.0,35.0
635,10.0,9.0,9.0,10.0,13.0,16.0,15.0,24.0,35.0,39.0
636,9.0,9.0,10.0,13.0,16.0,15.0,24.0,35.0,39.0,53.0
637,9.0,10.0,13.0,16.0,15.0,24.0,35.0,39.0,53.0,63.0
638,10.0,13.0,16.0,15.0,24.0,35.0,39.0,53.0,63.0,72.0
639,13.0,16.0,15.0,24.0,35.0,39.0,53.0,63.0,72.0,101.0
640,95.0,87.0,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0
641,87.0,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0
642,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0
643,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0
644,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0
645,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0,84.0
646,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0,84.0,101.0
647,71.0,67.0,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0
648,67.0,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0
649,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0
650,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0
651,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0
652,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0
653,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0
654,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0
655,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0
656,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0,93.0
657,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0,93.0,100.0
