,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,diff_9,target
3444,55.0,39.0,26.0,24.0,20.0,18.0,16.0,17.0,14.0,21.0,26.0
3445,39.0,26.0,24.0,20.0,18.0,16.0,17.0,14.0,21.0,26.0,30.0
3446,26.0,24.0,20.0,18.0,16.0,17.0,14.0,21.0,26.0,30.0,35.0
3447,24.0,20.0,18.0,16.0,17.0,14.0,21.0,26.0,30.0,35.0,46.0
3448,20.0,18.0,16.0,17.0,14.0,21.0,26.0,30.0,35.0,46.0,101.0
3449,96.0,91.0,64.0,68.0,73.0,73.0,74.0,67.0,67.0,63.0,64.0
3450,91.0,64.0,68.0,73.0,73.0,74.0,67.0,67.0,63.0,64.0,63.0
3451,64.0,68.0,73.0,73.0,74.0,67.0,67.0,63.0,64.0,63.0,59.0
3452,68.0,73.0,73.0,74.0,67.0,67.0,63.0,64.0,63.0,59.0,68.0
3453,73.0,73.0,74.0,67.0,67.0,63.0,64.0,63.0,59.0,68.0,63.0
3454,73.0,74.0,67.0,67.0,63.0,64.0,63.0,59.0,68.0,63.0,101.0
3455,46.0,46.0,28.0,24.0,20.0,12.0,9.0,8.0,9.0,7.0,6.0
3456,46.0,28.0,24.0,20.0,12.0,9.0,8.0,9.0,7.0,6.0,7.0
3457,28.0,24.0,20.0,12.0,9.0,8.0,9.0,7.0,6.0,7.0,7.0
3458,24.0,20.0,12.0,9.0,8.0,9.0,7.0,6.0,7.0,7.0,6.0
3459,20.0,12.0,9.0,8.0,9.0,7.0,6.0,7.0,7.0,6.0,6.0
3460,12.0,9.0,8.0,9.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0
3461,9.0,8.0,9.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,10.0
3462,8.0,9.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,10.0,9.0
3463,9.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,10.0,9.0,13.0
3464,7.0,6.0,7.0,7.0,6.0,6.0,6.0,10.0,9.0,13.0,15.0
3465,6.0,7.0,7.0,6.0,6.0,6.0,10.0,9.0,13.0,15.0,18.0
3466,7.0,7.0,6.0,6.0,6.0,10.0,9.0,13.0,15.0,18.0,16.0
3467,7.0,6.0,6.0,6.0,10.0,9.0,13.0,15.0,18.0,16.0,19.0
3468,6.0,6.0,6.0,10.0,9.0,13.0,15.0,18.0,16.0,19.0,19.0
3469,6.0,6.0,10.0,9.0,13.0,15.0,18.0,16.0,19.0,19.0,20.0
3470,6.0,10.0,9.0,13.0,15.0,18.0,16.0,19.0,19.0,20.0,22.0
3471,10.0,9.0,13.0,15.0,18.0,16.0,19.0,19.0,20.0,22.0,24.0
3472,9.0,13.0,15.0,18.0,16.0,19.0,19.0,20.0,22.0,24.0,24.0
3473,13.0,15.0,18.0,16.0,19.0,19.0,20.0,22.0,24.0,24.0,27.0
3474,15.0,18.0,16.0,19.0,19.0,20.0,22.0,24.0,24.0,27.0,29.0
3475,18.0,16.0,19.0,19.0,20.0,22.0,24.0,24.0,27.0,29.0,29.0
3476,16.0,19.0,19.0,20.0,22.0,24.0,24.0,27.0,29.0,29.0,32.0
3477,19.0,19.0,20.0,22.0,24.0,24.0,27.0,29.0,29.0,32.0,34.0
3478,19.0,20.0,22.0,24.0,24.0,27.0,29.0,29.0,32.0,34.0,39.0
3479,20.0,22.0,24.0,24.0,27.0,29.0,29.0,32.0,34.0,39.0,40.0
3480,22.0,24.0,24.0,27.0,29.0,29.0,32.0,34.0,39.0,40.0,41.0
3481,24.0,24.0,27.0,29.0,29.0,32.0,34.0,39.0,40.0,41.0,42.0
3482,24.0,27.0,29.0,29.0,32.0,34.0,39.0,40.0,41.0,42.0,39.0
3483,27.0,29.0,29.0,32.0,34.0,39.0,40.0,41.0,42.0,39.0,40.0
3484,29.0,29.0,32.0,34.0,39.0,40.0,41.0,42.0,39.0,40.0,45.0
3485,29.0,32.0,34.0,39.0,40.0,41.0,42.0,39.0,40.0,45.0,47.0
3486,32.0,34.0,39.0,40.0,41.0,42.0,39.0,40.0,45.0,47.0,101.0
3487,89.0,92.0,75.0,73.0,73.0,79.0,68.0,90.0,93.0,98.0,100.0
3488,92.0,75.0,73.0,73.0,79.0,68.0,90.0,93.0,98.0,100.0,101.0
3489,87.0,96.0,86.0,84.0,67.0,56.0,39.0,29.0,24.0,19.0,20.0
3490,96.0,86.0,84.0,67.0,56.0,39.0,29.0,24.0,19.0,20.0,19.0
3491,86.0,84.0,67.0,56.0,39.0,29.0,24.0,19.0,20.0,19.0,15.0
3492,84.0,67.0,56.0,39.0,29.0,24.0,19.0,20.0,19.0,15.0,14.0
3493,67.0,56.0,39.0,29.0,24.0,19.0,20.0,19.0,15.0,14.0,17.0
3494,56.0,39.0,29.0,24.0,19.0,20.0,19.0,15.0,14.0,17.0,16.0
3495,39.0,29.0,24.0,19.0,20.0,19.0,15.0,14.0,17.0,16.0,16.0
3496,29.0,24.0,19.0,20.0,19.0,15.0,14.0,17.0,16.0,16.0,16.0
3497,24.0,19.0,20.0,19.0,15.0,14.0,17.0,16.0,16.0,16.0,19.0
3498,19.0,20.0,19.0,15.0,14.0,17.0,16.0,16.0,16.0,19.0,24.0
3499,20.0,19.0,15.0,14.0,17.0,16.0,16.0,16.0,19.0,24.0,28.0
3500,19.0,15.0,14.0,17.0,16.0,16.0,16.0,19.0,24.0,28.0,29.0
3501,15.0,14.0,17.0,16.0,16.0,16.0,19.0,24.0,28.0,29.0,34.0
3502,14.0,17.0,16.0,16.0,16.0,19.0,24.0,28.0,29.0,34.0,36.0
3503,17.0,16.0,16.0,16.0,19.0,24.0,28.0,29.0,34.0,36.0,38.0
3504,16.0,16.0,16.0,19.0,24.0,28.0,29.0,34.0,36.0,38.0,44.0
3505,16.0,16.0,19.0,24.0,28.0,29.0,34.0,36.0,38.0,44.0,45.0
3506,16.0,19.0,24.0,28.0,29.0,34.0,36.0,38.0,44.0,45.0,101.0
3507,92.0,93.0,90.0,85.0,80.0,76.0,75.0,82.0,85.0,68.0,68.0
3508,93.0,90.0,85.0,80.0,76.0,75.0,82.0,85.0,68.0,68.0,64.0
3509,90.0,85.0,80.0,76.0,75.0,82.0,85.0,68.0,68.0,64.0,56.0
3510,85.0,80.0,76.0,75.0,82.0,85.0,68.0,68.0,64.0,56.0,55.0
3511,80.0,76.0,75.0,82.0,85.0,68.0,68.0,64.0,56.0,55.0,74.0
3512,76.0,75.0,82.0,85.0,68.0,68.0,64.0,56.0,55.0,74.0,83.0
3513,75.0,82.0,85.0,68.0,68.0,64.0,56.0,55.0,74.0,83.0,101.0
3514,16.0,18.0,11.0,8.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0
3515,18.0,11.0,8.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0
3516,11.0,8.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
3517,8.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0
3518,5.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0
3519,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0
3520,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,8.0
3521,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,8.0,8.0
3522,1.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,8.0,8.0,11.0
3523,1.0,2.0,2.0,2.0,3.0,2.0,5.0,8.0,8.0,11.0,18.0
3524,2.0,2.0,2.0,3.0,2.0,5.0,8.0,8.0,11.0,18.0,21.0
3525,2.0,2.0,3.0,2.0,5.0,8.0,8.0,11.0,18.0,21.0,25.0
3526,2.0,3.0,2.0,5.0,8.0,8.0,11.0,18.0,21.0,25.0,32.0
3527,3.0,2.0,5.0,8.0,8.0,11.0,18.0,21.0,25.0,32.0,33.0
3528,2.0,5.0,8.0,8.0,11.0,18.0,21.0,25.0,32.0,33.0,43.0
3529,5.0,8.0,8.0,11.0,18.0,21.0,25.0,32.0,33.0,43.0,47.0
3530,8.0,8.0,11.0,18.0,21.0,25.0,32.0,33.0,43.0,47.0,101.0
3531,94.0,91.0,86.0,87.0,97.0,76.0,75.0,75.0,71.0,66.0,66.0
3532,91.0,86.0,87.0,97.0,76.0,75.0,75.0,71.0,66.0,66.0,58.0
3533,86.0,87.0,97.0,76.0,75.0,75.0,71.0,66.0,66.0,58.0,60.0
3534,87.0,97.0,76.0,75.0,75.0,71.0,66.0,66.0,58.0,60.0,69.0
3535,97.0,76.0,75.0,75.0,71.0,66.0,66.0,58.0,60.0,69.0,101.0
3536,88.0,87.0,84.0,82.0,74.0,79.0,80.0,76.0,71.0,76.0,77.0
3537,87.0,84.0,82.0,74.0,79.0,80.0,76.0,71.0,76.0,77.0,82.0
3538,84.0,82.0,74.0,79.0,80.0,76.0,71.0,76.0,77.0,82.0,86.0
3539,82.0,74.0,79.0,80.0,76.0,71.0,76.0,77.0,82.0,86.0,86.0
3540,74.0,79.0,80.0,76.0,71.0,76.0,77.0,82.0,86.0,86.0,99.0
3541,79.0,80.0,76.0,71.0,76.0,77.0,82.0,86.0,86.0,99.0,101.0
3542,100.0,96.0,89.0,85.0,88.0,86.0,80.0,78.0,75.0,70.0,68.0
3543,96.0,89.0,85.0,88.0,86.0,80.0,78.0,75.0,70.0,68.0,66.0
3544,89.0,85.0,88.0,86.0,80.0,78.0,75.0,70.0,68.0,66.0,67.0
3545,85.0,88.0,86.0,80.0,78.0,75.0,70.0,68.0,66.0,67.0,86.0
3546,88.0,86.0,80.0,78.0,75.0,70.0,68.0,66.0,67.0,86.0,89.0
3547,86.0,80.0,78.0,75.0,70.0,68.0,66.0,67.0,86.0,89.0,96.0
3548,80.0,78.0,75.0,70.0,68.0,66.0,67.0,86.0,89.0,96.0,101.0
3549,92.0,80.0,67.0,60.0,55.0,50.0,49.0,53.0,57.0,60.0,71.0
3550,80.0,67.0,60.0,55.0,50.0,49.0,53.0,57.0,60.0,71.0,71.0
3551,67.0,60.0,55.0,50.0,49.0,53.0,57.0,60.0,71.0,71.0,84.0
3552,60.0,55.0,50.0,49.0,53.0,57.0,60.0,71.0,71.0,84.0,85.0
3553,55.0,50.0,49.0,53.0,57.0,60.0,71.0,71.0,84.0,85.0,98.0
3554,50.0,49.0,53.0,57.0,60.0,71.0,71.0,84.0,85.0,98.0,101.0
3555,92.0,83.0,69.0,50.0,36.0,33.0,28.0,25.0,25.0,29.0,23.0
3556,83.0,69.0,50.0,36.0,33.0,28.0,25.0,25.0,29.0,23.0,25.0
3557,69.0,50.0,36.0,33.0,28.0,25.0,25.0,29.0,23.0,25.0,21.0
3558,50.0,36.0,33.0,28.0,25.0,25.0,29.0,23.0,25.0,21.0,25.0
3559,36.0,33.0,28.0,25.0,25.0,29.0,23.0,25.0,21.0,25.0,25.0
3560,33.0,28.0,25.0,25.0,29.0,23.0,25.0,21.0,25.0,25.0,23.0
3561,28.0,25.0,25.0,29.0,23.0,25.0,21.0,25.0,25.0,23.0,24.0
3562,25.0,25.0,29.0,23.0,25.0,21.0,25.0,25.0,23.0,24.0,25.0
3563,25.0,29.0,23.0,25.0,21.0,25.0,25.0,23.0,24.0,25.0,26.0
3564,29.0,23.0,25.0,21.0,25.0,25.0,23.0,24.0,25.0,26.0,30.0
3565,23.0,25.0,21.0,25.0,25.0,23.0,24.0,25.0,26.0,30.0,30.0
3566,25.0,21.0,25.0,25.0,23.0,24.0,25.0,26.0,30.0,30.0,35.0
3567,21.0,25.0,25.0,23.0,24.0,25.0,26.0,30.0,30.0,35.0,39.0
3568,25.0,25.0,23.0,24.0,25.0,26.0,30.0,30.0,35.0,39.0,38.0
3569,25.0,23.0,24.0,25.0,26.0,30.0,30.0,35.0,39.0,38.0,41.0
3570,23.0,24.0,25.0,26.0,30.0,30.0,35.0,39.0,38.0,41.0,43.0
3571,24.0,25.0,26.0,30.0,30.0,35.0,39.0,38.0,41.0,43.0,44.0
3572,25.0,26.0,30.0,30.0,35.0,39.0,38.0,41.0,43.0,44.0,45.0
3573,13.0,14.0,8.0,5.0,4.0,6.0,3.0,3.0,2.0,3.0,3.0
3574,14.0,8.0,5.0,4.0,6.0,3.0,3.0,2.0,3.0,3.0,4.0
3575,8.0,5.0,4.0,6.0,3.0,3.0,2.0,3.0,3.0,4.0,6.0
3576,5.0,4.0,6.0,3.0,3.0,2.0,3.0,3.0,4.0,6.0,7.0
3577,4.0,6.0,3.0,3.0,2.0,3.0,3.0,4.0,6.0,7.0,12.0
3578,6.0,3.0,3.0,2.0,3.0,3.0,4.0,6.0,7.0,12.0,16.0
3579,3.0,3.0,2.0,3.0,3.0,4.0,6.0,7.0,12.0,16.0,20.0
3580,3.0,2.0,3.0,3.0,4.0,6.0,7.0,12.0,16.0,20.0,24.0
3581,2.0,3.0,3.0,4.0,6.0,7.0,12.0,16.0,20.0,24.0,28.0
3582,3.0,3.0,4.0,6.0,7.0,12.0,16.0,20.0,24.0,28.0,36.0
3583,3.0,4.0,6.0,7.0,12.0,16.0,20.0,24.0,28.0,36.0,50.0
3584,4.0,6.0,7.0,12.0,16.0,20.0,24.0,28.0,36.0,50.0,50.0
3585,6.0,7.0,12.0,16.0,20.0,24.0,28.0,36.0,50.0,50.0,101.0
3586,68.0,80.0,65.0,50.0,37.0,33.0,29.0,27.0,23.0,9.0,7.0
3587,80.0,65.0,50.0,37.0,33.0,29.0,27.0,23.0,9.0,7.0,11.0
3588,65.0,50.0,37.0,33.0,29.0,27.0,23.0,9.0,7.0,11.0,11.0
3589,50.0,37.0,33.0,29.0,27.0,23.0,9.0,7.0,11.0,11.0,11.0
3590,37.0,33.0,29.0,27.0,23.0,9.0,7.0,11.0,11.0,11.0,11.0
3591,33.0,29.0,27.0,23.0,9.0,7.0,11.0,11.0,11.0,11.0,12.0
3592,29.0,27.0,23.0,9.0,7.0,11.0,11.0,11.0,11.0,12.0,13.0
3593,27.0,23.0,9.0,7.0,11.0,11.0,11.0,11.0,12.0,13.0,16.0
3594,23.0,9.0,7.0,11.0,11.0,11.0,11.0,12.0,13.0,16.0,20.0
3595,9.0,7.0,11.0,11.0,11.0,11.0,12.0,13.0,16.0,20.0,25.0
3596,7.0,11.0,11.0,11.0,11.0,12.0,13.0,16.0,20.0,25.0,29.0
3597,11.0,11.0,11.0,11.0,12.0,13.0,16.0,20.0,25.0,29.0,32.0
3598,11.0,11.0,11.0,12.0,13.0,16.0,20.0,25.0,29.0,32.0,36.0
3599,11.0,11.0,12.0,13.0,16.0,20.0,25.0,29.0,32.0,36.0,45.0
3600,11.0,12.0,13.0,16.0,20.0,25.0,29.0,32.0,36.0,45.0,47.0
3601,12.0,13.0,16.0,20.0,25.0,29.0,32.0,36.0,45.0,47.0,49.0
3602,13.0,16.0,20.0,25.0,29.0,32.0,36.0,45.0,47.0,49.0,49.0
3603,16.0,20.0,25.0,29.0,32.0,36.0,45.0,47.0,49.0,49.0,101.0
3604,11.0,20.0,22.0,24.0,24.0,24.0,24.0,27.0,27.0,28.0,28.0
3605,20.0,22.0,24.0,24.0,24.0,24.0,27.0,27.0,28.0,28.0,23.0
3606,22.0,24.0,24.0,24.0,24.0,27.0,27.0,28.0,28.0,23.0,28.0
3607,24.0,24.0,24.0,24.0,27.0,27.0,28.0,28.0,23.0,28.0,29.0
3608,24.0,24.0,24.0,27.0,27.0,28.0,28.0,23.0,28.0,29.0,31.0
3609,24.0,24.0,27.0,27.0,28.0,28.0,23.0,28.0,29.0,31.0,45.0
3610,24.0,27.0,27.0,28.0,28.0,23.0,28.0,29.0,31.0,45.0,52.0
3611,27.0,27.0,28.0,28.0,23.0,28.0,29.0,31.0,45.0,52.0,59.0
3612,27.0,28.0,28.0,23.0,28.0,29.0,31.0,45.0,52.0,59.0,67.0
3613,28.0,28.0,23.0,28.0,29.0,31.0,45.0,52.0,59.0,67.0,79.0
3614,28.0,23.0,28.0,29.0,31.0,45.0,52.0,59.0,67.0,79.0,101.0
3615,18.0,20.0,51.0,45.0,47.0,41.0,32.0,41.0,53.0,64.0,82.0
3616,20.0,51.0,45.0,47.0,41.0,32.0,41.0,53.0,64.0,82.0,90.0
3617,51.0,45.0,47.0,41.0,32.0,41.0,53.0,64.0,82.0,90.0,101.0
3618,93.0,87.0,86.0,77.0,86.0,82.0,81.0,83.0,83.0,87.0,99.0
3619,87.0,86.0,77.0,86.0,82.0,81.0,83.0,83.0,87.0,99.0,101.0
3620,99.0,91.0,83.0,92.0,84.0,85.0,79.0,76.0,78.0,76.0,79.0
3621,91.0,83.0,92.0,84.0,85.0,79.0,76.0,78.0,76.0,79.0,70.0
3622,83.0,92.0,84.0,85.0,79.0,76.0,78.0,76.0,79.0,70.0,70.0
3623,92.0,84.0,85.0,79.0,76.0,78.0,76.0,79.0,70.0,70.0,70.0
3624,84.0,85.0,79.0,76.0,78.0,76.0,79.0,70.0,70.0,70.0,74.0
3625,85.0,79.0,76.0,78.0,76.0,79.0,70.0,70.0,70.0,74.0,76.0
3626,79.0,76.0,78.0,76.0,79.0,70.0,70.0,70.0,74.0,76.0,71.0
3627,76.0,78.0,76.0,79.0,70.0,70.0,70.0,74.0,76.0,71.0,77.0
3628,78.0,76.0,79.0,70.0,70.0,70.0,74.0,76.0,71.0,77.0,77.0
3629,76.0,79.0,70.0,70.0,70.0,74.0,76.0,71.0,77.0,77.0,75.0
3630,79.0,70.0,70.0,70.0,74.0,76.0,71.0,77.0,77.0,75.0,101.0
3631,86.0,77.0,81.0,78.0,75.0,71.0,78.0,87.0,82.0,86.0,85.0
3632,77.0,81.0,78.0,75.0,71.0,78.0,87.0,82.0,86.0,85.0,101.0
3633,13.0,58.0,48.0,18.0,20.0,17.0,18.0,16.0,16.0,23.0,17.0
3634,58.0,48.0,18.0,20.0,17.0,18.0,16.0,16.0,23.0,17.0,19.0
3635,48.0,18.0,20.0,17.0,18.0,16.0,16.0,23.0,17.0,19.0,19.0
3636,18.0,20.0,17.0,18.0,16.0,16.0,23.0,17.0,19.0,19.0,25.0
3637,20.0,17.0,18.0,16.0,16.0,23.0,17.0,19.0,19.0,25.0,36.0
3638,17.0,18.0,16.0,16.0,23.0,17.0,19.0,19.0,25.0,36.0,50.0
3639,18.0,16.0,16.0,23.0,17.0,19.0,19.0,25.0,36.0,50.0,68.0
3640,16.0,16.0,23.0,17.0,19.0,19.0,25.0,36.0,50.0,68.0,86.0
3641,16.0,23.0,17.0,19.0,19.0,25.0,36.0,50.0,68.0,86.0,95.0
3642,23.0,17.0,19.0,19.0,25.0,36.0,50.0,68.0,86.0,95.0,101.0
3643,16.0,14.0,10.0,11.0,13.0,13.0,17.0,18.0,19.0,22.0,25.0
3644,14.0,10.0,11.0,13.0,13.0,17.0,18.0,19.0,22.0,25.0,27.0
3645,10.0,11.0,13.0,13.0,17.0,18.0,19.0,22.0,25.0,27.0,31.0
3646,11.0,13.0,13.0,17.0,18.0,19.0,22.0,25.0,27.0,31.0,42.0
3647,13.0,13.0,17.0,18.0,19.0,22.0,25.0,27.0,31.0,42.0,56.0
3648,13.0,17.0,18.0,19.0,22.0,25.0,27.0,31.0,42.0,56.0,101.0
3649,65.0,64.0,60.0,61.0,55.0,59.0,57.0,56.0,71.0,75.0,72.0
3650,64.0,60.0,61.0,55.0,59.0,57.0,56.0,71.0,75.0,72.0,79.0
3651,60.0,61.0,55.0,59.0,57.0,56.0,71.0,75.0,72.0,79.0,62.0
3652,61.0,55.0,59.0,57.0,56.0,71.0,75.0,72.0,79.0,62.0,51.0
3653,55.0,59.0,57.0,56.0,71.0,75.0,72.0,79.0,62.0,51.0,52.0
3654,59.0,57.0,56.0,71.0,75.0,72.0,79.0,62.0,51.0,52.0,69.0
3655,57.0,56.0,71.0,75.0,72.0,79.0,62.0,51.0,52.0,69.0,74.0
3656,56.0,71.0,75.0,72.0,79.0,62.0,51.0,52.0,69.0,74.0,84.0
3657,71.0,75.0,72.0,79.0,62.0,51.0,52.0,69.0,74.0,84.0,101.0
3658,77.0,84.0,94.0,82.0,89.0,69.0,58.0,21.0,48.0,56.0,55.0
3659,84.0,94.0,82.0,89.0,69.0,58.0,21.0,48.0,56.0,55.0,54.0
3660,94.0,82.0,89.0,69.0,58.0,21.0,48.0,56.0,55.0,54.0,54.0
3661,82.0,89.0,69.0,58.0,21.0,48.0,56.0,55.0,54.0,54.0,61.0
3662,89.0,69.0,58.0,21.0,48.0,56.0,55.0,54.0,54.0,61.0,59.0
3663,69.0,58.0,21.0,48.0,56.0,55.0,54.0,54.0,61.0,59.0,63.0
3664,58.0,21.0,48.0,56.0,55.0,54.0,54.0,61.0,59.0,63.0,101.0
3665,84.0,66.0,63.0,55.0,49.0,43.0,45.0,39.0,37.0,35.0,36.0
3666,66.0,63.0,55.0,49.0,43.0,45.0,39.0,37.0,35.0,36.0,40.0
3667,63.0,55.0,49.0,43.0,45.0,39.0,37.0,35.0,36.0,40.0,49.0
3668,55.0,49.0,43.0,45.0,39.0,37.0,35.0,36.0,40.0,49.0,64.0
3669,49.0,43.0,45.0,39.0,37.0,35.0,36.0,40.0,49.0,64.0,76.0
3670,43.0,45.0,39.0,37.0,35.0,36.0,40.0,49.0,64.0,76.0,83.0
3671,45.0,39.0,37.0,35.0,36.0,40.0,49.0,64.0,76.0,83.0,100.0
3672,39.0,37.0,35.0,36.0,40.0,49.0,64.0,76.0,83.0,100.0,101.0
3673,96.0,87.0,81.0,67.0,58.0,55.0,54.0,48.0,38.0,28.0,25.0
3674,87.0,81.0,67.0,58.0,55.0,54.0,48.0,38.0,28.0,25.0,21.0
3675,81.0,67.0,58.0,55.0,54.0,48.0,38.0,28.0,25.0,21.0,17.0
3676,67.0,58.0,55.0,54.0,48.0,38.0,28.0,25.0,21.0,17.0,15.0
3677,58.0,55.0,54.0,48.0,38.0,28.0,25.0,21.0,17.0,15.0,10.0
3678,55.0,54.0,48.0,38.0,28.0,25.0,21.0,17.0,15.0,10.0,8.0
3679,54.0,48.0,38.0,28.0,25.0,21.0,17.0,15.0,10.0,8.0,6.0
3680,48.0,38.0,28.0,25.0,21.0,17.0,15.0,10.0,8.0,6.0,14.0
3681,38.0,28.0,25.0,21.0,17.0,15.0,10.0,8.0,6.0,14.0,18.0
3682,28.0,25.0,21.0,17.0,15.0,10.0,8.0,6.0,14.0,18.0,14.0
3683,25.0,21.0,17.0,15.0,10.0,8.0,6.0,14.0,18.0,14.0,16.0
3684,21.0,17.0,15.0,10.0,8.0,6.0,14.0,18.0,14.0,16.0,17.0
3685,17.0,15.0,10.0,8.0,6.0,14.0,18.0,14.0,16.0,17.0,20.0
3686,15.0,10.0,8.0,6.0,14.0,18.0,14.0,16.0,17.0,20.0,23.0
3687,10.0,8.0,6.0,14.0,18.0,14.0,16.0,17.0,20.0,23.0,24.0
3688,8.0,6.0,14.0,18.0,14.0,16.0,17.0,20.0,23.0,24.0,25.0
3689,6.0,14.0,18.0,14.0,16.0,17.0,20.0,23.0,24.0,25.0,28.0
3690,14.0,18.0,14.0,16.0,17.0,20.0,23.0,24.0,25.0,28.0,34.0
3691,18.0,14.0,16.0,17.0,20.0,23.0,24.0,25.0,28.0,34.0,44.0
3692,14.0,16.0,17.0,20.0,23.0,24.0,25.0,28.0,34.0,44.0,101.0
3693,88.0,35.0,50.0,51.0,40.0,52.0,58.0,74.0,71.0,82.0,101.0
3694,91.0,88.0,81.0,76.0,72.0,65.0,60.0,54.0,48.0,44.0,48.0
3695,88.0,81.0,76.0,72.0,65.0,60.0,54.0,48.0,44.0,48.0,52.0
3696,81.0,76.0,72.0,65.0,60.0,54.0,48.0,44.0,48.0,52.0,50.0
3697,76.0,72.0,65.0,60.0,54.0,48.0,44.0,48.0,52.0,50.0,49.0
3698,72.0,65.0,60.0,54.0,48.0,44.0,48.0,52.0,50.0,49.0,66.0
3699,65.0,60.0,54.0,48.0,44.0,48.0,52.0,50.0,49.0,66.0,66.0
3700,60.0,54.0,48.0,44.0,48.0,52.0,50.0,49.0,66.0,66.0,72.0
3701,54.0,48.0,44.0,48.0,52.0,50.0,49.0,66.0,66.0,72.0,83.0
3702,48.0,44.0,48.0,52.0,50.0,49.0,66.0,66.0,72.0,83.0,87.0
3703,44.0,48.0,52.0,50.0,49.0,66.0,66.0,72.0,83.0,87.0,82.0
3704,48.0,52.0,50.0,49.0,66.0,66.0,72.0,83.0,87.0,82.0,101.0
3705,95.0,88.0,89.0,85.0,81.0,79.0,68.0,67.0,70.0,71.0,67.0
3706,88.0,89.0,85.0,81.0,79.0,68.0,67.0,70.0,71.0,67.0,70.0
3707,89.0,85.0,81.0,79.0,68.0,67.0,70.0,71.0,67.0,70.0,74.0
3708,85.0,81.0,79.0,68.0,67.0,70.0,71.0,67.0,70.0,74.0,74.0
3709,81.0,79.0,68.0,67.0,70.0,71.0,67.0,70.0,74.0,74.0,75.0
3710,79.0,68.0,67.0,70.0,71.0,67.0,70.0,74.0,74.0,75.0,70.0
3711,68.0,67.0,70.0,71.0,67.0,70.0,74.0,74.0,75.0,70.0,75.0
3712,67.0,70.0,71.0,67.0,70.0,74.0,74.0,75.0,70.0,75.0,78.0
3713,70.0,71.0,67.0,70.0,74.0,74.0,75.0,70.0,75.0,78.0,82.0
3714,71.0,67.0,70.0,74.0,74.0,75.0,70.0,75.0,78.0,82.0,86.0
3715,67.0,70.0,74.0,74.0,75.0,70.0,75.0,78.0,82.0,86.0,101.0
3716,97.0,85.0,81.0,67.0,69.0,63.0,61.0,65.0,59.0,62.0,69.0
3717,85.0,81.0,67.0,69.0,63.0,61.0,65.0,59.0,62.0,69.0,61.0
3718,81.0,67.0,69.0,63.0,61.0,65.0,59.0,62.0,69.0,61.0,61.0
3719,67.0,69.0,63.0,61.0,65.0,59.0,62.0,69.0,61.0,61.0,60.0
3720,69.0,63.0,61.0,65.0,59.0,62.0,69.0,61.0,61.0,60.0,70.0
3721,63.0,61.0,65.0,59.0,62.0,69.0,61.0,61.0,60.0,70.0,98.0
3722,61.0,65.0,59.0,62.0,69.0,61.0,61.0,60.0,70.0,98.0,101.0
3723,99.0,91.0,81.0,61.0,30.0,31.0,31.0,30.0,27.0,31.0,17.0
3724,91.0,81.0,61.0,30.0,31.0,31.0,30.0,27.0,31.0,17.0,17.0
3725,81.0,61.0,30.0,31.0,31.0,30.0,27.0,31.0,17.0,17.0,22.0
3726,61.0,30.0,31.0,31.0,30.0,27.0,31.0,17.0,17.0,22.0,27.0
3727,30.0,31.0,31.0,30.0,27.0,31.0,17.0,17.0,22.0,27.0,32.0
3728,31.0,31.0,30.0,27.0,31.0,17.0,17.0,22.0,27.0,32.0,44.0
3729,31.0,30.0,27.0,31.0,17.0,17.0,22.0,27.0,32.0,44.0,59.0
3730,30.0,27.0,31.0,17.0,17.0,22.0,27.0,32.0,44.0,59.0,65.0
3731,27.0,31.0,17.0,17.0,22.0,27.0,32.0,44.0,59.0,65.0,76.0
3732,31.0,17.0,17.0,22.0,27.0,32.0,44.0,59.0,65.0,76.0,101.0
3733,89.0,78.0,71.0,58.0,40.0,30.0,26.0,18.0,18.0,17.0,13.0
3734,78.0,71.0,58.0,40.0,30.0,26.0,18.0,18.0,17.0,13.0,12.0
3735,71.0,58.0,40.0,30.0,26.0,18.0,18.0,17.0,13.0,12.0,10.0
3736,58.0,40.0,30.0,26.0,18.0,18.0,17.0,13.0,12.0,10.0,9.0
3737,40.0,30.0,26.0,18.0,18.0,17.0,13.0,12.0,10.0,9.0,7.0
3738,30.0,26.0,18.0,18.0,17.0,13.0,12.0,10.0,9.0,7.0,6.0
3739,26.0,18.0,18.0,17.0,13.0,12.0,10.0,9.0,7.0,6.0,6.0
