,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,target
462,89.0,79.0,67.0,57.0,47.0,43.0,36.0
463,79.0,67.0,57.0,47.0,43.0,36.0,35.0
464,67.0,57.0,47.0,43.0,36.0,35.0,36.0
465,57.0,47.0,43.0,36.0,35.0,36.0,36.0
466,47.0,43.0,36.0,35.0,36.0,36.0,32.0
467,43.0,36.0,35.0,36.0,36.0,32.0,28.0
468,36.0,35.0,36.0,36.0,32.0,28.0,28.0
469,35.0,36.0,36.0,32.0,28.0,28.0,25.0
470,36.0,36.0,32.0,28.0,28.0,25.0,21.0
471,36.0,32.0,28.0,28.0,25.0,21.0,18.0
472,32.0,28.0,28.0,25.0,21.0,18.0,18.0
473,28.0,28.0,25.0,21.0,18.0,18.0,14.0
474,28.0,25.0,21.0,18.0,18.0,14.0,13.0
475,25.0,21.0,18.0,18.0,14.0,13.0,11.0
476,21.0,18.0,18.0,14.0,13.0,11.0,11.0
477,18.0,18.0,14.0,13.0,11.0,11.0,12.0
478,18.0,14.0,13.0,11.0,11.0,12.0,12.0
479,14.0,13.0,11.0,11.0,12.0,12.0,12.0
480,13.0,11.0,11.0,12.0,12.0,12.0,13.0
481,11.0,11.0,12.0,12.0,12.0,13.0,15.0
482,11.0,12.0,12.0,12.0,13.0,15.0,15.0
483,12.0,12.0,12.0,13.0,15.0,15.0,15.0
484,12.0,12.0,13.0,15.0,15.0,15.0,15.0
485,12.0,13.0,15.0,15.0,15.0,15.0,16.0
486,13.0,15.0,15.0,15.0,15.0,16.0,19.0
487,15.0,15.0,15.0,15.0,16.0,19.0,21.0
488,15.0,15.0,15.0,16.0,19.0,21.0,26.0
489,15.0,15.0,16.0,19.0,21.0,26.0,22.0
490,15.0,16.0,19.0,21.0,26.0,22.0,26.0
491,16.0,19.0,21.0,26.0,22.0,26.0,29.0
492,19.0,21.0,26.0,22.0,26.0,29.0,29.0
493,21.0,26.0,22.0,26.0,29.0,29.0,33.0
494,26.0,22.0,26.0,29.0,29.0,33.0,34.0
495,22.0,26.0,29.0,29.0,33.0,34.0,38.0
496,26.0,29.0,29.0,33.0,34.0,38.0,46.0
497,29.0,29.0,33.0,34.0,38.0,46.0,44.0
498,29.0,33.0,34.0,38.0,46.0,44.0,48.0
499,33.0,34.0,38.0,46.0,44.0,48.0,47.0
500,34.0,38.0,46.0,44.0,48.0,47.0,50.0
501,38.0,46.0,44.0,48.0,47.0,50.0,101.0
502,90.0,90.0,98.0,93.0,91.0,92.0,90.0
503,90.0,98.0,93.0,91.0,92.0,90.0,101.0
504,91.0,99.0,93.0,90.0,88.0,89.0,86.0
505,99.0,93.0,90.0,88.0,89.0,86.0,84.0
506,93.0,90.0,88.0,89.0,86.0,84.0,76.0
507,90.0,88.0,89.0,86.0,84.0,76.0,85.0
508,88.0,89.0,86.0,84.0,76.0,85.0,93.0
509,89.0,86.0,84.0,76.0,85.0,93.0,101.0
510,91.0,85.0,85.0,66.0,59.0,55.0,54.0
511,85.0,85.0,66.0,59.0,55.0,54.0,41.0
512,85.0,66.0,59.0,55.0,54.0,41.0,44.0
513,66.0,59.0,55.0,54.0,41.0,44.0,29.0
514,59.0,55.0,54.0,41.0,44.0,29.0,36.0
515,55.0,54.0,41.0,44.0,29.0,36.0,27.0
516,54.0,41.0,44.0,29.0,36.0,27.0,43.0
517,41.0,44.0,29.0,36.0,27.0,43.0,59.0
518,44.0,29.0,36.0,27.0,43.0,59.0,67.0
519,29.0,36.0,27.0,43.0,59.0,67.0,78.0
520,36.0,27.0,43.0,59.0,67.0,78.0,101.0
521,69.0,58.0,52.0,42.0,34.0,31.0,28.0
522,58.0,52.0,42.0,34.0,31.0,28.0,28.0
523,52.0,42.0,34.0,31.0,28.0,28.0,23.0
524,42.0,34.0,31.0,28.0,28.0,23.0,23.0
525,34.0,31.0,28.0,28.0,23.0,23.0,23.0
526,31.0,28.0,28.0,23.0,23.0,23.0,23.0
527,28.0,28.0,23.0,23.0,23.0,23.0,28.0
528,28.0,23.0,23.0,23.0,23.0,28.0,26.0
529,23.0,23.0,23.0,23.0,28.0,26.0,27.0
530,23.0,23.0,23.0,28.0,26.0,27.0,25.0
531,23.0,23.0,28.0,26.0,27.0,25.0,33.0
532,23.0,28.0,26.0,27.0,25.0,33.0,38.0
533,28.0,26.0,27.0,25.0,33.0,38.0,41.0
534,26.0,27.0,25.0,33.0,38.0,41.0,46.0
535,27.0,25.0,33.0,38.0,41.0,46.0,101.0
536,96.0,81.0,81.0,78.0,85.0,72.0,71.0
537,81.0,81.0,78.0,85.0,72.0,71.0,64.0
538,81.0,78.0,85.0,72.0,71.0,64.0,60.0
539,78.0,85.0,72.0,71.0,64.0,60.0,63.0
540,85.0,72.0,71.0,64.0,60.0,63.0,69.0
541,72.0,71.0,64.0,60.0,63.0,69.0,57.0
542,71.0,64.0,60.0,63.0,69.0,57.0,54.0
543,64.0,60.0,63.0,69.0,57.0,54.0,42.0
544,60.0,63.0,69.0,57.0,54.0,42.0,57.0
545,63.0,69.0,57.0,54.0,42.0,57.0,55.0
546,69.0,57.0,54.0,42.0,57.0,55.0,68.0
547,57.0,54.0,42.0,57.0,55.0,68.0,91.0
548,54.0,42.0,57.0,55.0,68.0,91.0,101.0
549,90.0,87.0,90.0,90.0,88.0,84.0,91.0
550,87.0,90.0,90.0,88.0,84.0,91.0,89.0
551,90.0,90.0,88.0,84.0,91.0,89.0,90.0
552,90.0,88.0,84.0,91.0,89.0,90.0,96.0
553,88.0,84.0,91.0,89.0,90.0,96.0,101.0
554,20.0,18.0,16.0,16.0,13.0,13.0,13.0
555,18.0,16.0,16.0,13.0,13.0,13.0,12.0
556,16.0,16.0,13.0,13.0,13.0,12.0,17.0
557,16.0,13.0,13.0,13.0,12.0,17.0,17.0
558,13.0,13.0,13.0,12.0,17.0,17.0,18.0
559,13.0,13.0,12.0,17.0,17.0,18.0,17.0
560,13.0,12.0,17.0,17.0,18.0,17.0,21.0
561,12.0,17.0,17.0,18.0,17.0,21.0,25.0
562,17.0,17.0,18.0,17.0,21.0,25.0,26.0
563,17.0,18.0,17.0,21.0,25.0,26.0,28.0
564,18.0,17.0,21.0,25.0,26.0,28.0,34.0
565,17.0,21.0,25.0,26.0,28.0,34.0,35.0
566,21.0,25.0,26.0,28.0,34.0,35.0,40.0
567,25.0,26.0,28.0,34.0,35.0,40.0,46.0
568,26.0,28.0,34.0,35.0,40.0,46.0,46.0
569,28.0,34.0,35.0,40.0,46.0,46.0,47.0
570,34.0,35.0,40.0,46.0,46.0,47.0,101.0
571,72.0,61.0,53.0,48.0,48.0,41.0,34.0
572,61.0,53.0,48.0,48.0,41.0,34.0,28.0
573,53.0,48.0,48.0,41.0,34.0,28.0,25.0
574,48.0,48.0,41.0,34.0,28.0,25.0,23.0
575,48.0,41.0,34.0,28.0,25.0,23.0,29.0
576,41.0,34.0,28.0,25.0,23.0,29.0,29.0
577,34.0,28.0,25.0,23.0,29.0,29.0,36.0
578,28.0,25.0,23.0,29.0,29.0,36.0,46.0
579,25.0,23.0,29.0,29.0,36.0,46.0,55.0
580,23.0,29.0,29.0,36.0,46.0,55.0,64.0
581,29.0,29.0,36.0,46.0,55.0,64.0,68.0
582,29.0,36.0,46.0,55.0,64.0,68.0,66.0
583,36.0,46.0,55.0,64.0,68.0,66.0,67.0
584,46.0,55.0,64.0,68.0,66.0,67.0,75.0
585,55.0,64.0,68.0,66.0,67.0,75.0,101.0
586,93.0,80.0,63.0,58.0,53.0,52.0,54.0
587,80.0,63.0,58.0,53.0,52.0,54.0,57.0
588,63.0,58.0,53.0,52.0,54.0,57.0,63.0
589,58.0,53.0,52.0,54.0,57.0,63.0,76.0
590,53.0,52.0,54.0,57.0,63.0,76.0,94.0
591,52.0,54.0,57.0,63.0,76.0,94.0,101.0
592,53.0,17.0,14.0,14.0,14.0,20.0,23.0
593,17.0,14.0,14.0,14.0,20.0,23.0,21.0
594,14.0,14.0,14.0,20.0,23.0,21.0,26.0
595,14.0,14.0,20.0,23.0,21.0,26.0,30.0
596,14.0,20.0,23.0,21.0,26.0,30.0,35.0
597,20.0,23.0,21.0,26.0,30.0,35.0,47.0
598,23.0,21.0,26.0,30.0,35.0,47.0,65.0
599,21.0,26.0,30.0,35.0,47.0,65.0,66.0
600,26.0,30.0,35.0,47.0,65.0,66.0,74.0
601,30.0,35.0,47.0,65.0,66.0,74.0,86.0
602,35.0,47.0,65.0,66.0,74.0,86.0,96.0
603,47.0,65.0,66.0,74.0,86.0,96.0,99.0
604,65.0,66.0,74.0,86.0,96.0,99.0,96.0
605,66.0,74.0,86.0,96.0,99.0,96.0,97.0
606,74.0,86.0,96.0,99.0,96.0,97.0,101.0
607,6.0,5.0,5.0,4.0,5.0,7.0,8.0
608,5.0,5.0,4.0,5.0,7.0,8.0,8.0
609,5.0,4.0,5.0,7.0,8.0,8.0,10.0
610,4.0,5.0,7.0,8.0,8.0,10.0,11.0
611,5.0,7.0,8.0,8.0,10.0,11.0,13.0
612,7.0,8.0,8.0,10.0,11.0,13.0,15.0
613,8.0,8.0,10.0,11.0,13.0,15.0,23.0
614,8.0,10.0,11.0,13.0,15.0,23.0,26.0
615,10.0,11.0,13.0,15.0,23.0,26.0,28.0
616,11.0,13.0,15.0,23.0,26.0,28.0,30.0
617,13.0,15.0,23.0,26.0,28.0,30.0,33.0
618,15.0,23.0,26.0,28.0,30.0,33.0,39.0
619,23.0,26.0,28.0,30.0,33.0,39.0,45.0
620,26.0,28.0,30.0,33.0,39.0,45.0,45.0
621,28.0,30.0,33.0,39.0,45.0,45.0,46.0
622,30.0,33.0,39.0,45.0,45.0,46.0,46.0
623,33.0,39.0,45.0,45.0,46.0,46.0,44.0
624,39.0,45.0,45.0,46.0,46.0,44.0,49.0
625,45.0,45.0,46.0,46.0,44.0,49.0,101.0
626,61.0,59.0,36.0,19.0,17.0,11.0,9.0
627,59.0,36.0,19.0,17.0,11.0,9.0,9.0
628,36.0,19.0,17.0,11.0,9.0,9.0,8.0
629,19.0,17.0,11.0,9.0,9.0,8.0,5.0
630,17.0,11.0,9.0,9.0,8.0,5.0,11.0
631,11.0,9.0,9.0,8.0,5.0,11.0,11.0
632,9.0,9.0,8.0,5.0,11.0,11.0,13.0
633,9.0,8.0,5.0,11.0,11.0,13.0,14.0
634,8.0,5.0,11.0,11.0,13.0,14.0,15.0
635,5.0,11.0,11.0,13.0,14.0,15.0,17.0
636,11.0,11.0,13.0,14.0,15.0,17.0,22.0
637,11.0,13.0,14.0,15.0,17.0,22.0,29.0
638,13.0,14.0,15.0,17.0,22.0,29.0,37.0
639,14.0,15.0,17.0,22.0,29.0,37.0,46.0
640,15.0,17.0,22.0,29.0,37.0,46.0,101.0
641,89.0,74.0,75.0,56.0,52.0,44.0,57.0
642,74.0,75.0,56.0,52.0,44.0,57.0,40.0
643,75.0,56.0,52.0,44.0,57.0,40.0,36.0
644,56.0,52.0,44.0,57.0,40.0,36.0,27.0
645,52.0,44.0,57.0,40.0,36.0,27.0,25.0
646,44.0,57.0,40.0,36.0,27.0,25.0,24.0
647,57.0,40.0,36.0,27.0,25.0,24.0,26.0
648,40.0,36.0,27.0,25.0,24.0,26.0,25.0
649,36.0,27.0,25.0,24.0,26.0,25.0,27.0
650,27.0,25.0,24.0,26.0,25.0,27.0,29.0
651,25.0,24.0,26.0,25.0,27.0,29.0,35.0
652,24.0,26.0,25.0,27.0,29.0,35.0,34.0
653,26.0,25.0,27.0,29.0,35.0,34.0,32.0
654,25.0,27.0,29.0,35.0,34.0,32.0,34.0
655,27.0,29.0,35.0,34.0,32.0,34.0,36.0
656,29.0,35.0,34.0,32.0,34.0,36.0,34.0
657,35.0,34.0,32.0,34.0,36.0,34.0,36.0
658,34.0,32.0,34.0,36.0,34.0,36.0,43.0
659,32.0,34.0,36.0,34.0,36.0,43.0,101.0
660,93.0,71.0,62.0,67.0,46.0,44.0,40.0
661,71.0,62.0,67.0,46.0,44.0,40.0,29.0
662,62.0,67.0,46.0,44.0,40.0,29.0,25.0
663,67.0,46.0,44.0,40.0,29.0,25.0,21.0
664,46.0,44.0,40.0,29.0,25.0,21.0,18.0
665,44.0,40.0,29.0,25.0,21.0,18.0,18.0
666,40.0,29.0,25.0,21.0,18.0,18.0,18.0
667,97.0,81.0,76.0,64.0,65.0,61.0,54.0
668,81.0,76.0,64.0,65.0,61.0,54.0,45.0
669,76.0,64.0,65.0,61.0,54.0,45.0,43.0
670,64.0,65.0,61.0,54.0,45.0,43.0,51.0
671,65.0,61.0,54.0,45.0,43.0,51.0,51.0
672,61.0,54.0,45.0,43.0,51.0,51.0,46.0
673,54.0,45.0,43.0,51.0,51.0,46.0,49.0
674,45.0,43.0,51.0,51.0,46.0,49.0,50.0
675,43.0,51.0,51.0,46.0,49.0,50.0,46.0
676,51.0,51.0,46.0,49.0,50.0,46.0,48.0
677,51.0,46.0,49.0,50.0,46.0,48.0,48.0
678,46.0,49.0,50.0,46.0,48.0,48.0,52.0
679,49.0,50.0,46.0,48.0,48.0,52.0,56.0
680,50.0,46.0,48.0,48.0,52.0,56.0,62.0
681,46.0,48.0,48.0,52.0,56.0,62.0,101.0
682,94.0,87.0,71.0,63.0,43.0,35.0,33.0
683,87.0,71.0,63.0,43.0,35.0,33.0,30.0
684,71.0,63.0,43.0,35.0,33.0,30.0,31.0
685,63.0,43.0,35.0,33.0,30.0,31.0,29.0
686,43.0,35.0,33.0,30.0,31.0,29.0,29.0
687,35.0,33.0,30.0,31.0,29.0,29.0,34.0
688,33.0,30.0,31.0,29.0,29.0,34.0,34.0
689,30.0,31.0,29.0,29.0,34.0,34.0,33.0
690,31.0,29.0,29.0,34.0,34.0,33.0,35.0
691,29.0,29.0,34.0,34.0,33.0,35.0,37.0
692,29.0,34.0,34.0,33.0,35.0,37.0,37.0
693,34.0,34.0,33.0,35.0,37.0,37.0,24.0
694,34.0,33.0,35.0,37.0,37.0,24.0,27.0
695,33.0,35.0,37.0,37.0,24.0,27.0,32.0
696,35.0,37.0,37.0,24.0,27.0,32.0,41.0
697,37.0,37.0,24.0,27.0,32.0,41.0,101.0
698,82.0,76.0,76.0,66.0,62.0,62.0,83.0
699,76.0,76.0,66.0,62.0,62.0,83.0,82.0
700,76.0,66.0,62.0,62.0,83.0,82.0,81.0
701,66.0,62.0,62.0,83.0,82.0,81.0,97.0
702,62.0,62.0,83.0,82.0,81.0,97.0,98.0
703,62.0,83.0,82.0,81.0,97.0,98.0,95.0
704,83.0,82.0,81.0,97.0,98.0,95.0,100.0
705,82.0,81.0,97.0,98.0,95.0,100.0,101.0
706,50.0,67.0,68.0,60.0,49.0,41.0,41.0
707,67.0,68.0,60.0,49.0,41.0,41.0,36.0
708,68.0,60.0,49.0,41.0,41.0,36.0,33.0
709,60.0,49.0,41.0,41.0,36.0,33.0,31.0
710,49.0,41.0,41.0,36.0,33.0,31.0,33.0
711,41.0,41.0,36.0,33.0,31.0,33.0,42.0
712,41.0,36.0,33.0,31.0,33.0,42.0,69.0
713,36.0,33.0,31.0,33.0,42.0,69.0,88.0
714,33.0,31.0,33.0,42.0,69.0,88.0,101.0
715,55.0,37.0,26.0,26.0,25.0,26.0,24.0
716,37.0,26.0,26.0,25.0,26.0,24.0,27.0
717,26.0,26.0,25.0,26.0,24.0,27.0,27.0
718,26.0,25.0,26.0,24.0,27.0,27.0,29.0
719,25.0,26.0,24.0,27.0,27.0,29.0,28.0
720,26.0,24.0,27.0,27.0,29.0,28.0,26.0
721,24.0,27.0,27.0,29.0,28.0,26.0,22.0
722,27.0,27.0,29.0,28.0,26.0,22.0,31.0
723,27.0,29.0,28.0,26.0,22.0,31.0,43.0
724,29.0,28.0,26.0,22.0,31.0,43.0,51.0
725,28.0,26.0,22.0,31.0,43.0,51.0,48.0
726,26.0,22.0,31.0,43.0,51.0,48.0,40.0
727,22.0,31.0,43.0,51.0,48.0,40.0,58.0
728,31.0,43.0,51.0,48.0,40.0,58.0,60.0
729,43.0,51.0,48.0,40.0,58.0,60.0,101.0
730,21.0,15.0,10.0,5.0,5.0,4.0,2.0
731,15.0,10.0,5.0,5.0,4.0,2.0,2.0
732,10.0,5.0,5.0,4.0,2.0,2.0,1.0
733,5.0,5.0,4.0,2.0,2.0,1.0,1.0
734,5.0,4.0,2.0,2.0,1.0,1.0,1.0
735,4.0,2.0,2.0,1.0,1.0,1.0,1.0
736,2.0,2.0,1.0,1.0,1.0,1.0,3.0
737,2.0,1.0,1.0,1.0,1.0,3.0,5.0
738,1.0,1.0,1.0,1.0,3.0,5.0,5.0
739,1.0,1.0,1.0,3.0,5.0,5.0,11.0
740,1.0,1.0,3.0,5.0,5.0,11.0,16.0
741,1.0,3.0,5.0,5.0,11.0,16.0,22.0
742,3.0,5.0,5.0,11.0,16.0,22.0,35.0
743,5.0,5.0,11.0,16.0,22.0,35.0,38.0
744,5.0,11.0,16.0,22.0,35.0,38.0,49.0
745,11.0,16.0,22.0,35.0,38.0,49.0,101.0
746,64.0,26.0,33.0,34.0,32.0,24.0,20.0
747,26.0,33.0,34.0,32.0,24.0,20.0,21.0
748,33.0,34.0,32.0,24.0,20.0,21.0,25.0
749,34.0,32.0,24.0,20.0,21.0,25.0,26.0
750,32.0,24.0,20.0,21.0,25.0,26.0,23.0
751,24.0,20.0,21.0,25.0,26.0,23.0,24.0
752,20.0,21.0,25.0,26.0,23.0,24.0,26.0
753,21.0,25.0,26.0,23.0,24.0,26.0,32.0
754,25.0,26.0,23.0,24.0,26.0,32.0,41.0
755,26.0,23.0,24.0,26.0,32.0,41.0,49.0
756,23.0,24.0,26.0,32.0,41.0,49.0,55.0
757,24.0,26.0,32.0,41.0,49.0,55.0,65.0
758,26.0,32.0,41.0,49.0,55.0,65.0,101.0
759,11.0,17.0,14.0,14.0,12.0,13.0,17.0
760,17.0,14.0,14.0,12.0,13.0,17.0,12.0
761,14.0,14.0,12.0,13.0,17.0,12.0,15.0
762,14.0,12.0,13.0,17.0,12.0,15.0,16.0
763,12.0,13.0,17.0,12.0,15.0,16.0,21.0
764,13.0,17.0,12.0,15.0,16.0,21.0,18.0
765,17.0,12.0,15.0,16.0,21.0,18.0,20.0
766,12.0,15.0,16.0,21.0,18.0,20.0,14.0
767,15.0,16.0,21.0,18.0,20.0,14.0,22.0
768,16.0,21.0,18.0,20.0,14.0,22.0,23.0
769,21.0,18.0,20.0,14.0,22.0,23.0,29.0
770,18.0,20.0,14.0,22.0,23.0,29.0,37.0
771,20.0,14.0,22.0,23.0,29.0,37.0,42.0
772,14.0,22.0,23.0,29.0,37.0,42.0,47.0
773,22.0,23.0,29.0,37.0,42.0,47.0,48.0
774,23.0,29.0,37.0,42.0,47.0,48.0,50.0
775,29.0,37.0,42.0,47.0,48.0,50.0,101.0
776,97.0,91.0,86.0,86.0,85.0,90.0,96.0
777,91.0,86.0,86.0,85.0,90.0,96.0,101.0
778,99.0,99.0,90.0,86.0,82.0,82.0,82.0
779,99.0,90.0,86.0,82.0,82.0,82.0,82.0
780,90.0,86.0,82.0,82.0,82.0,82.0,81.0
781,86.0,82.0,82.0,82.0,82.0,81.0,80.0
782,82.0,82.0,82.0,82.0,81.0,80.0,78.0
783,82.0,82.0,82.0,81.0,80.0,78.0,78.0
784,82.0,82.0,81.0,80.0,78.0,78.0,81.0
785,82.0,81.0,80.0,78.0,78.0,81.0,87.0
786,81.0,80.0,78.0,78.0,81.0,87.0,91.0
787,80.0,78.0,78.0,81.0,87.0,91.0,101.0
788,83.0,80.0,76.0,68.0,22.0,17.0,10.0
789,80.0,76.0,68.0,22.0,17.0,10.0,10.0
790,76.0,68.0,22.0,17.0,10.0,10.0,12.0
791,68.0,22.0,17.0,10.0,10.0,12.0,14.0
792,22.0,17.0,10.0,10.0,12.0,14.0,16.0
793,17.0,10.0,10.0,12.0,14.0,16.0,24.0
794,10.0,10.0,12.0,14.0,16.0,24.0,35.0
795,10.0,12.0,14.0,16.0,24.0,35.0,45.0
796,12.0,14.0,16.0,24.0,35.0,45.0,53.0
797,14.0,16.0,24.0,35.0,45.0,53.0,58.0
798,16.0,24.0,35.0,45.0,53.0,58.0,64.0
799,24.0,35.0,45.0,53.0,58.0,64.0,69.0
800,35.0,45.0,53.0,58.0,64.0,69.0,84.0
801,45.0,53.0,58.0,64.0,69.0,84.0,87.0
802,53.0,58.0,64.0,69.0,84.0,87.0,101.0
803,84.0,69.0,65.0,57.0,55.0,58.0,61.0
804,69.0,65.0,57.0,55.0,58.0,61.0,57.0
805,65.0,57.0,55.0,58.0,61.0,57.0,61.0
806,57.0,55.0,58.0,61.0,57.0,61.0,67.0
807,55.0,58.0,61.0,57.0,61.0,67.0,57.0
808,58.0,61.0,57.0,61.0,67.0,57.0,55.0
809,61.0,57.0,61.0,67.0,57.0,55.0,55.0
810,57.0,61.0,67.0,57.0,55.0,55.0,61.0
811,61.0,67.0,57.0,55.0,55.0,61.0,63.0
812,67.0,57.0,55.0,55.0,61.0,63.0,74.0
813,57.0,55.0,55.0,61.0,63.0,74.0,75.0
814,55.0,55.0,61.0,63.0,74.0,75.0,75.0
815,55.0,61.0,63.0,74.0,75.0,75.0,101.0
816,97.0,97.0,89.0,89.0,94.0,90.0,99.0
817,97.0,89.0,89.0,94.0,90.0,99.0,97.0
818,89.0,89.0,94.0,90.0,99.0,97.0,98.0
819,89.0,94.0,90.0,99.0,97.0,98.0,101.0
820,1.0,5.0,8.0,8.0,8.0,6.0,9.0
821,5.0,8.0,8.0,8.0,6.0,9.0,10.0
822,8.0,8.0,8.0,6.0,9.0,10.0,9.0
823,8.0,8.0,6.0,9.0,10.0,9.0,9.0
824,8.0,6.0,9.0,10.0,9.0,9.0,10.0
825,6.0,9.0,10.0,9.0,9.0,10.0,13.0
826,9.0,10.0,9.0,9.0,10.0,13.0,16.0
827,10.0,9.0,9.0,10.0,13.0,16.0,15.0
828,9.0,9.0,10.0,13.0,16.0,15.0,24.0
829,9.0,10.0,13.0,16.0,15.0,24.0,35.0
830,10.0,13.0,16.0,15.0,24.0,35.0,39.0
831,13.0,16.0,15.0,24.0,35.0,39.0,53.0
832,16.0,15.0,24.0,35.0,39.0,53.0,63.0
833,15.0,24.0,35.0,39.0,53.0,63.0,72.0
834,24.0,35.0,39.0,53.0,63.0,72.0,101.0
835,95.0,87.0,73.0,68.0,62.0,52.0,54.0
836,87.0,73.0,68.0,62.0,52.0,54.0,63.0
837,73.0,68.0,62.0,52.0,54.0,63.0,55.0
838,68.0,62.0,52.0,54.0,63.0,55.0,63.0
839,62.0,52.0,54.0,63.0,55.0,63.0,63.0
840,52.0,54.0,63.0,55.0,63.0,63.0,59.0
841,54.0,63.0,55.0,63.0,63.0,59.0,66.0
842,63.0,55.0,63.0,63.0,59.0,66.0,74.0
843,55.0,63.0,63.0,59.0,66.0,74.0,84.0
844,63.0,63.0,59.0,66.0,74.0,84.0,101.0
845,71.0,67.0,62.0,56.0,53.0,53.0,46.0
846,67.0,62.0,56.0,53.0,53.0,46.0,40.0
847,62.0,56.0,53.0,53.0,46.0,40.0,37.0
848,56.0,53.0,53.0,46.0,40.0,37.0,37.0
849,53.0,53.0,46.0,40.0,37.0,37.0,46.0
850,53.0,46.0,40.0,37.0,37.0,46.0,51.0
851,46.0,40.0,37.0,37.0,46.0,51.0,54.0
852,40.0,37.0,37.0,46.0,51.0,54.0,56.0
853,37.0,37.0,46.0,51.0,54.0,56.0,62.0
854,37.0,46.0,51.0,54.0,56.0,62.0,65.0
855,46.0,51.0,54.0,56.0,62.0,65.0,83.0
856,51.0,54.0,56.0,62.0,65.0,83.0,86.0
857,54.0,56.0,62.0,65.0,83.0,86.0,93.0
858,56.0,62.0,65.0,83.0,86.0,93.0,100.0
859,62.0,65.0,83.0,86.0,93.0,100.0,101.0
860,71.0,63.0,55.0,50.0,49.0,47.0,45.0
861,63.0,55.0,50.0,49.0,47.0,45.0,42.0
862,55.0,50.0,49.0,47.0,45.0,42.0,44.0
863,50.0,49.0,47.0,45.0,42.0,44.0,39.0
864,49.0,47.0,45.0,42.0,44.0,39.0,40.0
865,47.0,45.0,42.0,44.0,39.0,40.0,45.0
866,45.0,42.0,44.0,39.0,40.0,45.0,52.0
867,42.0,44.0,39.0,40.0,45.0,52.0,55.0
868,44.0,39.0,40.0,45.0,52.0,55.0,62.0
869,39.0,40.0,45.0,52.0,55.0,62.0,66.0
870,40.0,45.0,52.0,55.0,62.0,66.0,73.0
871,45.0,52.0,55.0,62.0,66.0,73.0,84.0
872,52.0,55.0,62.0,66.0,73.0,84.0,89.0
873,55.0,62.0,66.0,73.0,84.0,89.0,89.0
874,62.0,66.0,73.0,84.0,89.0,89.0,101.0
875,95.0,90.0,87.0,88.0,80.0,76.0,68.0
876,90.0,87.0,88.0,80.0,76.0,68.0,79.0
877,87.0,88.0,80.0,76.0,68.0,79.0,76.0
878,88.0,80.0,76.0,68.0,79.0,76.0,92.0
879,80.0,76.0,68.0,79.0,76.0,92.0,96.0
880,76.0,68.0,79.0,76.0,92.0,96.0,97.0
881,68.0,79.0,76.0,92.0,96.0,97.0,93.0
882,79.0,76.0,92.0,96.0,97.0,93.0,98.0
883,76.0,92.0,96.0,97.0,93.0,98.0,101.0
884,94.0,71.0,46.0,36.0,29.0,21.0,16.0
885,71.0,46.0,36.0,29.0,21.0,16.0,11.0
886,46.0,36.0,29.0,21.0,16.0,11.0,10.0
887,36.0,29.0,21.0,16.0,11.0,10.0,9.0
888,29.0,21.0,16.0,11.0,10.0,9.0,7.0
889,21.0,16.0,11.0,10.0,9.0,7.0,5.0
890,16.0,11.0,10.0,9.0,7.0,5.0,10.0
891,11.0,10.0,9.0,7.0,5.0,10.0,21.0
892,10.0,9.0,7.0,5.0,10.0,21.0,29.0
893,9.0,7.0,5.0,10.0,21.0,29.0,43.0
894,7.0,5.0,10.0,21.0,29.0,43.0,53.0
895,5.0,10.0,21.0,29.0,43.0,53.0,71.0
896,10.0,21.0,29.0,43.0,53.0,71.0,83.0
897,21.0,29.0,43.0,53.0,71.0,83.0,101.0
898,90.0,86.0,87.0,81.0,81.0,96.0,101.0
899,41.0,40.0,37.0,37.0,49.0,54.0,71.0
900,40.0,37.0,37.0,49.0,54.0,71.0,80.0
901,37.0,37.0,49.0,54.0,71.0,80.0,88.0
902,37.0,49.0,54.0,71.0,80.0,88.0,96.0
903,49.0,54.0,71.0,80.0,88.0,96.0,101.0
904,92.0,91.0,81.0,72.0,68.0,60.0,60.0
905,91.0,81.0,72.0,68.0,60.0,60.0,54.0
906,81.0,72.0,68.0,60.0,60.0,54.0,51.0
907,72.0,68.0,60.0,60.0,54.0,51.0,48.0
908,68.0,60.0,60.0,54.0,51.0,48.0,101.0
909,75.0,68.0,65.0,61.0,60.0,61.0,57.0
910,68.0,65.0,61.0,60.0,61.0,57.0,59.0
911,65.0,61.0,60.0,61.0,57.0,59.0,54.0
912,61.0,60.0,61.0,57.0,59.0,54.0,57.0
913,60.0,61.0,57.0,59.0,54.0,57.0,59.0
914,61.0,57.0,59.0,54.0,57.0,59.0,66.0
915,57.0,59.0,54.0,57.0,59.0,66.0,83.0
916,59.0,54.0,57.0,59.0,66.0,83.0,90.0
917,54.0,57.0,59.0,66.0,83.0,90.0,92.0
918,57.0,59.0,66.0,83.0,90.0,92.0,96.0
919,59.0,66.0,83.0,90.0,92.0,96.0,101.0
920,94.0,81.0,74.0,72.0,64.0,65.0,63.0
921,81.0,74.0,72.0,64.0,65.0,63.0,57.0
922,74.0,72.0,64.0,65.0,63.0,57.0,52.0
923,72.0,64.0,65.0,63.0,57.0,52.0,58.0
924,64.0,65.0,63.0,57.0,52.0,58.0,58.0
925,65.0,63.0,57.0,52.0,58.0,58.0,77.0
926,63.0,57.0,52.0,58.0,58.0,77.0,77.0
