,diff_0,diff_1,diff_2,diff_3,diff_4,target
531,15.0,15.0,15.0,15.0,16.0,19.0
532,15.0,15.0,15.0,16.0,19.0,21.0
533,15.0,15.0,16.0,19.0,21.0,26.0
534,15.0,16.0,19.0,21.0,26.0,22.0
535,16.0,19.0,21.0,26.0,22.0,26.0
536,19.0,21.0,26.0,22.0,26.0,29.0
537,21.0,26.0,22.0,26.0,29.0,29.0
538,26.0,22.0,26.0,29.0,29.0,33.0
539,22.0,26.0,29.0,29.0,33.0,34.0
540,26.0,29.0,29.0,33.0,34.0,38.0
541,29.0,29.0,33.0,34.0,38.0,46.0
542,29.0,33.0,34.0,38.0,46.0,44.0
543,33.0,34.0,38.0,46.0,44.0,48.0
544,34.0,38.0,46.0,44.0,48.0,47.0
545,38.0,46.0,44.0,48.0,47.0,50.0
546,46.0,44.0,48.0,47.0,50.0,101.0
547,90.0,90.0,98.0,93.0,91.0,92.0
548,90.0,98.0,93.0,91.0,92.0,90.0
549,98.0,93.0,91.0,92.0,90.0,101.0
550,91.0,99.0,93.0,90.0,88.0,89.0
551,99.0,93.0,90.0,88.0,89.0,86.0
552,93.0,90.0,88.0,89.0,86.0,84.0
553,90.0,88.0,89.0,86.0,84.0,76.0
554,88.0,89.0,86.0,84.0,76.0,85.0
555,89.0,86.0,84.0,76.0,85.0,93.0
556,86.0,84.0,76.0,85.0,93.0,101.0
557,91.0,85.0,85.0,66.0,59.0,55.0
558,85.0,85.0,66.0,59.0,55.0,54.0
559,85.0,66.0,59.0,55.0,54.0,41.0
560,66.0,59.0,55.0,54.0,41.0,44.0
561,59.0,55.0,54.0,41.0,44.0,29.0
562,55.0,54.0,41.0,44.0,29.0,36.0
563,54.0,41.0,44.0,29.0,36.0,27.0
564,41.0,44.0,29.0,36.0,27.0,43.0
565,44.0,29.0,36.0,27.0,43.0,59.0
566,29.0,36.0,27.0,43.0,59.0,67.0
567,36.0,27.0,43.0,59.0,67.0,78.0
568,27.0,43.0,59.0,67.0,78.0,101.0
569,69.0,58.0,52.0,42.0,34.0,31.0
570,58.0,52.0,42.0,34.0,31.0,28.0
571,52.0,42.0,34.0,31.0,28.0,28.0
572,42.0,34.0,31.0,28.0,28.0,23.0
573,34.0,31.0,28.0,28.0,23.0,23.0
574,31.0,28.0,28.0,23.0,23.0,23.0
575,28.0,28.0,23.0,23.0,23.0,23.0
576,28.0,23.0,23.0,23.0,23.0,28.0
577,23.0,23.0,23.0,23.0,28.0,26.0
578,23.0,23.0,23.0,28.0,26.0,27.0
579,23.0,23.0,28.0,26.0,27.0,25.0
580,23.0,28.0,26.0,27.0,25.0,33.0
581,28.0,26.0,27.0,25.0,33.0,38.0
582,26.0,27.0,25.0,33.0,38.0,41.0
583,27.0,25.0,33.0,38.0,41.0,46.0
584,25.0,33.0,38.0,41.0,46.0,101.0
585,96.0,81.0,81.0,78.0,85.0,72.0
586,81.0,81.0,78.0,85.0,72.0,71.0
587,81.0,78.0,85.0,72.0,71.0,64.0
588,78.0,85.0,72.0,71.0,64.0,60.0
589,85.0,72.0,71.0,64.0,60.0,63.0
590,72.0,71.0,64.0,60.0,63.0,69.0
591,71.0,64.0,60.0,63.0,69.0,57.0
592,64.0,60.0,63.0,69.0,57.0,54.0
593,60.0,63.0,69.0,57.0,54.0,42.0
594,63.0,69.0,57.0,54.0,42.0,57.0
595,69.0,57.0,54.0,42.0,57.0,55.0
596,57.0,54.0,42.0,57.0,55.0,68.0
597,54.0,42.0,57.0,55.0,68.0,91.0
598,42.0,57.0,55.0,68.0,91.0,101.0
599,90.0,87.0,90.0,90.0,88.0,84.0
600,87.0,90.0,90.0,88.0,84.0,91.0
601,90.0,90.0,88.0,84.0,91.0,89.0
602,90.0,88.0,84.0,91.0,89.0,90.0
603,88.0,84.0,91.0,89.0,90.0,96.0
604,84.0,91.0,89.0,90.0,96.0,101.0
605,20.0,18.0,16.0,16.0,13.0,13.0
606,18.0,16.0,16.0,13.0,13.0,13.0
607,16.0,16.0,13.0,13.0,13.0,12.0
608,16.0,13.0,13.0,13.0,12.0,17.0
609,13.0,13.0,13.0,12.0,17.0,17.0
610,13.0,13.0,12.0,17.0,17.0,18.0
611,13.0,12.0,17.0,17.0,18.0,17.0
612,12.0,17.0,17.0,18.0,17.0,21.0
613,17.0,17.0,18.0,17.0,21.0,25.0
614,17.0,18.0,17.0,21.0,25.0,26.0
615,18.0,17.0,21.0,25.0,26.0,28.0
616,17.0,21.0,25.0,26.0,28.0,34.0
617,21.0,25.0,26.0,28.0,34.0,35.0
618,25.0,26.0,28.0,34.0,35.0,40.0
619,26.0,28.0,34.0,35.0,40.0,46.0
620,28.0,34.0,35.0,40.0,46.0,46.0
621,34.0,35.0,40.0,46.0,46.0,47.0
622,35.0,40.0,46.0,46.0,47.0,101.0
623,72.0,61.0,53.0,48.0,48.0,41.0
624,61.0,53.0,48.0,48.0,41.0,34.0
625,53.0,48.0,48.0,41.0,34.0,28.0
626,48.0,48.0,41.0,34.0,28.0,25.0
627,48.0,41.0,34.0,28.0,25.0,23.0
628,41.0,34.0,28.0,25.0,23.0,29.0
629,34.0,28.0,25.0,23.0,29.0,29.0
630,28.0,25.0,23.0,29.0,29.0,36.0
631,25.0,23.0,29.0,29.0,36.0,46.0
632,23.0,29.0,29.0,36.0,46.0,55.0
633,29.0,29.0,36.0,46.0,55.0,64.0
634,29.0,36.0,46.0,55.0,64.0,68.0
635,36.0,46.0,55.0,64.0,68.0,66.0
636,46.0,55.0,64.0,68.0,66.0,67.0
637,55.0,64.0,68.0,66.0,67.0,75.0
638,64.0,68.0,66.0,67.0,75.0,101.0
639,93.0,80.0,63.0,58.0,53.0,52.0
640,80.0,63.0,58.0,53.0,52.0,54.0
641,63.0,58.0,53.0,52.0,54.0,57.0
642,58.0,53.0,52.0,54.0,57.0,63.0
643,53.0,52.0,54.0,57.0,63.0,76.0
644,52.0,54.0,57.0,63.0,76.0,94.0
645,54.0,57.0,63.0,76.0,94.0,101.0
646,53.0,17.0,14.0,14.0,14.0,20.0
647,17.0,14.0,14.0,14.0,20.0,23.0
648,14.0,14.0,14.0,20.0,23.0,21.0
649,14.0,14.0,20.0,23.0,21.0,26.0
650,14.0,20.0,23.0,21.0,26.0,30.0
651,20.0,23.0,21.0,26.0,30.0,35.0
652,23.0,21.0,26.0,30.0,35.0,47.0
653,21.0,26.0,30.0,35.0,47.0,65.0
654,26.0,30.0,35.0,47.0,65.0,66.0
655,30.0,35.0,47.0,65.0,66.0,74.0
656,35.0,47.0,65.0,66.0,74.0,86.0
657,47.0,65.0,66.0,74.0,86.0,96.0
658,65.0,66.0,74.0,86.0,96.0,99.0
659,66.0,74.0,86.0,96.0,99.0,96.0
660,74.0,86.0,96.0,99.0,96.0,97.0
661,86.0,96.0,99.0,96.0,97.0,101.0
662,97.0,90.0,82.0,87.0,96.0,101.0
663,6.0,5.0,5.0,4.0,5.0,7.0
664,5.0,5.0,4.0,5.0,7.0,8.0
665,5.0,4.0,5.0,7.0,8.0,8.0
666,4.0,5.0,7.0,8.0,8.0,10.0
667,5.0,7.0,8.0,8.0,10.0,11.0
668,7.0,8.0,8.0,10.0,11.0,13.0
669,8.0,8.0,10.0,11.0,13.0,15.0
670,8.0,10.0,11.0,13.0,15.0,23.0
671,10.0,11.0,13.0,15.0,23.0,26.0
672,11.0,13.0,15.0,23.0,26.0,28.0
673,13.0,15.0,23.0,26.0,28.0,30.0
674,15.0,23.0,26.0,28.0,30.0,33.0
675,23.0,26.0,28.0,30.0,33.0,39.0
676,26.0,28.0,30.0,33.0,39.0,45.0
677,28.0,30.0,33.0,39.0,45.0,45.0
678,30.0,33.0,39.0,45.0,45.0,46.0
679,33.0,39.0,45.0,45.0,46.0,46.0
680,39.0,45.0,45.0,46.0,46.0,44.0
681,45.0,45.0,46.0,46.0,44.0,49.0
682,45.0,46.0,46.0,44.0,49.0,101.0
683,61.0,59.0,36.0,19.0,17.0,11.0
684,59.0,36.0,19.0,17.0,11.0,9.0
685,36.0,19.0,17.0,11.0,9.0,9.0
686,19.0,17.0,11.0,9.0,9.0,8.0
687,17.0,11.0,9.0,9.0,8.0,5.0
688,11.0,9.0,9.0,8.0,5.0,11.0
689,9.0,9.0,8.0,5.0,11.0,11.0
690,9.0,8.0,5.0,11.0,11.0,13.0
691,8.0,5.0,11.0,11.0,13.0,14.0
692,5.0,11.0,11.0,13.0,14.0,15.0
693,11.0,11.0,13.0,14.0,15.0,17.0
694,11.0,13.0,14.0,15.0,17.0,22.0
695,13.0,14.0,15.0,17.0,22.0,29.0
696,14.0,15.0,17.0,22.0,29.0,37.0
697,15.0,17.0,22.0,29.0,37.0,46.0
698,17.0,22.0,29.0,37.0,46.0,101.0
699,89.0,74.0,75.0,56.0,52.0,44.0
700,74.0,75.0,56.0,52.0,44.0,57.0
701,75.0,56.0,52.0,44.0,57.0,40.0
702,56.0,52.0,44.0,57.0,40.0,36.0
703,52.0,44.0,57.0,40.0,36.0,27.0
704,44.0,57.0,40.0,36.0,27.0,25.0
705,57.0,40.0,36.0,27.0,25.0,24.0
706,40.0,36.0,27.0,25.0,24.0,26.0
707,36.0,27.0,25.0,24.0,26.0,25.0
708,27.0,25.0,24.0,26.0,25.0,27.0
709,25.0,24.0,26.0,25.0,27.0,29.0
710,24.0,26.0,25.0,27.0,29.0,35.0
711,26.0,25.0,27.0,29.0,35.0,34.0
712,25.0,27.0,29.0,35.0,34.0,32.0
713,27.0,29.0,35.0,34.0,32.0,34.0
714,29.0,35.0,34.0,32.0,34.0,36.0
715,35.0,34.0,32.0,34.0,36.0,34.0
716,34.0,32.0,34.0,36.0,34.0,36.0
717,32.0,34.0,36.0,34.0,36.0,43.0
718,34.0,36.0,34.0,36.0,43.0,101.0
719,93.0,71.0,62.0,67.0,46.0,44.0
720,71.0,62.0,67.0,46.0,44.0,40.0
721,62.0,67.0,46.0,44.0,40.0,29.0
722,67.0,46.0,44.0,40.0,29.0,25.0
723,46.0,44.0,40.0,29.0,25.0,21.0
724,44.0,40.0,29.0,25.0,21.0,18.0
725,40.0,29.0,25.0,21.0,18.0,18.0
726,29.0,25.0,21.0,18.0,18.0,18.0
727,97.0,81.0,76.0,64.0,65.0,61.0
728,81.0,76.0,64.0,65.0,61.0,54.0
729,76.0,64.0,65.0,61.0,54.0,45.0
730,64.0,65.0,61.0,54.0,45.0,43.0
731,65.0,61.0,54.0,45.0,43.0,51.0
732,61.0,54.0,45.0,43.0,51.0,51.0
733,54.0,45.0,43.0,51.0,51.0,46.0
734,45.0,43.0,51.0,51.0,46.0,49.0
735,43.0,51.0,51.0,46.0,49.0,50.0
736,51.0,51.0,46.0,49.0,50.0,46.0
737,51.0,46.0,49.0,50.0,46.0,48.0
738,46.0,49.0,50.0,46.0,48.0,48.0
739,49.0,50.0,46.0,48.0,48.0,52.0
740,50.0,46.0,48.0,48.0,52.0,56.0
741,46.0,48.0,48.0,52.0,56.0,62.0
742,48.0,48.0,52.0,56.0,62.0,101.0
743,94.0,87.0,71.0,63.0,43.0,35.0
744,87.0,71.0,63.0,43.0,35.0,33.0
745,71.0,63.0,43.0,35.0,33.0,30.0
746,63.0,43.0,35.0,33.0,30.0,31.0
747,43.0,35.0,33.0,30.0,31.0,29.0
748,35.0,33.0,30.0,31.0,29.0,29.0
749,33.0,30.0,31.0,29.0,29.0,34.0
750,30.0,31.0,29.0,29.0,34.0,34.0
751,31.0,29.0,29.0,34.0,34.0,33.0
752,29.0,29.0,34.0,34.0,33.0,35.0
753,29.0,34.0,34.0,33.0,35.0,37.0
754,34.0,34.0,33.0,35.0,37.0,37.0
755,34.0,33.0,35.0,37.0,37.0,24.0
756,33.0,35.0,37.0,37.0,24.0,27.0
757,35.0,37.0,37.0,24.0,27.0,32.0
758,37.0,37.0,24.0,27.0,32.0,41.0
759,37.0,24.0,27.0,32.0,41.0,101.0
760,82.0,76.0,76.0,66.0,62.0,62.0
761,76.0,76.0,66.0,62.0,62.0,83.0
762,76.0,66.0,62.0,62.0,83.0,82.0
763,66.0,62.0,62.0,83.0,82.0,81.0
764,62.0,62.0,83.0,82.0,81.0,97.0
765,62.0,83.0,82.0,81.0,97.0,98.0
766,83.0,82.0,81.0,97.0,98.0,95.0
767,82.0,81.0,97.0,98.0,95.0,100.0
768,81.0,97.0,98.0,95.0,100.0,101.0
769,50.0,67.0,68.0,60.0,49.0,41.0
770,67.0,68.0,60.0,49.0,41.0,41.0
771,68.0,60.0,49.0,41.0,41.0,36.0
772,60.0,49.0,41.0,41.0,36.0,33.0
773,49.0,41.0,41.0,36.0,33.0,31.0
774,41.0,41.0,36.0,33.0,31.0,33.0
775,41.0,36.0,33.0,31.0,33.0,42.0
776,36.0,33.0,31.0,33.0,42.0,69.0
777,33.0,31.0,33.0,42.0,69.0,88.0
778,31.0,33.0,42.0,69.0,88.0,101.0
779,55.0,37.0,26.0,26.0,25.0,26.0
780,37.0,26.0,26.0,25.0,26.0,24.0
781,26.0,26.0,25.0,26.0,24.0,27.0
782,26.0,25.0,26.0,24.0,27.0,27.0
783,25.0,26.0,24.0,27.0,27.0,29.0
784,26.0,24.0,27.0,27.0,29.0,28.0
785,24.0,27.0,27.0,29.0,28.0,26.0
786,27.0,27.0,29.0,28.0,26.0,22.0
787,27.0,29.0,28.0,26.0,22.0,31.0
788,29.0,28.0,26.0,22.0,31.0,43.0
789,28.0,26.0,22.0,31.0,43.0,51.0
790,26.0,22.0,31.0,43.0,51.0,48.0
791,22.0,31.0,43.0,51.0,48.0,40.0
792,31.0,43.0,51.0,48.0,40.0,58.0
793,43.0,51.0,48.0,40.0,58.0,60.0
794,51.0,48.0,40.0,58.0,60.0,101.0
795,21.0,15.0,10.0,5.0,5.0,4.0
796,15.0,10.0,5.0,5.0,4.0,2.0
797,10.0,5.0,5.0,4.0,2.0,2.0
798,5.0,5.0,4.0,2.0,2.0,1.0
799,5.0,4.0,2.0,2.0,1.0,1.0
800,4.0,2.0,2.0,1.0,1.0,1.0
801,2.0,2.0,1.0,1.0,1.0,1.0
802,2.0,1.0,1.0,1.0,1.0,3.0
803,1.0,1.0,1.0,1.0,3.0,5.0
804,1.0,1.0,1.0,3.0,5.0,5.0
805,1.0,1.0,3.0,5.0,5.0,11.0
806,1.0,3.0,5.0,5.0,11.0,16.0
807,3.0,5.0,5.0,11.0,16.0,22.0
808,5.0,5.0,11.0,16.0,22.0,35.0
809,5.0,11.0,16.0,22.0,35.0,38.0
810,11.0,16.0,22.0,35.0,38.0,49.0
811,16.0,22.0,35.0,38.0,49.0,101.0
812,64.0,26.0,33.0,34.0,32.0,24.0
813,26.0,33.0,34.0,32.0,24.0,20.0
814,33.0,34.0,32.0,24.0,20.0,21.0
815,34.0,32.0,24.0,20.0,21.0,25.0
816,32.0,24.0,20.0,21.0,25.0,26.0
817,24.0,20.0,21.0,25.0,26.0,23.0
818,20.0,21.0,25.0,26.0,23.0,24.0
819,21.0,25.0,26.0,23.0,24.0,26.0
820,25.0,26.0,23.0,24.0,26.0,32.0
821,26.0,23.0,24.0,26.0,32.0,41.0
822,23.0,24.0,26.0,32.0,41.0,49.0
823,24.0,26.0,32.0,41.0,49.0,55.0
824,26.0,32.0,41.0,49.0,55.0,65.0
825,32.0,41.0,49.0,55.0,65.0,101.0
826,11.0,17.0,14.0,14.0,12.0,13.0
827,17.0,14.0,14.0,12.0,13.0,17.0
828,14.0,14.0,12.0,13.0,17.0,12.0
829,14.0,12.0,13.0,17.0,12.0,15.0
830,12.0,13.0,17.0,12.0,15.0,16.0
831,13.0,17.0,12.0,15.0,16.0,21.0
832,17.0,12.0,15.0,16.0,21.0,18.0
833,12.0,15.0,16.0,21.0,18.0,20.0
834,15.0,16.0,21.0,18.0,20.0,14.0
835,16.0,21.0,18.0,20.0,14.0,22.0
836,21.0,18.0,20.0,14.0,22.0,23.0
837,18.0,20.0,14.0,22.0,23.0,29.0
838,20.0,14.0,22.0,23.0,29.0,37.0
839,14.0,22.0,23.0,29.0,37.0,42.0
840,22.0,23.0,29.0,37.0,42.0,47.0
841,23.0,29.0,37.0,42.0,47.0,48.0
842,29.0,37.0,42.0,47.0,48.0,50.0
843,37.0,42.0,47.0,48.0,50.0,101.0
844,97.0,91.0,86.0,86.0,85.0,90.0
845,91.0,86.0,86.0,85.0,90.0,96.0
846,86.0,86.0,85.0,90.0,96.0,101.0
847,99.0,99.0,90.0,86.0,82.0,82.0
848,99.0,90.0,86.0,82.0,82.0,82.0
849,90.0,86.0,82.0,82.0,82.0,82.0
850,86.0,82.0,82.0,82.0,82.0,81.0
851,82.0,82.0,82.0,82.0,81.0,80.0
852,82.0,82.0,82.0,81.0,80.0,78.0
853,82.0,82.0,81.0,80.0,78.0,78.0
854,82.0,81.0,80.0,78.0,78.0,81.0
855,81.0,80.0,78.0,78.0,81.0,87.0
856,80.0,78.0,78.0,81.0,87.0,91.0
857,78.0,78.0,81.0,87.0,91.0,101.0
858,83.0,80.0,76.0,68.0,22.0,17.0
859,80.0,76.0,68.0,22.0,17.0,10.0
860,76.0,68.0,22.0,17.0,10.0,10.0
861,68.0,22.0,17.0,10.0,10.0,12.0
862,22.0,17.0,10.0,10.0,12.0,14.0
863,17.0,10.0,10.0,12.0,14.0,16.0
864,10.0,10.0,12.0,14.0,16.0,24.0
865,10.0,12.0,14.0,16.0,24.0,35.0
866,12.0,14.0,16.0,24.0,35.0,45.0
867,14.0,16.0,24.0,35.0,45.0,53.0
868,16.0,24.0,35.0,45.0,53.0,58.0
869,24.0,35.0,45.0,53.0,58.0,64.0
870,35.0,45.0,53.0,58.0,64.0,69.0
871,45.0,53.0,58.0,64.0,69.0,84.0
872,53.0,58.0,64.0,69.0,84.0,87.0
873,58.0,64.0,69.0,84.0,87.0,101.0
874,84.0,69.0,65.0,57.0,55.0,58.0
875,69.0,65.0,57.0,55.0,58.0,61.0
876,65.0,57.0,55.0,58.0,61.0,57.0
877,57.0,55.0,58.0,61.0,57.0,61.0
878,55.0,58.0,61.0,57.0,61.0,67.0
879,58.0,61.0,57.0,61.0,67.0,57.0
880,61.0,57.0,61.0,67.0,57.0,55.0
881,57.0,61.0,67.0,57.0,55.0,55.0
882,61.0,67.0,57.0,55.0,55.0,61.0
883,67.0,57.0,55.0,55.0,61.0,63.0
884,57.0,55.0,55.0,61.0,63.0,74.0
885,55.0,55.0,61.0,63.0,74.0,75.0
886,55.0,61.0,63.0,74.0,75.0,75.0
887,61.0,63.0,74.0,75.0,75.0,101.0
888,97.0,97.0,89.0,89.0,94.0,90.0
889,97.0,89.0,89.0,94.0,90.0,99.0
890,89.0,89.0,94.0,90.0,99.0,97.0
891,89.0,94.0,90.0,99.0,97.0,98.0
892,94.0,90.0,99.0,97.0,98.0,101.0
893,1.0,5.0,8.0,8.0,8.0,6.0
894,5.0,8.0,8.0,8.0,6.0,9.0
895,8.0,8.0,8.0,6.0,9.0,10.0
896,8.0,8.0,6.0,9.0,10.0,9.0
897,8.0,6.0,9.0,10.0,9.0,9.0
898,6.0,9.0,10.0,9.0,9.0,10.0
899,9.0,10.0,9.0,9.0,10.0,13.0
900,10.0,9.0,9.0,10.0,13.0,16.0
901,9.0,9.0,10.0,13.0,16.0,15.0
902,9.0,10.0,13.0,16.0,15.0,24.0
903,10.0,13.0,16.0,15.0,24.0,35.0
904,13.0,16.0,15.0,24.0,35.0,39.0
905,16.0,15.0,24.0,35.0,39.0,53.0
906,15.0,24.0,35.0,39.0,53.0,63.0
907,24.0,35.0,39.0,53.0,63.0,72.0
908,35.0,39.0,53.0,63.0,72.0,101.0
909,95.0,87.0,73.0,68.0,62.0,52.0
910,87.0,73.0,68.0,62.0,52.0,54.0
911,73.0,68.0,62.0,52.0,54.0,63.0
912,68.0,62.0,52.0,54.0,63.0,55.0
913,62.0,52.0,54.0,63.0,55.0,63.0
914,52.0,54.0,63.0,55.0,63.0,63.0
915,54.0,63.0,55.0,63.0,63.0,59.0
916,63.0,55.0,63.0,63.0,59.0,66.0
917,55.0,63.0,63.0,59.0,66.0,74.0
918,63.0,63.0,59.0,66.0,74.0,84.0
919,63.0,59.0,66.0,74.0,84.0,101.0
920,71.0,67.0,62.0,56.0,53.0,53.0
921,67.0,62.0,56.0,53.0,53.0,46.0
922,62.0,56.0,53.0,53.0,46.0,40.0
923,56.0,53.0,53.0,46.0,40.0,37.0
924,53.0,53.0,46.0,40.0,37.0,37.0
925,53.0,46.0,40.0,37.0,37.0,46.0
926,46.0,40.0,37.0,37.0,46.0,51.0
927,40.0,37.0,37.0,46.0,51.0,54.0
928,37.0,37.0,46.0,51.0,54.0,56.0
929,37.0,46.0,51.0,54.0,56.0,62.0
930,46.0,51.0,54.0,56.0,62.0,65.0
931,51.0,54.0,56.0,62.0,65.0,83.0
932,54.0,56.0,62.0,65.0,83.0,86.0
933,56.0,62.0,65.0,83.0,86.0,93.0
934,62.0,65.0,83.0,86.0,93.0,100.0
935,65.0,83.0,86.0,93.0,100.0,101.0
936,71.0,63.0,55.0,50.0,49.0,47.0
937,63.0,55.0,50.0,49.0,47.0,45.0
938,55.0,50.0,49.0,47.0,45.0,42.0
939,50.0,49.0,47.0,45.0,42.0,44.0
940,49.0,47.0,45.0,42.0,44.0,39.0
941,47.0,45.0,42.0,44.0,39.0,40.0
942,45.0,42.0,44.0,39.0,40.0,45.0
943,42.0,44.0,39.0,40.0,45.0,52.0
944,44.0,39.0,40.0,45.0,52.0,55.0
945,39.0,40.0,45.0,52.0,55.0,62.0
946,40.0,45.0,52.0,55.0,62.0,66.0
947,45.0,52.0,55.0,62.0,66.0,73.0
948,52.0,55.0,62.0,66.0,73.0,84.0
949,55.0,62.0,66.0,73.0,84.0,89.0
950,62.0,66.0,73.0,84.0,89.0,89.0
951,66.0,73.0,84.0,89.0,89.0,101.0
952,95.0,90.0,87.0,88.0,80.0,76.0
953,90.0,87.0,88.0,80.0,76.0,68.0
954,87.0,88.0,80.0,76.0,68.0,79.0
955,88.0,80.0,76.0,68.0,79.0,76.0
956,80.0,76.0,68.0,79.0,76.0,92.0
957,76.0,68.0,79.0,76.0,92.0,96.0
958,68.0,79.0,76.0,92.0,96.0,97.0
959,79.0,76.0,92.0,96.0,97.0,93.0
960,76.0,92.0,96.0,97.0,93.0,98.0
961,92.0,96.0,97.0,93.0,98.0,101.0
962,94.0,71.0,46.0,36.0,29.0,21.0
963,71.0,46.0,36.0,29.0,21.0,16.0
964,46.0,36.0,29.0,21.0,16.0,11.0
965,36.0,29.0,21.0,16.0,11.0,10.0
966,29.0,21.0,16.0,11.0,10.0,9.0
967,21.0,16.0,11.0,10.0,9.0,7.0
968,16.0,11.0,10.0,9.0,7.0,5.0
969,11.0,10.0,9.0,7.0,5.0,10.0
970,10.0,9.0,7.0,5.0,10.0,21.0
971,9.0,7.0,5.0,10.0,21.0,29.0
972,7.0,5.0,10.0,21.0,29.0,43.0
973,5.0,10.0,21.0,29.0,43.0,53.0
974,10.0,21.0,29.0,43.0,53.0,71.0
975,21.0,29.0,43.0,53.0,71.0,83.0
976,29.0,43.0,53.0,71.0,83.0,101.0
977,90.0,86.0,87.0,81.0,81.0,96.0
978,86.0,87.0,81.0,81.0,96.0,101.0
979,41.0,40.0,37.0,37.0,49.0,54.0
980,40.0,37.0,37.0,49.0,54.0,71.0
981,37.0,37.0,49.0,54.0,71.0,80.0
982,37.0,49.0,54.0,71.0,80.0,88.0
983,49.0,54.0,71.0,80.0,88.0,96.0
984,54.0,71.0,80.0,88.0,96.0,101.0
985,92.0,91.0,81.0,72.0,68.0,60.0
986,91.0,81.0,72.0,68.0,60.0,60.0
987,81.0,72.0,68.0,60.0,60.0,54.0
988,72.0,68.0,60.0,60.0,54.0,51.0
989,68.0,60.0,60.0,54.0,51.0,48.0
990,60.0,60.0,54.0,51.0,48.0,101.0
991,75.0,68.0,65.0,61.0,60.0,61.0
992,68.0,65.0,61.0,60.0,61.0,57.0
993,65.0,61.0,60.0,61.0,57.0,59.0
994,61.0,60.0,61.0,57.0,59.0,54.0
995,60.0,61.0,57.0,59.0,54.0,57.0
996,61.0,57.0,59.0,54.0,57.0,59.0
997,57.0,59.0,54.0,57.0,59.0,66.0
998,59.0,54.0,57.0,59.0,66.0,83.0
999,54.0,57.0,59.0,66.0,83.0,90.0
1000,57.0,59.0,66.0,83.0,90.0,92.0
1001,59.0,66.0,83.0,90.0,92.0,96.0
1002,66.0,83.0,90.0,92.0,96.0,101.0
1003,94.0,81.0,74.0,72.0,64.0,65.0
1004,81.0,74.0,72.0,64.0,65.0,63.0
1005,74.0,72.0,64.0,65.0,63.0,57.0
1006,72.0,64.0,65.0,63.0,57.0,52.0
1007,64.0,65.0,63.0,57.0,52.0,58.0
1008,65.0,63.0,57.0,52.0,58.0,58.0
1009,63.0,57.0,52.0,58.0,58.0,77.0
1010,57.0,52.0,58.0,58.0,77.0,77.0
1011,52.0,58.0,58.0,77.0,77.0,91.0
1012,58.0,58.0,77.0,77.0,91.0,101.0
1013,68.0,3.0,3.0,7.0,6.0,4.0
1014,3.0,3.0,7.0,6.0,4.0,6.0
1015,3.0,7.0,6.0,4.0,6.0,7.0
1016,7.0,6.0,4.0,6.0,7.0,7.0
1017,6.0,4.0,6.0,7.0,7.0,8.0
1018,4.0,6.0,7.0,7.0,8.0,10.0
1019,6.0,7.0,7.0,8.0,10.0,10.0
1020,7.0,7.0,8.0,10.0,10.0,15.0
1021,7.0,8.0,10.0,10.0,15.0,22.0
1022,8.0,10.0,10.0,15.0,22.0,28.0
1023,10.0,10.0,15.0,22.0,28.0,31.0
1024,10.0,15.0,22.0,28.0,31.0,44.0
1025,15.0,22.0,28.0,31.0,44.0,54.0
1026,22.0,28.0,31.0,44.0,54.0,60.0
1027,28.0,31.0,44.0,54.0,60.0,69.0
1028,31.0,44.0,54.0,60.0,69.0,101.0
1029,2.0,1.0,2.0,2.0,4.0,4.0
1030,1.0,2.0,2.0,4.0,4.0,4.0
1031,2.0,2.0,4.0,4.0,4.0,4.0
1032,2.0,4.0,4.0,4.0,4.0,7.0
1033,4.0,4.0,4.0,4.0,7.0,8.0
1034,4.0,4.0,4.0,7.0,8.0,11.0
1035,4.0,4.0,7.0,8.0,11.0,15.0
1036,4.0,7.0,8.0,11.0,15.0,19.0
1037,7.0,8.0,11.0,15.0,19.0,24.0
1038,8.0,11.0,15.0,19.0,24.0,25.0
1039,11.0,15.0,19.0,24.0,25.0,24.0
1040,15.0,19.0,24.0,25.0,24.0,28.0
1041,19.0,24.0,25.0,24.0,28.0,35.0
1042,24.0,25.0,24.0,28.0,35.0,39.0
1043,25.0,24.0,28.0,35.0,39.0,44.0
1044,24.0,28.0,35.0,39.0,44.0,101.0
1045,47.0,41.0,27.0,21.0,23.0,28.0
1046,41.0,27.0,21.0,23.0,28.0,33.0
1047,27.0,21.0,23.0,28.0,33.0,48.0
1048,21.0,23.0,28.0,33.0,48.0,69.0
1049,23.0,28.0,33.0,48.0,69.0,87.0
1050,28.0,33.0,48.0,69.0,87.0,95.0
1051,33.0,48.0,69.0,87.0,95.0,94.0
1052,48.0,69.0,87.0,95.0,94.0,101.0
1053,75.0,86.0,99.0,86.0,83.0,79.0
1054,86.0,99.0,86.0,83.0,79.0,84.0
1055,99.0,86.0,83.0,79.0,84.0,81.0
1056,86.0,83.0,79.0,84.0,81.0,79.0
1057,83.0,79.0,84.0,81.0,79.0,83.0
1058,79.0,84.0,81.0,79.0,83.0,86.0
1059,84.0,81.0,79.0,83.0,86.0,98.0
1060,81.0,79.0,83.0,86.0,98.0,101.0
1061,61.0,58.0,52.0,43.0,41.0,39.0
1062,58.0,52.0,43.0,41.0,39.0,39.0
1063,52.0,43.0,41.0,39.0,39.0,41.0
1064,43.0,41.0,39.0,39.0,41.0,49.0
