,diff_0,diff_1,diff_2,target
775,62.0,52.0,54.0,63.0
776,52.0,54.0,63.0,55.0
777,54.0,63.0,55.0,63.0
778,63.0,55.0,63.0,63.0
779,55.0,63.0,63.0,59.0
780,63.0,63.0,59.0,66.0
781,63.0,59.0,66.0,74.0
782,59.0,66.0,74.0,84.0
783,66.0,74.0,84.0,101.0
784,71.0,67.0,62.0,56.0
785,67.0,62.0,56.0,53.0
786,62.0,56.0,53.0,53.0
787,56.0,53.0,53.0,46.0
788,53.0,53.0,46.0,40.0
789,53.0,46.0,40.0,37.0
790,46.0,40.0,37.0,37.0
791,40.0,37.0,37.0,46.0
792,37.0,37.0,46.0,51.0
793,37.0,46.0,51.0,54.0
794,46.0,51.0,54.0,56.0
795,51.0,54.0,56.0,62.0
796,54.0,56.0,62.0,65.0
797,56.0,62.0,65.0,83.0
798,62.0,65.0,83.0,86.0
799,65.0,83.0,86.0,93.0
800,83.0,86.0,93.0,100.0
801,86.0,93.0,100.0,101.0
802,71.0,63.0,55.0,50.0
803,63.0,55.0,50.0,49.0
804,55.0,50.0,49.0,47.0
805,50.0,49.0,47.0,45.0
806,49.0,47.0,45.0,42.0
807,47.0,45.0,42.0,44.0
808,45.0,42.0,44.0,39.0
809,42.0,44.0,39.0,40.0
810,44.0,39.0,40.0,45.0
811,39.0,40.0,45.0,52.0
812,40.0,45.0,52.0,55.0
813,45.0,52.0,55.0,62.0
814,52.0,55.0,62.0,66.0
815,55.0,62.0,66.0,73.0
816,62.0,66.0,73.0,84.0
817,66.0,73.0,84.0,89.0
818,73.0,84.0,89.0,89.0
819,84.0,89.0,89.0,101.0
820,95.0,90.0,87.0,88.0
821,90.0,87.0,88.0,80.0
822,87.0,88.0,80.0,76.0
823,88.0,80.0,76.0,68.0
824,80.0,76.0,68.0,79.0
825,76.0,68.0,79.0,76.0
826,68.0,79.0,76.0,92.0
827,79.0,76.0,92.0,96.0
828,76.0,92.0,96.0,97.0
829,92.0,96.0,97.0,93.0
830,96.0,97.0,93.0,98.0
831,97.0,93.0,98.0,101.0
832,94.0,71.0,46.0,36.0
833,71.0,46.0,36.0,29.0
834,46.0,36.0,29.0,21.0
835,36.0,29.0,21.0,16.0
836,29.0,21.0,16.0,11.0
837,21.0,16.0,11.0,10.0
838,16.0,11.0,10.0,9.0
839,11.0,10.0,9.0,7.0
840,10.0,9.0,7.0,5.0
841,9.0,7.0,5.0,10.0
842,7.0,5.0,10.0,21.0
843,5.0,10.0,21.0,29.0
844,10.0,21.0,29.0,43.0
845,21.0,29.0,43.0,53.0
846,29.0,43.0,53.0,71.0
847,43.0,53.0,71.0,83.0
848,53.0,71.0,83.0,101.0
849,41.0,40.0,37.0,37.0
850,40.0,37.0,37.0,49.0
851,37.0,37.0,49.0,54.0
852,37.0,49.0,54.0,71.0
853,49.0,54.0,71.0,80.0
854,54.0,71.0,80.0,88.0
855,71.0,80.0,88.0,96.0
856,80.0,88.0,96.0,101.0
857,92.0,91.0,81.0,72.0
858,91.0,81.0,72.0,68.0
859,81.0,72.0,68.0,60.0
860,72.0,68.0,60.0,60.0
861,68.0,60.0,60.0,54.0
862,60.0,60.0,54.0,51.0
863,60.0,54.0,51.0,48.0
864,54.0,51.0,48.0,101.0
865,75.0,68.0,65.0,61.0
866,68.0,65.0,61.0,60.0
867,65.0,61.0,60.0,61.0
868,61.0,60.0,61.0,57.0
869,60.0,61.0,57.0,59.0
870,61.0,57.0,59.0,54.0
871,57.0,59.0,54.0,57.0
872,59.0,54.0,57.0,59.0
873,54.0,57.0,59.0,66.0
874,57.0,59.0,66.0,83.0
875,59.0,66.0,83.0,90.0
876,66.0,83.0,90.0,92.0
877,83.0,90.0,92.0,96.0
878,90.0,92.0,96.0,101.0
879,94.0,81.0,74.0,72.0
880,81.0,74.0,72.0,64.0
881,74.0,72.0,64.0,65.0
882,72.0,64.0,65.0,63.0
883,64.0,65.0,63.0,57.0
884,65.0,63.0,57.0,52.0
885,63.0,57.0,52.0,58.0
886,57.0,52.0,58.0,58.0
887,52.0,58.0,58.0,77.0
888,58.0,58.0,77.0,77.0
889,58.0,77.0,77.0,91.0
890,77.0,77.0,91.0,101.0
891,68.0,3.0,3.0,7.0
892,3.0,3.0,7.0,6.0
893,3.0,7.0,6.0,4.0
894,7.0,6.0,4.0,6.0
895,6.0,4.0,6.0,7.0
896,4.0,6.0,7.0,7.0
897,6.0,7.0,7.0,8.0
898,7.0,7.0,8.0,10.0
899,7.0,8.0,10.0,10.0
900,8.0,10.0,10.0,15.0
901,10.0,10.0,15.0,22.0
902,10.0,15.0,22.0,28.0
903,15.0,22.0,28.0,31.0
904,22.0,28.0,31.0,44.0
905,28.0,31.0,44.0,54.0
906,31.0,44.0,54.0,60.0
907,44.0,54.0,60.0,69.0
908,54.0,60.0,69.0,101.0
909,2.0,1.0,2.0,2.0
910,1.0,2.0,2.0,4.0
911,2.0,2.0,4.0,4.0
912,2.0,4.0,4.0,4.0
913,4.0,4.0,4.0,4.0
914,4.0,4.0,4.0,7.0
915,4.0,4.0,7.0,8.0
916,4.0,7.0,8.0,11.0
917,7.0,8.0,11.0,15.0
918,8.0,11.0,15.0,19.0
919,11.0,15.0,19.0,24.0
920,15.0,19.0,24.0,25.0
921,19.0,24.0,25.0,24.0
922,24.0,25.0,24.0,28.0
923,25.0,24.0,28.0,35.0
924,24.0,28.0,35.0,39.0
925,28.0,35.0,39.0,44.0
926,35.0,39.0,44.0,101.0
927,47.0,41.0,27.0,21.0
928,41.0,27.0,21.0,23.0
929,27.0,21.0,23.0,28.0
930,21.0,23.0,28.0,33.0
931,23.0,28.0,33.0,48.0
932,28.0,33.0,48.0,69.0
933,33.0,48.0,69.0,87.0
934,48.0,69.0,87.0,95.0
935,69.0,87.0,95.0,94.0
936,87.0,95.0,94.0,101.0
937,75.0,86.0,99.0,86.0
938,86.0,99.0,86.0,83.0
939,99.0,86.0,83.0,79.0
940,86.0,83.0,79.0,84.0
941,83.0,79.0,84.0,81.0
942,79.0,84.0,81.0,79.0
943,84.0,81.0,79.0,83.0
944,81.0,79.0,83.0,86.0
945,79.0,83.0,86.0,98.0
946,83.0,86.0,98.0,101.0
947,84.0,68.0,62.0,56.0
948,68.0,62.0,56.0,101.0
949,61.0,58.0,52.0,43.0
950,58.0,52.0,43.0,41.0
951,52.0,43.0,41.0,39.0
952,43.0,41.0,39.0,39.0
953,41.0,39.0,39.0,41.0
954,39.0,39.0,41.0,49.0
955,39.0,41.0,49.0,49.0
956,41.0,49.0,49.0,53.0
957,49.0,49.0,53.0,64.0
958,49.0,53.0,64.0,71.0
959,53.0,64.0,71.0,67.0
960,64.0,71.0,67.0,70.0
961,71.0,67.0,70.0,91.0
962,67.0,70.0,91.0,101.0
963,83.0,79.0,71.0,63.0
964,79.0,71.0,63.0,55.0
965,71.0,63.0,55.0,49.0
966,63.0,55.0,49.0,43.0
967,55.0,49.0,43.0,29.0
968,49.0,43.0,29.0,24.0
969,43.0,29.0,24.0,24.0
970,29.0,24.0,24.0,24.0
971,24.0,24.0,24.0,29.0
972,24.0,24.0,29.0,33.0
973,24.0,29.0,33.0,42.0
974,29.0,33.0,42.0,53.0
975,33.0,42.0,53.0,59.0
976,42.0,53.0,59.0,69.0
977,53.0,59.0,69.0,77.0
978,59.0,69.0,77.0,85.0
979,69.0,77.0,85.0,100.0
980,77.0,85.0,100.0,101.0
981,90.0,80.0,80.0,72.0
982,80.0,80.0,72.0,73.0
983,80.0,72.0,73.0,72.0
984,72.0,73.0,72.0,76.0
985,73.0,72.0,76.0,75.0
986,72.0,76.0,75.0,83.0
987,76.0,75.0,83.0,89.0
988,75.0,83.0,89.0,99.0
989,83.0,89.0,99.0,97.0
990,89.0,99.0,97.0,98.0
991,99.0,97.0,98.0,101.0
992,78.0,68.0,68.0,68.0
993,68.0,68.0,68.0,81.0
994,68.0,68.0,81.0,94.0
995,68.0,81.0,94.0,101.0
996,94.0,94.0,89.0,79.0
997,94.0,89.0,79.0,79.0
998,89.0,79.0,79.0,72.0
999,79.0,79.0,72.0,71.0
1000,79.0,72.0,71.0,70.0
1001,72.0,71.0,70.0,63.0
1002,71.0,70.0,63.0,56.0
1003,70.0,63.0,56.0,55.0
1004,63.0,56.0,55.0,55.0
1005,56.0,55.0,55.0,55.0
1006,55.0,55.0,55.0,55.0
1007,55.0,55.0,55.0,55.0
1008,55.0,55.0,55.0,52.0
1009,55.0,55.0,52.0,51.0
1010,55.0,52.0,51.0,49.0
1011,52.0,51.0,49.0,49.0
1012,51.0,49.0,49.0,48.0
1013,49.0,49.0,48.0,45.0
1014,49.0,48.0,45.0,49.0
1015,48.0,45.0,49.0,101.0
1016,61.0,50.0,35.0,35.0
1017,50.0,35.0,35.0,27.0
1018,35.0,35.0,27.0,30.0
1019,35.0,27.0,30.0,23.0
1020,27.0,30.0,23.0,20.0
1021,30.0,23.0,20.0,16.0
1022,23.0,20.0,16.0,14.0
1023,20.0,16.0,14.0,13.0
1024,16.0,14.0,13.0,12.0
1025,14.0,13.0,12.0,10.0
1026,13.0,12.0,10.0,13.0
1027,12.0,10.0,13.0,15.0
1028,10.0,13.0,15.0,19.0
1029,13.0,15.0,19.0,21.0
1030,15.0,19.0,21.0,32.0
1031,19.0,21.0,32.0,42.0
1032,21.0,32.0,42.0,54.0
1033,32.0,42.0,54.0,101.0
1034,98.0,98.0,100.0,100.0
1035,98.0,100.0,100.0,101.0
1036,84.0,70.0,10.0,16.0
1037,70.0,10.0,16.0,10.0
1038,10.0,16.0,10.0,9.0
1039,16.0,10.0,9.0,13.0
1040,10.0,9.0,13.0,18.0
1041,9.0,13.0,18.0,24.0
1042,13.0,18.0,24.0,33.0
1043,18.0,24.0,33.0,45.0
1044,24.0,33.0,45.0,61.0
1045,33.0,45.0,61.0,81.0
1046,45.0,61.0,81.0,83.0
1047,61.0,81.0,83.0,94.0
1048,81.0,83.0,94.0,101.0
1049,98.0,57.0,44.0,101.0
1050,38.0,29.0,23.0,19.0
1051,29.0,23.0,19.0,15.0
1052,23.0,19.0,15.0,13.0
1053,19.0,15.0,13.0,10.0
1054,15.0,13.0,10.0,8.0
1055,13.0,10.0,8.0,8.0
1056,10.0,8.0,8.0,8.0
1057,8.0,8.0,8.0,7.0
1058,8.0,8.0,7.0,11.0
1059,8.0,7.0,11.0,13.0
1060,7.0,11.0,13.0,20.0
1061,11.0,13.0,20.0,23.0
1062,13.0,20.0,23.0,27.0
1063,20.0,23.0,27.0,33.0
1064,23.0,27.0,33.0,36.0
1065,27.0,33.0,36.0,39.0
1066,33.0,36.0,39.0,47.0
1067,36.0,39.0,47.0,101.0
1068,77.0,57.0,57.0,35.0
1069,57.0,57.0,35.0,22.0
1070,57.0,35.0,22.0,14.0
1071,35.0,22.0,14.0,10.0
1072,22.0,14.0,10.0,10.0
1073,14.0,10.0,10.0,8.0
1074,10.0,10.0,8.0,8.0
1075,10.0,8.0,8.0,12.0
1076,8.0,8.0,12.0,16.0
1077,8.0,12.0,16.0,17.0
1078,12.0,16.0,17.0,16.0
1079,16.0,17.0,16.0,18.0
1080,17.0,16.0,18.0,20.0
1081,16.0,18.0,20.0,30.0
1082,18.0,20.0,30.0,36.0
1083,20.0,30.0,36.0,53.0
1084,30.0,36.0,53.0,58.0
1085,36.0,53.0,58.0,101.0
1086,78.0,78.0,65.0,62.0
1087,78.0,65.0,62.0,60.0
1088,65.0,62.0,60.0,55.0
1089,62.0,60.0,55.0,51.0
1090,60.0,55.0,51.0,49.0
1091,55.0,51.0,49.0,54.0
1092,51.0,49.0,54.0,60.0
1093,49.0,54.0,60.0,60.0
1094,54.0,60.0,60.0,77.0
1095,60.0,60.0,77.0,92.0
1096,60.0,77.0,92.0,95.0
1097,77.0,92.0,95.0,90.0
1098,92.0,95.0,90.0,93.0
1099,95.0,90.0,93.0,87.0
1100,90.0,93.0,87.0,95.0
1101,93.0,87.0,95.0,98.0
1102,87.0,95.0,98.0,99.0
1103,95.0,98.0,99.0,101.0
1104,98.0,98.0,84.0,78.0
1105,98.0,84.0,78.0,81.0
1106,84.0,78.0,81.0,78.0
1107,78.0,81.0,78.0,74.0
1108,81.0,78.0,74.0,71.0
1109,78.0,74.0,71.0,101.0
1110,74.0,79.0,80.0,95.0
1111,79.0,80.0,95.0,98.0
1112,80.0,95.0,98.0,101.0
1113,77.0,74.0,64.0,61.0
1114,74.0,64.0,61.0,53.0
1115,64.0,61.0,53.0,48.0
1116,61.0,53.0,48.0,43.0
1117,53.0,48.0,43.0,38.0
1118,48.0,43.0,38.0,42.0
1119,43.0,38.0,42.0,38.0
1120,38.0,42.0,38.0,44.0
1121,42.0,38.0,44.0,49.0
1122,38.0,44.0,49.0,53.0
1123,44.0,49.0,53.0,61.0
1124,49.0,53.0,61.0,66.0
1125,53.0,61.0,66.0,68.0
1126,61.0,66.0,68.0,80.0
1127,66.0,68.0,80.0,85.0
1128,68.0,80.0,85.0,96.0
1129,80.0,85.0,96.0,101.0
1130,94.0,81.0,80.0,72.0
1131,81.0,80.0,72.0,76.0
1132,80.0,72.0,76.0,80.0
1133,72.0,76.0,80.0,81.0
1134,76.0,80.0,81.0,85.0
1135,80.0,81.0,85.0,96.0
1136,81.0,85.0,96.0,101.0
1137,93.0,86.0,86.0,91.0
1138,86.0,86.0,91.0,99.0
1139,86.0,91.0,99.0,101.0
1140,94.0,84.0,69.0,66.0
1141,84.0,69.0,66.0,55.0
1142,69.0,66.0,55.0,43.0
1143,66.0,55.0,43.0,39.0
1144,55.0,43.0,39.0,30.0
1145,43.0,39.0,30.0,44.0
1146,39.0,30.0,44.0,57.0
1147,30.0,44.0,57.0,71.0
1148,44.0,57.0,71.0,87.0
1149,57.0,71.0,87.0,101.0
1150,89.0,86.0,78.0,91.0
1151,86.0,78.0,91.0,101.0
1152,77.0,72.0,65.0,61.0
1153,72.0,65.0,61.0,61.0
1154,65.0,61.0,61.0,59.0
1155,61.0,61.0,59.0,57.0
1156,61.0,59.0,57.0,63.0
1157,59.0,57.0,63.0,86.0
1158,57.0,63.0,86.0,94.0
1159,63.0,86.0,94.0,100.0
1160,86.0,94.0,100.0,101.0
1161,83.0,83.0,80.0,84.0
1162,83.0,80.0,84.0,85.0
1163,80.0,84.0,85.0,95.0
1164,84.0,85.0,95.0,100.0
1165,85.0,95.0,100.0,101.0
1166,94.0,59.0,45.0,101.0
1167,43.0,43.0,49.0,51.0
1168,43.0,49.0,51.0,61.0
1169,49.0,51.0,61.0,71.0
1170,51.0,61.0,71.0,83.0
1171,61.0,71.0,83.0,94.0
1172,71.0,83.0,94.0,101.0
1173,95.0,85.0,24.0,13.0
1174,85.0,24.0,13.0,8.0
1175,24.0,13.0,8.0,7.0
1176,13.0,8.0,7.0,8.0
1177,8.0,7.0,8.0,10.0
1178,7.0,8.0,10.0,8.0
1179,8.0,10.0,8.0,9.0
1180,10.0,8.0,9.0,10.0
1181,8.0,9.0,10.0,14.0
1182,9.0,10.0,14.0,16.0
1183,10.0,14.0,16.0,15.0
1184,14.0,16.0,15.0,25.0
1185,16.0,15.0,25.0,31.0
1186,15.0,25.0,31.0,43.0
1187,25.0,31.0,43.0,54.0
1188,31.0,43.0,54.0,61.0
1189,43.0,54.0,61.0,64.0
1190,54.0,61.0,64.0,101.0
1191,86.0,65.0,52.0,45.0
1192,65.0,52.0,45.0,37.0
1193,52.0,45.0,37.0,35.0
1194,45.0,37.0,35.0,25.0
1195,37.0,35.0,25.0,21.0
1196,35.0,25.0,21.0,18.0
1197,25.0,21.0,18.0,20.0
1198,21.0,18.0,20.0,28.0
1199,18.0,20.0,28.0,43.0
1200,20.0,28.0,43.0,61.0
1201,28.0,43.0,61.0,67.0
1202,43.0,61.0,67.0,94.0
1203,61.0,67.0,94.0,101.0
1204,97.0,100.0,96.0,88.0
1205,100.0,96.0,88.0,90.0
1206,96.0,88.0,90.0,94.0
1207,88.0,90.0,94.0,100.0
1208,90.0,94.0,100.0,101.0
1209,87.0,77.0,67.0,61.0
1210,77.0,67.0,61.0,53.0
1211,67.0,61.0,53.0,53.0
1212,61.0,53.0,53.0,53.0
1213,53.0,53.0,53.0,50.0
1214,53.0,53.0,50.0,54.0
1215,53.0,50.0,54.0,54.0
1216,50.0,54.0,54.0,58.0
1217,54.0,54.0,58.0,64.0
1218,54.0,58.0,64.0,74.0
1219,58.0,64.0,74.0,82.0
1220,64.0,74.0,82.0,92.0
1221,74.0,82.0,92.0,81.0
1222,82.0,92.0,81.0,81.0
1223,92.0,81.0,81.0,81.0
1224,81.0,81.0,81.0,81.0
1225,81.0,81.0,81.0,78.0
1226,81.0,81.0,78.0,101.0
1227,93.0,75.0,92.0,101.0
1228,91.0,75.0,67.0,62.0
1229,75.0,67.0,62.0,55.0
1230,67.0,62.0,55.0,50.0
1231,62.0,55.0,50.0,49.0
1232,55.0,50.0,49.0,57.0
1233,50.0,49.0,57.0,62.0
1234,49.0,57.0,62.0,52.0
1235,57.0,62.0,52.0,59.0
1236,62.0,52.0,59.0,70.0
1237,52.0,59.0,70.0,68.0
1238,59.0,70.0,68.0,68.0
1239,70.0,68.0,68.0,73.0
1240,68.0,68.0,73.0,79.0
1241,68.0,73.0,79.0,80.0
1242,73.0,79.0,80.0,85.0
1243,79.0,80.0,85.0,93.0
1244,80.0,85.0,93.0,94.0
1245,85.0,93.0,94.0,101.0
1246,86.0,72.0,65.0,63.0
1247,72.0,65.0,63.0,70.0
1248,65.0,63.0,70.0,68.0
1249,63.0,70.0,68.0,83.0
1250,70.0,68.0,83.0,92.0
1251,68.0,83.0,92.0,99.0
1252,83.0,92.0,99.0,101.0
1253,63.0,80.0,81.0,87.0
1254,80.0,81.0,87.0,88.0
1255,81.0,87.0,88.0,88.0
1256,87.0,88.0,88.0,85.0
1257,88.0,88.0,85.0,85.0
1258,88.0,85.0,85.0,81.0
1259,85.0,85.0,81.0,82.0
1260,85.0,81.0,82.0,85.0
1261,81.0,82.0,85.0,79.0
1262,82.0,85.0,79.0,77.0
1263,85.0,79.0,77.0,73.0
1264,79.0,77.0,73.0,59.0
1265,77.0,73.0,59.0,58.0
1266,73.0,59.0,58.0,59.0
1267,59.0,58.0,59.0,69.0
1268,58.0,59.0,69.0,88.0
1269,59.0,69.0,88.0,99.0
1270,69.0,88.0,99.0,101.0
1271,95.0,90.0,85.0,86.0
1272,90.0,85.0,86.0,94.0
1273,85.0,86.0,94.0,101.0
1274,73.0,66.0,54.0,46.0
1275,66.0,54.0,46.0,51.0
1276,54.0,46.0,51.0,69.0
1277,46.0,51.0,69.0,81.0
1278,51.0,69.0,81.0,93.0
1279,69.0,81.0,93.0,101.0
1280,78.0,68.0,65.0,61.0
1281,68.0,65.0,61.0,61.0
1282,65.0,61.0,61.0,61.0
1283,61.0,61.0,61.0,60.0
1284,61.0,61.0,60.0,59.0
1285,61.0,60.0,59.0,55.0
1286,60.0,59.0,55.0,55.0
1287,59.0,55.0,55.0,74.0
1288,55.0,55.0,74.0,85.0
1289,55.0,74.0,85.0,99.0
1290,74.0,85.0,99.0,101.0
1291,43.0,40.0,32.0,41.0
1292,40.0,32.0,41.0,40.0
1293,32.0,41.0,40.0,50.0
1294,41.0,40.0,50.0,63.0
1295,40.0,50.0,63.0,73.0
1296,50.0,63.0,73.0,87.0
1297,63.0,73.0,87.0,101.0
1298,77.0,77.0,75.0,68.0
1299,77.0,75.0,68.0,64.0
1300,75.0,68.0,64.0,55.0
1301,68.0,64.0,55.0,52.0
1302,64.0,55.0,52.0,46.0
1303,55.0,52.0,46.0,45.0
1304,52.0,46.0,45.0,41.0
1305,46.0,45.0,41.0,39.0
1306,45.0,41.0,39.0,38.0
1307,41.0,39.0,38.0,60.0
1308,39.0,38.0,60.0,69.0
1309,38.0,60.0,69.0,77.0
1310,60.0,69.0,77.0,87.0
1311,69.0,77.0,87.0,95.0
1312,77.0,87.0,95.0,101.0
1313,76.0,83.0,79.0,80.0
1314,83.0,79.0,80.0,80.0
1315,79.0,80.0,80.0,78.0
1316,80.0,80.0,78.0,77.0
1317,80.0,78.0,77.0,86.0
1318,78.0,77.0,86.0,99.0
1319,77.0,86.0,99.0,101.0
1320,81.0,81.0,79.0,79.0
1321,81.0,79.0,79.0,74.0
1322,79.0,79.0,74.0,82.0
1323,79.0,74.0,82.0,70.0
1324,74.0,82.0,70.0,61.0
1325,82.0,70.0,61.0,61.0
1326,70.0,61.0,61.0,55.0
1327,61.0,61.0,55.0,55.0
1328,61.0,55.0,55.0,55.0
1329,55.0,55.0,55.0,61.0
1330,55.0,55.0,61.0,60.0
1331,55.0,61.0,60.0,63.0
1332,61.0,60.0,63.0,67.0
1333,60.0,63.0,67.0,74.0
1334,63.0,67.0,74.0,78.0
1335,67.0,74.0,78.0,78.0
1336,74.0,78.0,78.0,74.0
1337,78.0,78.0,74.0,101.0
1338,75.0,82.0,88.0,96.0
1339,82.0,88.0,96.0,99.0
1340,88.0,96.0,99.0,99.0
1341,96.0,99.0,99.0,101.0
1342,50.0,60.0,69.0,53.0
1343,60.0,69.0,53.0,51.0
1344,69.0,53.0,51.0,56.0
1345,53.0,51.0,56.0,63.0
1346,51.0,56.0,63.0,61.0
1347,56.0,63.0,61.0,86.0
1348,63.0,61.0,86.0,101.0
1349,91.0,80.0,77.0,70.0
1350,80.0,77.0,70.0,65.0
1351,77.0,70.0,65.0,72.0
1352,70.0,65.0,72.0,72.0
1353,65.0,72.0,72.0,77.0
1354,72.0,72.0,77.0,68.0
1355,72.0,77.0,68.0,70.0
1356,77.0,68.0,70.0,71.0
1357,68.0,70.0,71.0,82.0
1358,70.0,71.0,82.0,91.0
1359,71.0,82.0,91.0,101.0
1360,86.0,72.0,59.0,54.0
1361,72.0,59.0,54.0,48.0
1362,59.0,54.0,48.0,39.0
1363,54.0,48.0,39.0,37.0
1364,48.0,39.0,37.0,46.0
1365,39.0,37.0,46.0,75.0
1366,37.0,46.0,75.0,90.0
1367,46.0,75.0,90.0,97.0
1368,75.0,90.0,97.0,101.0
1369,89.0,91.0,89.0,88.0
1370,91.0,89.0,88.0,89.0
1371,89.0,88.0,89.0,101.0
1372,43.0,66.0,79.0,96.0
1373,66.0,79.0,96.0,98.0
1374,79.0,96.0,98.0,101.0
1375,93.0,79.0,72.0,63.0
1376,79.0,72.0,63.0,62.0
1377,72.0,63.0,62.0,59.0
1378,63.0,62.0,59.0,61.0
1379,62.0,59.0,61.0,57.0
1380,59.0,61.0,57.0,55.0
1381,61.0,57.0,55.0,54.0
1382,57.0,55.0,54.0,53.0
1383,55.0,54.0,53.0,57.0
1384,54.0,53.0,57.0,67.0
1385,53.0,57.0,67.0,75.0
1386,57.0,67.0,75.0,93.0
1387,67.0,75.0,93.0,101.0
1388,78.0,66.0,49.0,48.0
1389,66.0,49.0,48.0,46.0
1390,49.0,48.0,46.0,45.0
1391,48.0,46.0,45.0,43.0
1392,46.0,45.0,43.0,48.0
1393,45.0,43.0,48.0,50.0
1394,43.0,48.0,50.0,48.0
1395,48.0,50.0,48.0,53.0
1396,50.0,48.0,53.0,55.0
1397,48.0,53.0,55.0,62.0
1398,53.0,55.0,62.0,72.0
1399,55.0,62.0,72.0,70.0
1400,62.0,72.0,70.0,78.0
1401,72.0,70.0,78.0,86.0
1402,70.0,78.0,86.0,93.0
1403,78.0,86.0,93.0,90.0
1404,86.0,93.0,90.0,101.0
1405,74.0,65.0,58.0,55.0
1406,65.0,58.0,55.0,60.0
1407,58.0,55.0,60.0,60.0
1408,55.0,60.0,60.0,62.0
1409,60.0,60.0,62.0,57.0
1410,60.0,62.0,57.0,62.0
1411,62.0,57.0,62.0,74.0
1412,57.0,62.0,74.0,80.0
1413,62.0,74.0,80.0,89.0
1414,74.0,80.0,89.0,93.0
1415,80.0,89.0,93.0,94.0
1416,89.0,93.0,94.0,96.0
1417,93.0,94.0,96.0,101.0
1418,92.0,81.0,81.0,81.0
1419,81.0,81.0,81.0,81.0
1420,81.0,81.0,81.0,84.0
1421,81.0,81.0,84.0,82.0
1422,81.0,84.0,82.0,81.0
1423,84.0,82.0,81.0,96.0
1424,82.0,81.0,96.0,97.0
1425,81.0,96.0,97.0,101.0
1426,60.0,31.0,44.0,44.0
1427,31.0,44.0,44.0,41.0
1428,44.0,44.0,41.0,34.0
1429,44.0,41.0,34.0,29.0
1430,41.0,34.0,29.0,26.0
1431,34.0,29.0,26.0,21.0
1432,29.0,26.0,21.0,14.0
1433,26.0,21.0,14.0,11.0
1434,21.0,14.0,11.0,8.0
1435,14.0,11.0,8.0,8.0
1436,11.0,8.0,8.0,6.0
1437,8.0,8.0,6.0,6.0
1438,8.0,6.0,6.0,8.0
1439,6.0,6.0,8.0,12.0
1440,6.0,8.0,12.0,13.0
1441,8.0,12.0,13.0,19.0
1442,12.0,13.0,19.0,24.0
1443,13.0,19.0,24.0,26.0
1444,19.0,24.0,26.0,30.0
1445,24.0,26.0,30.0,41.0
1446,26.0,30.0,41.0,101.0
1447,60.0,52.0,1.0,1.0
1448,52.0,1.0,1.0,2.0
1449,1.0,1.0,2.0,3.0
1450,1.0,2.0,3.0,5.0
1451,2.0,3.0,5.0,5.0
1452,3.0,5.0,5.0,9.0
1453,5.0,5.0,9.0,11.0
1454,5.0,9.0,11.0,22.0
1455,9.0,11.0,22.0,25.0
1456,11.0,22.0,25.0,36.0
1457,22.0,25.0,36.0,65.0
1458,25.0,36.0,65.0,77.0
1459,36.0,65.0,77.0,79.0
1460,65.0,77.0,79.0,77.0
1461,77.0,79.0,77.0,80.0
1462,79.0,77.0,80.0,82.0
1463,77.0,80.0,82.0,86.0
1464,80.0,82.0,86.0,101.0
1465,69.0,65.0,65.0,65.0
1466,65.0,65.0,65.0,65.0
1467,65.0,65.0,65.0,65.0
1468,65.0,65.0,65.0,68.0
1469,65.0,65.0,68.0,81.0
1470,65.0,68.0,81.0,71.0
1471,68.0,81.0,71.0,77.0
1472,81.0,71.0,77.0,73.0
1473,71.0,77.0,73.0,85.0
1474,77.0,73.0,85.0,90.0
1475,73.0,85.0,90.0,91.0
1476,85.0,90.0,91.0,88.0
1477,90.0,91.0,88.0,94.0
1478,91.0,88.0,94.0,89.0
1479,88.0,94.0,89.0,94.0
1480,94.0,89.0,94.0,98.0
1481,89.0,94.0,98.0,101.0
1482,73.0,61.0,55.0,45.0
1483,61.0,55.0,45.0,38.0
1484,55.0,45.0,38.0,38.0
1485,45.0,38.0,38.0,33.0
1486,38.0,38.0,33.0,27.0
1487,38.0,33.0,27.0,24.0
1488,33.0,27.0,24.0,22.0
1489,27.0,24.0,22.0,24.0
1490,24.0,22.0,24.0,29.0
1491,22.0,24.0,29.0,33.0
1492,24.0,29.0,33.0,42.0
1493,29.0,33.0,42.0,47.0
1494,33.0,42.0,47.0,48.0
1495,42.0,47.0,48.0,65.0
1496,47.0,48.0,65.0,70.0
1497,48.0,65.0,70.0,74.0
1498,65.0,70.0,74.0,81.0
1499,70.0,74.0,81.0,101.0
1500,96.0,94.0,77.0,66.0
1501,94.0,77.0,66.0,58.0
1502,77.0,66.0,58.0,52.0
1503,66.0,58.0,52.0,50.0
1504,58.0,52.0,50.0,47.0
1505,52.0,50.0,47.0,43.0
1506,50.0,47.0,43.0,43.0
1507,47.0,43.0,43.0,43.0
1508,43.0,43.0,43.0,40.0
1509,43.0,43.0,40.0,38.0
1510,43.0,40.0,38.0,38.0
1511,40.0,38.0,38.0,47.0
1512,38.0,38.0,47.0,54.0
1513,38.0,47.0,54.0,65.0
1514,47.0,54.0,65.0,74.0
1515,54.0,65.0,74.0,81.0
1516,65.0,74.0,81.0,89.0
1517,74.0,81.0,89.0,101.0
1518,82.0,77.0,77.0,74.0
1519,77.0,77.0,74.0,74.0
1520,77.0,74.0,74.0,72.0
1521,74.0,74.0,72.0,69.0
